,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,자산총계 변화율,영업이익 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
27,현대중공업,2018,Q1,중공업,-0.039651490183877015,0.08575762500677153,0.02292411656563531,0.0007508606378525684,-0.5089061319064693,0.11721426126303869,-0.03472819939430971,-0.06897636726711195,009540
27,삼성중공업,2018,Q1,중공업,-0.024362785350564787,0.08575762500677153,-0.0355975428553853,0.01487656970225304,-0.8835802784307051,-0.019080165525031112,0.0875003114142685,-0.10914166669867553,010140
27,현대미포조선,2018,Q1,중공업,-0.004316584655314457,0.08575762500677153,0.12377806801350433,-0.013126985131411195,-1.5155859593344885,0.03743656707580634,-0.09372583508833732,0.012971564211736245,010620
27,한화테크윈,2018,Q1,중공업,-0.03228483745982873,0.08575762500677153,-0.007945894602256254,0.006674530253931721,-0.4248262927864417,-0.004567038520823297,0.06652998668429788,-0.13077544158432783,012450
27,SK텔레콤,2018,Q1,커뮤니케이션서비스,-0.06036099655273837,0.08575762500677153,0.10304683751091126,0.08724679959191661,-0.01606245919767646,0.09382436960561624,0.12944612665644084,0.25329261677180526,017670
27,현대엘리베이,2018,Q1,중공업,0.44992560097887235,0.08575762500677153,-0.08424800838238389,-0.001840751401117946,-0.22294547205243698,0.07524256789037809,0.01826861942343272,-0.07311258266872628,017800
27,제일기획,2018,Q1,커뮤니케이션서비스,0.07672048559557727,0.08575762500677153,-0.08741173775061994,-0.05441892465624454,-0.6329989130409787,-0.10451152018512588,1.0944769930920866,0.1291982357360479,030000
27,KT,2018,Q1,커뮤니케이션서비스,-0.015919384177789965,0.08575762500677153,0.11085144575860939,0.055918676054769856,4.051633315663928,0.0905705892930806,-0.0009494057889792851,0.12804049882701565,030200
27,LG유플러스,2018,Q1,커뮤니케이션서비스,0.02172645455697799,0.08575762500677153,0.6563830459695321,0.13997346216031148,-0.08625748546127732,0.23383321143260494,-0.031910394000081554,0.33774745853397536,032640
27,두산중공업,2018,Q1,중공업,0.28054758102498945,0.08575762500677153,0.08226681826365523,0.0447090267896606,14.71602566033602,0.032357656300485704,-0.10154003614522134,-0.21265475363294267,034020
27,SBS,2018,Q1,커뮤니케이션서비스,0.01635574230050323,0.08575762500677153,-0.013367618090837086,-0.10395424478371695,-1.144675371126453,-0.010498946716310131,-0.0009472231976420664,-0.20013132934481254,034120
27,NAVER,2018,Q1,커뮤니케이션서비스,-0.09113799412642466,0.08575762500677153,0.047534682198802525,0.02653355827728565,-0.07596117617600051,-0.0015687914974150674,0.04668255984760994,0.1451806233370187,035420
27,엔씨소프트,2018,Q1,커뮤니케이션서비스,-0.19370084818128563,0.08575762500677153,-0.013146816247557869,-0.011953269625213592,0.14017498420893326,0.024272860290971643,-0.5792999627608157,0.15361572200702928,036570
27,대우조선해양,2018,Q1,중공업,-0.050739980405324146,0.08575762500677153,-0.8291012612793602,-0.030860122266301304,-1.9687286705487725,0.11976830257642268,0.12411541604451237,0.028504566847158054,042660
27,두산인프라코어,2018,Q1,중공업,0.13536130743664754,0.08575762500677153,1.6519207781409349,0.03526791722064604,0.6882350062597915,0.043025797169464974,0.29828819812819907,-0.05946382075277562,042670
27,현대로템,2018,Q1,중공업,1.5299712638731477,0.08575762500677153,-0.020357401879481762,-0.026545737712114326,-1.1095858970011583,-0.007522490879200983,-0.08064355034783599,-0.21379893321860194,064350
27,두산엔진,2018,Q1,중공업,0.1799848868986158,0.08575762500677153,53.70093902754336,-0.03546079340806774,-0.7987276569095104,-0.05905555590193756,-0.04014956663214464,-0.2146729236316297,082740
27,한진중공업,2018,Q1,중공업,0.13715988105591903,0.08575762500677153,0.015365345642873285,-0.026417571097813175,-10.532848755940732,-0.05177579382687558,-0.03450646073506147,-0.13822197433200922,097230
