Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2016,Q1,20160516,BS,유동자산,2016.03.31 현재,"477,418,464,329"
2016,Q1,20160516,BS,비유동자산,2016.03.31 현재,"517,000,496,452"
2016,Q1,20160516,BS,자산총계,2016.03.31 현재,"994,418,960,781"
2016,Q1,20160516,BS,유동부채,2016.03.31 현재,"112,259,853,047"
2016,Q1,20160516,BS,비유동부채,2016.03.31 현재,"34,460,156,154"
2016,Q1,20160516,BS,부채총계,2016.03.31 현재,"146,720,009,201"
2016,Q1,20160516,BS,이익잉여금,2016.03.31 현재,"864,726,041,273"
2016,Q1,20160516,BS,자본총계,2016.03.31 현재,"847,698,951,580"
2016,Q1,20160516,IS,매출액,2016.01.01 ~ 2016.03.31,284103921359
2016,Q1,20160516,IS,영업이익,2016.01.01 ~ 2016.03.31,3502451328
2016,Q1,20160516,IS,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,4977198166
2016,Q1,20160516,IS,당기순이익,2016.01.01 ~ 2016.03.31,3501467858
2016,Q1,20160516,IS,당기순이익(손실),2016.01.01 ~ 2016.03.31,3501467858
2016,Q2,20160816,BS,유동자산,2016.06.30 현재,"490,133,042,275"
2016,Q2,20160816,BS,비유동자산,2016.06.30 현재,"515,433,100,188"
2016,Q2,20160816,BS,자산총계,2016.06.30 현재,"1,005,566,142,463"
2016,Q2,20160816,BS,유동부채,2016.06.30 현재,"119,227,239,521"
2016,Q2,20160816,BS,비유동부채,2016.06.30 현재,"27,593,824,172"
2016,Q2,20160816,BS,부채총계,2016.06.30 현재,"146,821,063,693"
2016,Q2,20160816,BS,이익잉여금,2016.06.30 현재,"875,865,963,762"
2016,Q2,20160816,BS,자본총계,2016.06.30 현재,"858,745,078,770"
2016,Q2,20160816,IS,매출액,2016.01.01 ~ 2016.06.30,318032009289
2016,Q2,20160816,IS,영업이익,2016.01.01 ~ 2016.06.30,13037402609
2016,Q2,20160816,IS,법인세차감전 순이익,2016.01.01 ~ 2016.06.30,14451313468
2016,Q2,20160816,IS,당기순이익,2016.01.01 ~ 2016.06.30,11142547126
2016,Q2,20160816,IS,당기순이익(손실),2016.01.01 ~ 2016.06.30,11142547126
2016,Q3,20161114,BS,유동자산,2016.09.30 현재,"506,691,595,927"
2016,Q3,20161114,BS,비유동자산,2016.09.30 현재,"497,972,226,567"
2016,Q3,20161114,BS,자산총계,2016.09.30 현재,"1,004,663,822,494"
2016,Q3,20161114,BS,유동부채,2016.09.30 현재,"113,815,167,349"
2016,Q3,20161114,BS,비유동부채,2016.09.30 현재,"24,501,195,117"
2016,Q3,20161114,BS,부채총계,2016.09.30 현재,"138,316,362,466"
2016,Q3,20161114,BS,이익잉여금,2016.09.30 현재,"883,348,582,051"
2016,Q3,20161114,BS,자본총계,2016.09.30 현재,"866,347,460,028"
2016,Q3,20161114,IS,매출액,2016.01.01 ~ 2016.09.30,305377151063
2016,Q3,20161114,IS,영업이익,2016.01.01 ~ 2016.09.30,9530591006
2016,Q3,20161114,IS,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,10106923866
2016,Q3,20161114,IS,당기순이익,2016.01.01 ~ 2016.09.30,7562941956
2016,Q3,20161114,IS,당기순이익(손실),2016.01.01 ~ 2016.09.30,7562941956
2016,Q4,20170331,BS,유동자산,2016.12.31 현재,"547,196,116,783"
2016,Q4,20170331,BS,비유동자산,2016.12.31 현재,"482,420,331,738"
2016,Q4,20170331,BS,자산총계,2016.12.31 현재,"1,029,616,448,521"
2016,Q4,20170331,BS,유동부채,2016.12.31 현재,"135,207,903,388"
2016,Q4,20170331,BS,비유동부채,2016.12.31 현재,"13,131,992,477"
2016,Q4,20170331,BS,부채총계,2016.12.31 현재,"148,339,895,865"
2016,Q4,20170331,BS,이익잉여금,2016.12.31 현재,"898,232,523,530"
2016,Q4,20170331,BS,자본총계,2016.12.31 현재,"881,276,552,656"
2016,Q4,20170331,IS,매출액,2016.01.01 ~ 2016.12.31,309308704182
2016,Q4,20170331,IS,영업이익,2016.01.01 ~ 2016.12.31,9045809014
2016,Q4,20170331,IS,법인세차감전 순이익,2016.01.01 ~ 2016.12.31,11645416136
2016,Q4,20170331,IS,당기순이익,2016.01.01 ~ 2016.12.31,10935722041
2016,Q4,20170331,IS,당기순이익(손실),2016.01.01 ~ 2016.12.31,10935722041
