,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
23,SK하이닉스,2019,Q3,정보기술,-0.01912626738862036,0.10988375946028328,0.006626944254950917,-0.11590375044892509,-0.005245816107896095,0.010179056964029431,0.06677504410234447,0.06896284143313222,000660
23,LG,2019,Q3,정보기술,-0.059076556994462875,0.28195806250229527,-0.019541317621319054,0.32625316164635554,0.004043136173175199,0.005851409866267199,0.02858538471714822,-0.06098977899521815,003550
23,한솔테크닉스,2019,Q3,정보기술,-0.12781552659601428,0.6051831047173695,-0.011038453416539196,0.6852066262571892,0.16263274192634136,0.9305731994700099,0.3899521690821708,0.14332827954161623,004710
23,삼성전자,2019,Q3,정보기술,0.0964626239919313,0.1286485991599169,-0.0021801297177039825,0.3442018624529677,0.021135782958908722,0.012914860324851674,0.10629807740952124,0.025068332762611986,005930
23,삼성SDI,2019,Q3,정보기술,-0.15386900337354675,0.21130646155212407,0.006294817081210269,0.7305262094317002,-0.01289914141739923,0.01711332787797737,0.05881921991854755,0.41085472745142215,006400
23,대덕전자,2019,Q3,정보기술,-0.026854043612573375,-0.6168175395735405,0.10198826946155015,-0.4087637112322533,0.010078709214095483,0.23048452294962707,0.01024699407881724,-0.12155868955451046,008060
23,삼성전기,2019,Q3,정보기술,0.1282414232109355,-0.6646283110425835,0.013839957472814746,-0.04269245558973711,0.04332673882034155,0.3267228269430811,0.11999227548834912,0.1865764777967686,009150
23,LG이노텍,2019,Q3,정보기술,-0.0026629546692488043,-5.061705539495673,-0.01142560923185143,-4.914422791197361,0.13161319336196065,0.1502700579413636,0.61546665174393,0.30189351370203976,011070
23,삼성에스디에스,2019,Q3,정보기술,-0.12666487098991314,-0.41438744138315553,-0.016683793849118334,-0.3986011941305433,0.01559355017006303,0.021223054119902995,-0.11395045447091612,-0.011746446098674396,018260
23,일진머티리얼즈,2019,Q3,정보기술,-0.07650721191190342,0.25640390018178816,-0.0135245777359978,0.2586307782328847,0.04427993026330079,0.12444346231912529,0.08518821603927984,0.15961878202719162,020150
23,신도리코,2019,Q3,정보기술,-0.11199996228798766,-0.4152622481044672,-0.012980846568642623,-0.40414496127695776,0.01524003669372398,0.004615148907222144,-0.05250400296894331,-0.19465895343866266,029530
23,LG디스플레이,2019,Q3,정보기술,0.01689263455515619,0.4102421989189826,-0.015471550757382158,0.7159777417400293,0.04601276625822637,-0.06665703186796457,0.10061100563801051,-0.18448172615271194,034220
23,SK,2019,Q3,정보기술,0.24928080050031282,1.6044164411700805,0.005196774778963409,-0.2196468429539371,0.007428212033707915,0.007753629793606276,-0.055187408032008944,-0.21288013769400252,034730
23,한미반도체,2019,Q3,정보기술,-0.06859299237348006,548.6037306150675,-0.164189088428788,-30.131734620319566,0.03722908539068048,0.0783449570448016,0.5733768305558542,0.3978506367087228,042700
23,LG전자,2019,Q3,정보기술,0.037752934426992193,-1.6219042868930185,-0.01401963933315753,-1.6296645320322818,-0.009624301347845088,-0.041981518610762825,-0.16847645219768537,-0.10506575094223436,066570
