,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
5,SK하이닉스,2024,Q1,정보기술,0.11877857579055068,-2.986111238152385,0.016744415765374887,-2.498817908099369,0.01697321575665689,0.039282082296707044,0.06867721615939582,0.0056832299734496106,000660
5,LG,2024,Q1,정보기술,-0.10745274930297537,2.2395303607581822,-0.0006712273122987389,7.695258401470991,0.03838706203428344,-0.009357032896905704,2.687944674626454,0.014990612373758504,003550
5,한솔테크닉스,2024,Q1,정보기술,-0.06421288110560722,-0.6878657088957686,-0.005265285699899036,-0.45422298947064643,-0.03517695960131695,-0.013763496123470942,-0.051226761768065066,-0.14484993285867254,004710
5,삼성전자,2024,Q1,정보기술,-0.01425576275226245,6.868254468470216,0.006506668574258079,-7.928767999689134,0.05129063548107782,0.03311669860857869,0.20252283384744074,0.0027033693163534683,005930
5,삼성SDI,2024,Q1,정보기술,-0.04126699591138176,5.739870088497999,0.012498642323440556,11.151012569769714,0.04078641264513028,0.09798548109025274,-0.079347585827512,-0.2315671435127912,006400
5,대덕전자,2024,Q1,정보기술,-0.06390403115053085,1.962010198159533,0.026369983345946757,1.5585760032998057,0.01624771218884269,-0.469732299144235,3.055410869131536,0.03163855907571102,008060
5,삼성전기,2024,Q1,정보기술,0.007101211386190702,3.9142416209159476,0.025085575440972674,8.476357018294511,0.07371899669362736,-0.2518569297624933,0.045619563169473354,-0.027343267338761988,009150
5,LG이노텍,2024,Q1,정보기술,0.24839786329145644,-0.8452311773966277,-0.014007136615492688,-0.8426752266650201,-0.049084889545149,-0.008968037712923205,-0.42947969548252374,0.07001989581387486,011070
5,삼성에스디에스,2024,Q1,정보기술,0.005846949766180406,-0.021575830996639178,0.0033645974120859456,-0.022956943215733938,-0.0031151981412576024,-0.015305887106609184,-0.03182030644830236,-0.0688738226729983,018260
5,일진머티리얼즈,2024,Q1,정보기술,0.058735780588118104,-0.11805753123338414,-0.22364091363796434,0.056544280426434,0.020153016081649877,0.046878945695849605,0.00994796444040924,-0.2025574148933351,020150
5,신도리코,2024,Q1,정보기술,-0.08216041907155291,3.418144551253522,0.005593192718556184,7.295478281571885,0.03025041979710985,0.008939836854807925,0.068513910407213,0.05250804077341569,029530
5,LG디스플레이,2024,Q1,정보기술,-0.04083250579242012,5.809772812033814,0.02464558550207041,5.974546224927876,0.02751186146620066,-0.535673096079295,-0.2501773104770312,0.06870928476030173,034220
5,SK,2024,Q1,정보기술,-0.1309049812359748,-2.0483017725783315,-0.017787923265153105,-2.3396215190232015,0.013892425257995056,0.023385026222556338,0.3165860704641086,-0.10748432094858457,034730
5,한미반도체,2024,Q1,정보기술,0.48816991356931294,-0.1855410362694888,0.17154751444137517,-0.1771356890108472,0.08974464514658731,0.13437877124104203,0.48609152065634764,-0.18079242129501535,042700
5,LG전자,2024,Q1,정보기술,0.010509935467044016,-2.0860701327869657,0.02960482935943176,-2.0335556740478418,0.04762401688092299,0.10285989373190652,0.14762871307434855,0.009470725120391758,066570
