,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
20,SK하이닉스,2020,Q2,정보기술,-0.22677077566334802,0.7395012269885453,0.017728602729950138,0.6496467599000186,0.03648085852837801,0.029463561197450305,0.18579422862190587,0.08288061989992215,000660
20,LG,2020,Q2,정보기술,0.09126134743018689,-0.04949715201139193,0.010724531070863685,0.28186556362242476,0.05072437247094741,0.10185997781906786,-0.8712895609020094,-0.20502896673582985,003550
20,한솔테크닉스,2020,Q2,정보기술,0.10745891664792408,-0.6169975051888446,-0.006781676077403542,-0.4762966650381971,0.022095627687059194,0.38300249481115545,0.1538146184395548,-0.10629037691083981,004710
20,삼성전자,2020,Q2,정보기술,-0.05373256930324734,0.5274702495434598,0.02165825939255228,0.5168861015640485,-0.010767390194360238,0.00649075788766762,-0.05447621041331163,0.05408192697705689,005930
20,삼성SDI,2020,Q2,정보기술,0.15815017952553273,-3.6267435820486056,0.009189291521865872,-2.8857047919828633,0.02983584322558297,0.01775321963205445,0.1632316546734498,0.06431956717818749,006400
20,대덕전자,2020,Q2,정보기술,-0.15383474504552405,3.2461802026373663,0.3857853137052216,-0.6416490512271116,-0.6150954758959433,4.663218646339343,-3.373828658316331,-0.07005600405742587,008060
20,삼성전기,2020,Q2,정보기술,-0.06455016433073957,-0.730608800287557,0.008612920361530163,-0.6869683991072744,-0.0340579932550471,0.2635919697760234,-0.10484189444621406,0.06296690054866524,009150
20,LG이노텍,2020,Q2,정보기술,-0.030410147044654876,-0.6490017433314172,0.026773094795690566,-0.6635750139238279,0.01737184541671133,0.02614053699237817,-0.23324522485460442,-0.10163931150280228,011070
20,삼성에스디에스,2020,Q2,정보기술,-0.18053421652356305,-2.716467649612447,0.0015183764941999467,-0.17128210755912499,-0.025819943148195246,0.023121896985298207,-0.002777199749802395,-0.0003826296009590835,018260
20,일진머티리얼즈,2020,Q2,정보기술,0.02945423100154136,-0.5360177318064278,-0.014456078972842068,-0.44690328054298645,0.015333068576567133,0.04057130888920413,-0.06349184782608697,-0.18079383367203034,020150
20,신도리코,2020,Q2,정보기술,-0.22132430535011755,1.0871435190688366,0.0010388845802895563,1.0075202461653654,-0.021856711860587796,-0.008345145940264032,-0.1269307712486304,0.06173524317610022,029530
20,LG디스플레이,2020,Q2,정보기술,-0.030111529155214797,0.35105176004289396,-0.043647604837377174,0.3085213338325179,-0.036352309717236686,-0.07269346531749199,0.09141899410923449,0.07343187943107474,034220
20,SK,2020,Q2,정보기술,-0.19489149902600683,-0.9457094690491475,0.008827925237054446,-0.7537992647806808,-0.02887672531586305,0.004072603371708672,-0.6553039530506035,-0.16292188844299926,034730
20,한미반도체,2020,Q2,정보기술,0.19654051648585008,0.9109797636521091,0.016386081604192748,1.0126124933495073,-0.013376135970293745,0.0837403418650331,0.5701531327579761,-0.013546813718674538,042700
20,LG전자,2020,Q2,정보기술,0.2543244981551066,-0.6186947731244938,-0.0020298181412571337,-0.6179062909374325,-0.012938810115094124,0.03938756827953571,-0.06028592874009153,-0.05616821111179342,066570
