,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
13,SK하이닉스,2022,Q1,정보기술,0.0666419735666244,-0.3328009551958584,0.027092634963751472,-0.36001934645264655,0.026044259661097025,0.021444131318285375,-0.10588036335767448,-0.1278198900582863,000660
13,LG,2022,Q1,정보기술,0.04261438424052761,-4.069373430877629,-0.002761352239980752,-4.475915432818252,0.056957683001604975,0.014246278527114908,4.074490961364263,0.1768203448903187,003550
13,한솔테크닉스,2022,Q1,정보기술,-0.007762788338137507,-2.941503294215989,0.5394882294298202,-2.617046888007035,0.18497852310337204,-0.2689533967996003,0.10802577639375421,0.004491577767031026,004710
13,삼성전자,2022,Q1,정보기술,0.014558640233291066,-0.1204151643762269,0.0018541185192273435,-0.09655760968942295,0.032821294724592054,0.027540639992189586,0.031090142014916333,-0.05267791641122129,005930
13,삼성SDI,2022,Q1,정보기술,-0.004677781248230303,0.306966230433946,0.01723471229456952,0.36457821575080285,0.06153423061109087,0.021985669826170673,0.07259043404131438,0.09196004961303578,006400
13,대덕전자,2022,Q1,정보기술,0.010854639377493034,-7.7466086049617715,1.0534235635129008e-05,-9.056853649462136,0.01347288795384638,-0.2652794940802118,-0.10580201430898495,-0.08274954758279959,008060
13,삼성전기,2022,Q1,정보기술,0.044022925947576785,0.09816605118869282,0.007446569074092357,0.011601738464496858,0.016136473643544536,-0.68341646680279,-0.060329342898911786,-0.10154910815405696,009150
13,LG이노텍,2022,Q1,정보기술,-0.12673139347930903,0.2917757967266945,0.017704334979506076,0.22383153625355745,0.037889897371071735,0.1185805178620758,-0.3150796368112465,0.08099068262893837,011070
13,삼성에스디에스,2022,Q1,정보기술,0.079719832447403,3.3606478804343567,-4.64228996263083e-05,2.857929465827675,0.004339285584294972,-0.014275247560273763,-0.034635276373950474,-0.025708390741865213,018260
13,일진머티리얼즈,2022,Q1,정보기술,-0.13170187501381725,1.1040902499473617,0.2353924325361556,1.536345305383363,-0.007917133850437796,-0.02133924196081516,0.20686923360280662,-0.00751503343278969,020150
13,신도리코,2022,Q1,정보기술,0.02038815093665498,0.2962064636605173,-0.004073921363192845,0.9720006149122564,0.004218670029443983,-0.007005535939322627,0.16205336580159324,0.03180505437044102,029530
13,LG디스플레이,2022,Q1,정보기술,-0.06898480384076208,-2.20582962015932,0.0054635098275750416,1.8554125044230925,-0.0043861681554883125,-0.059871718261128914,-0.207007934465266,-0.0015189993040186575,034220
13,SK,2022,Q1,정보기술,0.01889011420218897,1.9634641942772575,0.0456916804065135,0.9976643309976643,0.03367255178064421,0.03152496332478916,0.3733768908755406,-0.020553392483418677,034730
13,한미반도체,2022,Q1,정보기술,-0.15525725123957715,-0.31298223035962536,0.011795024245350172,-0.32089299760215073,-0.05271731573021299,-0.04260747606062887,-0.38261775982289914,-0.07012123586569505,042700
13,LG전자,2022,Q1,정보기술,-0.1184509879207594,13.237920589737975,-0.02858998463566309,0.6837512736193001,0.012279105388057099,0.1569882282259425,0.25332713286275976,-0.023240817189192013,066570
