,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
29,SK하이닉스,2018,Q1,정보기술,0.038442663684447834,0.11609017870212734,0.1205907755099449,0.08484669097030983,0.08156971005653757,0.09609651245810702,-0.01637143941015351,-0.03550835541951301,000660
29,LG,2018,Q1,정보기술,-0.07444355270467415,19.752156150703588,0.0011138006569169079,11.45357732526142,0.048587422757250254,0.03350441040015095,3.246071757129715,0.00598980207591944,003550
29,한솔테크닉스,2018,Q1,정보기술,-0.014867034681284372,-1.3370543442239151,0.02410398841338024,-1.343832667615363,0.029201586320749096,0.16953373280914352,-0.22610137053282742,-0.15386612957642803,004710
29,삼성전자,2018,Q1,정보기술,0.015604005577386153,-0.1552585950928701,0.037083691103546146,-0.05642098274655527,0.03513295106530756,0.0222344290143206,0.011288378546699951,-0.01484218290028759,005930
29,삼성SDI,2018,Q1,정보기술,-0.00684497401445058,0.34228320017807534,-0.023082213513964667,-0.09253686381819437,0.02788912445175451,0.08834676508743655,0.09461079293891528,0.16815212523828227,006400
29,대덕전자,2018,Q1,정보기술,0.021896118622128993,-0.03149404294889935,-0.08859416052019486,0.01592674253380877,-0.014724058254268257,-0.7720286174321181,0.08935867106138651,0.05515263194773247,008060
29,삼성전기,2018,Q1,정보기술,0.17798914920829823,-1.1063696735291266,0.04280905445957073,-1.1373278068398152,0.056741420922561625,-1.0926031600894075,0.17123445098905732,0.1865616877829872,009150
29,LG이노텍,2018,Q1,정보기술,0.044742327572851,-1.003471524218645,0.02613715794565019,-1.0250001817252103,-0.13533352024338674,-0.007754338759666579,-0.40354892247558394,0.19759594338246023,011070
29,삼성에스디에스,2018,Q1,정보기술,-0.14997843629684904,-0.02991581198417259,-0.021996037740237173,0.030316173466803154,0.010903697937244106,-0.013145317125967115,-0.02419236220423171,0.11722591658386199,018260
29,일진머티리얼즈,2018,Q1,정보기술,-0.10289760559339794,-5.020419129500269,-0.03149524497985012,7.999068033550792,0.004929657848928404,-0.2597773629575669,0.09492264296093689,0.514239452711559,020150
29,신도리코,2018,Q1,정보기술,-0.10366796947587267,0.20740629301375657,0.08849917253630646,1.06597449097641,0.007189185377207252,-0.012272952328681419,-0.05849014286896603,-0.06183237339879774,029530
29,LG디스플레이,2018,Q1,정보기술,-0.11238137805149839,-1.15869260860207,0.10841619861852658,-1.325323096037582,0.02928552270880691,-0.026907058660442296,-0.19852809690072792,0.0067287264125395485,034220
29,SK,2018,Q1,정보기술,0.025578234176675697,-9.521608298243812,-0.006090484039561694,-8.068954135597798,0.022633780216414046,0.07957192518973466,0.024028860164374555,-0.06225254146602463,034730
29,한미반도체,2018,Q1,정보기술,-0.07924316405969946,-1.914845718734783,0.14006494836282557,-1.976610021862705,-0.05004323958105006,-0.012595761002845651,-0.0791191615052379,0.009486588968757967,042700
29,LG전자,2018,Q1,정보기술,-0.12048133765081422,71.58695163104612,-0.006298901420015102,-3.0664550082429027,-0.010323446762600885,0.048416133809105144,-0.04557992293774071,-0.12646469388621,066570
