,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
8,SK하이닉스,2023,Q2,정보기술,0.2757811796600229,0.3169558304254947,-0.003138212958447406,0.16110563560652746,-0.0049615609093216495,-0.03635736077997298,0.2885048301160691,0.19518738408239644,000660
8,LG,2023,Q2,정보기술,-0.11107972284197581,-0.916577434574299,-0.0019485368917218082,-0.8889268479430866,-0.04427451643026159,0.0056490172669823036,-0.804855216670621,0.03902478990411453,003550
8,한솔테크닉스,2023,Q2,정보기술,-0.046637559335367534,0.40057764589683154,-0.003357665464341797,0.2972184363398811,-0.052375828899203225,0.25583317079154044,-0.0934123113877372,-0.011197857186513838,004710
8,삼성전자,2023,Q2,정보기술,0.0035359450230512124,1.3050538768354256,0.029507186322947243,1.1508661705654433,0.04233515402607546,0.03460804278904317,-0.057853152098978455,0.08806308701045537,005930
8,삼성SDI,2023,Q2,정보기술,-0.0990541303759573,-0.6787348038927365,0.006436340516029704,-0.7303880213143179,-0.007759620437457149,0.015287532077843613,0.05641249989352737,-0.28770043814046464,006400
8,대덕전자,2023,Q2,정보기술,-0.020139870633995475,-0.9637033196042737,-0.04754851885589639,-0.957201307121913,-0.02543213861381466,0.0362784157409779,-0.8475316080122379,-0.014959936012567641,008060
8,삼성전기,2023,Q2,정보기술,0.06783699676991814,3.640505912914791,0.052187410178153426,3.7426987903897357,0.020679166520990444,4.175376498748075,0.16319134126303547,-0.06054771648406905,009150
8,LG이노텍,2023,Q2,정보기술,-0.10101594575595473,-1.313902835495052,0.06647029163703633,-1.3515522999574348,0.011001418589961842,-0.0016679256124335629,-0.10312585569416033,-0.057896130634155524,011070
8,삼성에스디에스,2023,Q2,정보기술,0.115007173898046,-0.28646797164538806,0.017833675515664504,-0.3117161480159809,-0.02196574308664878,0.016569318308516046,0.033420599536504,0.12041705171341337,018260
8,일진머티리얼즈,2023,Q2,정보기술,-0.07327527683159547,-1.8338020113701443,0.0029283305936855797,-1.5498471636194069,0.10798960517266143,0.10514144540587544,0.25577104330202594,-0.2617964276766455,020150
8,신도리코,2023,Q2,정보기술,-0.08558121273685226,-0.28657984305781137,0.007150968270226876,-0.30035228515870904,0.006348549438470963,0.016495444582815155,-0.04784307212268313,0.02563904620318104,029530
8,LG디스플레이,2023,Q2,정보기술,-0.09839049844690133,-1.3251429481971952,0.010984147108743514,-1.105845067333421,0.04603696282217773,0.23993932607403146,0.09821092682397214,-0.014785660795847602,034220
8,SK,2023,Q2,정보기술,-0.1270397541953937,-1.197227054917343,-0.003796764500169303,-1.2367083866317077,-0.008822632358341354,-0.022514107316650045,-0.5181253473339378,0.07693036277428286,034730
8,한미반도체,2023,Q2,정보기술,1.3134567863011468,-0.7471769585581185,-0.027750526817316268,-0.7659003777122154,0.04564848824416057,0.08008872091921959,0.8537219998243983,0.2881108767356645,042700
8,LG전자,2023,Q2,정보기술,-0.1177287978467354,-0.33199101399528375,0.02509883867352758,-0.3809027230113008,0.025081399329887066,0.08255130380981357,0.04348260579017538,0.03252759019836282,066570
