,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
12,SK하이닉스,2022,Q2,정보기술,-0.1278198900582863,0.5001656751090713,0.047552601752104406,0.4779778324192434,0.046853304005245455,0.057146376239387564,0.13763873936646442,0.018244489357871683,000660
12,LG,2022,Q2,정보기술,0.1768203448903187,-0.9265533145468554,0.05600704113831401,-0.8956136899752156,-0.04278060014321239,0.005753740370681326,-0.8118038222255337,0.008850001702514463,003550
12,한솔테크닉스,2022,Q2,정보기술,0.004491577767031026,-1.2352444305518782,-0.005820190260367175,-1.2663768558298578,-0.06118888514591214,0.08654686089522978,-0.11387293657825681,-0.11177381601588393,004710
12,삼성전자,2022,Q2,정보기술,-0.05267791641122129,0.07048732589879458,0.02748267149670247,0.06014505033054274,-0.0014756432666083175,0.029587345116119934,0.033795594117775885,0.06849592142748558,005930
12,삼성SDI,2022,Q2,정보기술,0.09196004961303578,-0.2529948132449362,-0.00452499736806089,-0.25060580788541664,0.0343949275369102,0.023668435889924178,0.15127945958187805,0.20520521263200125,006400
12,대덕전자,2022,Q2,정보기술,-0.08274954758279959,-0.9791414315664492,0.017071115088981514,-0.9717425849069198,-0.018628184364676614,0.018045951996847664,-0.797665750019331,-0.026069642493352158,008060
12,삼성전기,2022,Q2,정보기술,-0.10154910815405696,0.0829104844164259,0.0315723042930629,0.09992635119609039,0.08196059483639617,1.0704676024286939,0.004697378060489754,0.05048714975937685,009150
12,LG이노텍,2022,Q2,정보기술,0.08099068262893837,-0.28870488861502985,0.18048958817951877,-0.26081357718278797,-0.008212466578006339,0.10964247469773558,-0.06566695927201793,-0.06735454673621392,011070
12,삼성에스디에스,2022,Q2,정보기술,-0.025708390741865213,-0.14687448747570342,0.10319743565780204,-0.12582365918583882,0.025222464643486653,0.02288003032947561,0.022469698113209757,-0.015783165487627027,018260
12,일진머티리얼즈,2022,Q2,정보기술,-0.00751503343278969,-1.3104983509891084,0.007818018723117381,-1.2738031809540888,0.019569351664534773,-0.017971194383797462,-0.09972095970003914,-0.13890717483604603,020150
12,신도리코,2022,Q2,정보기술,0.03180505437044102,1.1992328796628526,-0.01819412814207022,1.1967048790791273,-0.017221771449777767,0.0246203428296925,0.06451264605747653,0.053671220436776676,029530
12,LG디스플레이,2022,Q2,정보기술,-0.0015189993040186575,2.11094450892437,0.052917389353114075,2.2079262189600115,0.02465386520060453,-0.05526070666136851,-0.2163827585411292,-0.04345401886348084,034220
12,SK,2022,Q2,정보기술,-0.020553392483418677,-1.2392068366938176,-0.004561438042392507,-1.2980304444090014,-0.008645050160947299,-0.013422201002476708,-0.3864811720063037,0.0030754269785088738,034730
12,한미반도체,2022,Q2,정보기술,-0.07012123586569505,1.0157367136324282,0.1451623572911216,1.0757964193306448,0.12820985734704515,0.1425269131067297,0.9364411352133091,-0.021366550253167926,042700
12,LG전자,2022,Q2,정보기술,-0.023240817189192013,-0.7632908066820882,0.007405056744965277,-0.6676513241731505,-0.03167012641425648,0.060345230290869134,-0.1318821983900701,-0.04013901730149705,066570
