,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
27,18260,삼성에스디에스,정보기술,2018,Q1,0.03386670739861719,-0.021996037740237173,0.010903697937244106,0.13517209903541438,0.03993475931622048,0.12889793753015732,-0.013145317125967115,-0.009322027210367234,-0.02419236220423171,-0.10555061848084923,0.030316173466803154,-0.02991581198417259,-0.02991581198417259,0.0,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.003202267986215368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14997843629684904,0.11722591658386199,018260
28,18260,삼성에스디에스,정보기술,2017,Q4,0.046900761034644134,-0.009762719585531099,0.022841686024634322,0.07012687215261248,-0.5499494521467453,-0.018923392320884802,0.03183938802203734,0.030360387273526523,0.04549054733376212,0.0780529689238858,0.03992939662236061,0.08122954542441208,0.08122954542441208,0.0,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.005539798547534058,-0.003221811170486699,0.20558540954241966,0.0729786010951623,0.07291430300279855,0.11161266045574503,0.11169858614342232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633987004836898,-0.14997843629684904,018260
29,18260,삼성에스디에스,정보기술,2017,Q3,0.030408667435042336,-0.00832035958887356,0.013600982809056417,-0.06845712595161979,0.2926257133595145,-0.02952496688153461,0.030340848727656633,0.021775067525310554,0.01654545761479853,0.328588287624098,0.1704961638996485,0.1681242518741164,0.1681242518741164,0.0,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0008538188902857957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04872766082613314,0.3633987004836898,018260
30,18260,삼성에스디에스,정보기술,2017,Q2,0.07608561448346851,-0.005423801705181974,0.03912749533453286,0.13100496134521822,0.5256860324216679,0.16345631745831835,0.026666629732646108,0.018498289762637787,0.07781407564875553,0.3795082392850839,0.33803334105105276,0.27786027405457325,0.27786027405457325,0.0,-0.1259798444991046,-0.018329085656645816,0.007378041034466598,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0021183293365460987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16750537547571698,0.04872766082613314,018260
31,18260,삼성에스디에스,정보기술,2017,Q1,0.00317540429571328,-0.02413908082127869,-0.009396670455106282,-0.07941962751916398,0.007435259547843298,-0.07284736500158606,0.003245916326969578,0.001981052032709707,-0.036310731470997615,0.06567944743165777,0.11865254141227966,0.23476001284166204,0.23476001284166204,0.0,0.5158067335463936,-0.005897475606975844,0.011192800453106333,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,-0.010596801394200384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04735730161784516,0.16750537547571698,018260
32,18260,삼성에스디에스,정보기술,2016,Q4,0.005391181011241031,0.03477549535572089,0.018705905541932744,0.09285596204118618,-0.531473678554432,-0.007245928325563478,0.017247907358534986,0.023503623530058748,0.13213372253932598,-0.052349789804595925,0.18703840649257253,0.130452289223558,0.130452289223558,0.0,0.9720054193181309,0.034143632958706815,0.00772594542518501,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,0.0005662849415952742,0.0742090491609162,0.05221674876847304,-0.09942204677002109,-0.09938692098092661,-0.13088733311291878,-0.13093941456773328,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18896429817472,0.04735730161784516,018260
33,18260,삼성에스디에스,정보기술,2016,Q3,0.036298413422741316,-0.002081301043800776,0.018548151405301194,0.02848049414952114,0.27988327639484956,0.06192476956439208,0.015493926936973157,0.01091431325208525,-0.03357510154959731,0.04099597341020633,0.04773573183654123,0.04514754427226664,0.04514754427226664,0.0,-0.1224419591674838,-0.036025820210948356,0.003894683630669471,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,0.0011951132298078093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16251481540448273,-0.18896429817472,018260
34,18260,삼성에스디에스,정보기술,2016,Q2,0.027358719231360462,-0.030483586514598482,-0.00022765225758891727,-0.08157951670426888,0.1721170143193842,-0.054350919020820454,0.015047707963257384,0.009945113111391013,0.050117992165908065,0.10502341131851423,-0.47478874110251257,-0.48038451037916907,-0.48038451037916907,0.0,-0.027027232119385514,-0.03230381641886115,0.012538958150480006,-0.08606485539000996,0.008471446426447704,-0.044642857142857095,0.3509743792660007,-0.0005933799437578546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07856648295085093,-0.16251481540448273,018260
35,18260,삼성에스디에스,정보기술,2016,Q1,-0.017920187954287403,-0.04191336826977432,-0.029511231426023854,-0.23706918794519094,0.2742725024114041,-0.20273206238246666,0.016873352224145544,0.011807674521447264,-0.7815583203956377,-0.8125171851163,-0.7488643367031431,-0.7414096202788931,-0.7414096202788931,0.0,-0.03306613361493349,0.038799175276764686,0.0038272110826311767,-0.1254024221983725,-0.02437748355156011,0.05660377358490565,-0.22660852268380383,-0.000632156522718863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05162001679427888,-0.07856648295085093,018260
0,20150,일진머티리얼즈,정보기술,2024,Q4,-0.11630969171560379,-0.025278172420610368,-0.0678491797304186,-0.29514401866555995,-0.033916429377338075,-0.06906359487059177,-0.2531706994460453,-0.06751964492486462,0.06704689718621704,0.2524315756256912,1.7379395933170412,2.223827825875227,2.223827825875227,0.0,-0.9985275038984832,-0.9988135328682697,-0.9987748994684147,-0.998898572171338,-0.9989617340096446,-0.9982280169874429,-0.9988391904291294,-0.9986288458955994,-0.9988385139205577,-0.9988761190793488,0.0,0.0,-0.9972482719391228,-0.9971467585778971,-0.9981856732092509,-0.9986973274145861,-0.9986707693664933,-0.998708810362921,0.0,-0.998708810362921,-0.998380530786006,-0.9986707693664933,-0.9987770015136354,-0.23082985383359644,-0.23082985383359644,020150
