F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,-0.05002071380739748,0.5158019836085749,0.2288643701754857,0.03985258884618435,0.18289664917276413,0.03591018811876951,0.3483879478199433,0.27930579321500343,0.22264887019409746,0.13444637168484327,0.3286142498238493,0.3286142498238493,0.17696825200665067,0.04608070411770003,0.05823630986315479,0.06129201159881089,0.002889653927523389,0.08393347634693672,0.04926198794204363,0.03803213729673969,0.06406864386937053,-0.017484908757055127,0.019494986290225263,-0.010071007417194711,0.07798303866874962,-0.004203833148851804,0.08217852560998094,-0.009636559903042543,-0.010224427458661171,-0.01033001825555263,-0.010412296485653536,-0.019040482689801116,-0.010393312192577137,-0.004638322380589967,0.06783506120785003,0.050993987302814056,0.01710058939634122
-0.05002071380739748,1.0,0.4283030880326853,-0.0413761195012172,0.03697776898215186,-0.0539938018620965,0.09513856255299294,0.5907815072398731,-0.01985311258286582,-0.011488699426625084,-0.0037437754933624967,-0.10613940306676115,-0.10613940306676115,0.27228479306131237,-0.0052408399307080165,0.012905072316667298,0.011869620927505618,0.05264907260117534,-0.00800787246077316,-0.026301119816024333,0.0027712133460730693,0.007501988323033089,-0.011730752897260216,0.04875290158340347,-0.0069616427724990045,-0.08824812710369374,0.001148688268619594,0.0037417341890437594,0.017397902208205647,0.004301044305892371,0.0010850444331687603,0.004626106679314519,-0.0059078941247343855,0.004282181581527449,0.05859314980452565,0.056680377639436653,0.07350251007283397,0.024788521614219086
0.5158019836085749,0.4283030880326853,1.0,0.17108056704131194,0.08014576862069976,0.203685044410026,0.06573891064469586,0.572787437295587,0.14883433280632108,0.08700208284955518,0.011823620245447886,0.020650603560463315,0.020650603560463315,0.5779761284467823,0.037170671364726765,0.08014486325183423,0.08819255486128509,0.033662632343854915,0.12191259190852659,0.020725074291213074,0.10367579596375462,0.08602387803801428,-0.024053396200625368,0.062073350543179175,-0.0120209298609065,-0.007074477777353197,-0.002469493517675277,0.07204761282706405,0.00664596342784679,-0.0031880431989295102,-0.004163831004664706,-0.0035201660509329383,-0.01910955841007748,-0.003667766767835075,0.022074546214948695,0.10833521344558647,0.12010196181661448,0.059128387523802436
0.2288643701754857,-0.0413761195012172,0.17108056704131194,1.0,-0.11355459486285004,0.9466521768688162,-0.046615292693500704,-0.15436354575958075,0.49735063370887556,0.1310760347139171,-0.004028717178467364,0.060214261959471146,0.060214261959471146,0.05435695808084405,0.0011079267515501992,0.02554242460208754,0.04049215492442754,0.038478535898056,0.045361530536190554,0.018563652881940083,0.06412377591792096,0.03597121410058483,-0.011785827032607969,0.022969593386762507,-0.004222031240023386,0.02072254696010182,-0.00731939435960891,0.023852835154683574,-0.007892660456752224,-0.008540099774080273,-0.008994362300749851,-0.00804608182957371,-0.006381092612783596,-0.00824215540801137,0.006934837063793437,0.05637139300053507,0.04578264559582154,0.05328653996820516
0.03985258884618435,0.03697776898215186,0.08014576862069976,-0.11355459486285004,1.0,-0.05109670582084579,-0.042704286092183345,0.062110614257780215,-0.0276289411222629,0.00700082761266715,-0.004453330666367103,-0.023157191888345856,-0.023157191888345856,0.010511649948503043,-0.03226495922912465,0.015265610344268342,0.00406368918045183,-0.010897711572092695,0.00591559843622861,-0.006814200563575859,-0.0024028312611888087,-0.005302130089370638,0.001237989285323799,-0.005762614507338594,-0.012735861737302023,-0.004966557372032247,0.019483406579714604,0.0058296560495959115,0.020708743941053667,0.020160907610302467,0.019660445533389387,0.020198172795604968,0.0022341589602801167,0.020188343611475805,-0.02845805548136988,0.0038266164990075043,-0.01105175284473859,0.27530515536195416
0.18289664917276413,-0.0539938018620965,0.203685044410026,0.9466521768688162,-0.05109670582084579,1.0,-0.06023726297177187,-0.1725443758457109,0.4420248469646889,0.10755538019515912,-0.003522653648839908,0.012946662830648057,0.012946662830648057,0.05578402301996977,0.0004325125030903398,0.011316400983025084,0.023418020199535046,0.012511025226674006,0.02908640154066234,0.005413621398389386,0.0459102025219853,0.01876187896513602,-0.008356727134038794,0.007096333191886973,-0.0064425814380224804,0.015061180669146872,-0.008346877768910976,0.015008821562431518,-0.00855731453315001,-0.009126734649389536,-0.009100482987832397,-0.008668707815669746,-0.0007593979253355252,-0.008725297390366477,-0.011931065635795676,0.03379430528980243,0.019666033646982183,0.0458351537788371
0.03591018811876951,0.09513856255299294,0.06573891064469586,-0.046615292693500704,-0.042704286092183345,-0.06023726297177187,1.0,0.21237851490902937,-0.029228831883738537,0.167393728322648,0.0029764731933686057,0.1087194022586166,0.1087194022586166,0.026941633055799857,-0.013588895673345697,-0.03640928605260414,-0.03991631783980155,-0.09722663260164557,-0.03460284312722617,-0.014391484434622025,-0.011499342524065542,-0.04244455437231241,-0.008907557068198933,-0.03995117903880382,-0.01678887459699325,-0.12406913513587402,-0.012817684320158612,-0.07368709487171393,-0.0030715665872615996,-0.004371779373939219,-0.0030261895241660963,-0.004687605125690622,-0.0039347690261883166,-0.004457477513229641,-0.005796123036631832,-0.017097986626719044,-0.020977198667553022,-0.05593876641663348
0.3483879478199433,0.5907815072398731,0.572787437295587,-0.15436354575958075,0.062110614257780215,-0.1725443758457109,0.21237851490902937,1.0,-0.005777413465926171,0.019808290293143165,0.013318773808886318,0.0369074491953964,0.0369074491953964,0.3451003278680601,-0.0011033727500757203,0.04499368223222837,0.04313730598188035,0.005365208470432601,0.05371850302447021,0.0033484600222571798,0.03150595639015039,0.04428201030340715,-0.018607853137017537,0.04050510662811794,-0.010929245017182116,-0.041088624443890324,0.00640140828458116,0.043011111027528325,0.01714377841806891,0.006746506256466599,0.004389644534672645,0.00639956121675464,-0.014309394106553183,0.006232713883322041,0.05719145359517561,0.046327609061559784,0.061396710478975866,0.08526256559179878
0.27930579321500343,-0.01985311258286582,0.14883433280632108,0.49735063370887556,-0.0276289411222629,0.4420248469646889,-0.029228831883738537,-0.005777413465926171,1.0,0.22249683326330535,-0.007360865727191571,0.11000893871804332,0.11000893871804332,0.09069319247205673,0.04122890039454737,0.011551680355705928,0.030925853667987436,0.06963361240742505,0.060782191619334305,0.007127680111059469,0.12308511999638304,0.03277622680053665,-0.008260372395798262,0.05570667395727859,-0.009195577365971286,0.025873845378842023,-0.012553940751219262,0.012740307012767032,-0.012045816896309588,-0.011825517668983257,-0.011279276975905164,-0.012855170378622606,-0.014025701747970406,-0.012720989641868213,-7.55665422530921e-05,0.030835979283724394,0.019553151309399778,0.022714192035945678
0.22264887019409746,-0.011488699426625084,0.08700208284955518,0.1310760347139171,0.00700082761266715,0.10755538019515912,0.167393728322648,0.019808290293143165,0.22249683326330535,1.0,0.07229311272501716,0.05278760550635118,0.05278760550635118,0.04892656187139449,0.027808175775611683,-0.0015100010433510588,0.01168810867627514,0.034588978945458135,0.036851787283632254,0.025554024058518816,0.05116113144291984,0.017518226718998258,-0.004696781081455324,-0.0021027403401878025,0.004619232819618257,0.005462614031948867,-0.002548051324623661,0.003788814510720567,-0.003166095741614812,-0.0029231219303618296,-0.0028437857781425974,-0.0028872399213210015,-0.004610052227824341,-0.002830843053297087,0.0019267652567749166,0.013701102955327229,0.006326489830966938,0.052674397206088935
