code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용
007860,Seoyon,기타금융,2021,Q4,"16,290,510,000","292,016,707,414","308,307,217,414","1,294,657,735","2,160,027,701","3,454,685,436","72,655,489,270","304,852,531,978",3572992447,-52363988,422383572,422383572,422383572,"11,739,922,000",,
007860,Seoyon,기타금융,2022,Q1,"22,581,633,217","291,558,951,998","314,140,585,215","3,213,214,940","2,287,514,158","5,500,729,098","76,442,813,409","308,639,856,117",9132238864,5665247067,5965485110,5965485110,5965485110,"11,739,922,000",,
007860,Seoyon,기타금융,2022,Q2,"21,411,913,850","291,160,643,362","312,572,557,212","1,081,427,794","2,724,955,997","3,806,383,791","76,569,130,713","308,766,173,421",3542934106,288827558,157881581,151982436,151982436,"11,739,922,000",,
007860,Seoyon,기타금융,2022,Q3,"19,380,814,114","295,330,084,470","314,710,898,584","1,630,953,851","2,831,454,437","4,462,408,288","78,051,447,588","310,248,490,296",4140458947,920235138,1483617871,1483617871,1483617871,"11,739,922,000",,
007860,Seoyon,기타금융,2022,Q4,"16,450,346,867","299,745,960,090","316,196,306,957","1,310,818,394","2,457,088,910","3,767,907,304","80,231,356,945","312,428,399,653",3924162876,-1267228257,-1330716108,1901520185,1901520185,"11,739,922,000",,
007860,Seoyon,기타금융,2023,Q1,"21,431,532,348","299,441,472,880","320,873,005,228","3,530,892,282","2,446,542,300","5,977,434,582","82,698,527,938","314,895,570,646",9181005488,4897626968,4462430276,4630671261,4630671261,"11,739,922,000",,
007860,Seoyon,기타금융,2023,Q2,"19,341,083,545","299,546,903,842","318,887,987,387","1,501,490,461","2,477,632,560","3,979,123,021","82,711,821,658","314,908,864,366",3919866636,189448331,345441834,-443896,-443896,"11,739,922,000",,
007860,Seoyon,기타금융,2023,Q3,"19,628,094,939","300,047,320,416","319,675,415,355","1,722,385,265","2,393,002,969","4,115,388,234","83,362,984,413","315,560,027,121",4604020955,468480799,628423737,639023832,639023832,"11,739,922,000",651162755,4135540156
007860,Seoyon,기타금융,2023,Q4,"18,412,287,315","301,696,118,518","320,108,405,833","1,803,859,060","2,442,740,455","4,246,599,515","83,664,763,610","315,861,806,318",4478955816,220596268,883012186,471861616,471861616,"11,739,922,000",4952972510,12272156373
007860,Seoyon,기타금융,2024,Q1,"24,148,660,756","302,246,761,538","326,395,422,294","4,937,841,882","2,451,571,156","7,389,413,038","86,808,966,548","319,006,009,256",10133121470,6187136597,6596093804,6414684334,6414684334,"11,739,922,000",6400295838,3945984873
007860,Seoyon,기타금융,2024,Q2,"21,790,535,383","301,796,791,230","323,587,326,613","2,185,376,365","2,486,307,852","4,671,684,217","86,718,599,688","318,915,642,396",4297177828,-181523594,124421181,-88072619,-88072619,"11,739,922,000",-90366860,4478701422
007860,Seoyon,기타금융,2024,Q3,"23,047,582,208","301,786,210,464","324,833,792,672","2,498,304,688","2,608,614,236","5,106,918,924","87,529,831,040","319,726,873,748",5243622568,946050079,1057132320,812870595,812870595,"11,739,922,000",811231352,4297572489
