,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
28,대림산업,2017,Q4,건설,-0.11154265413313096,-0.10647172902937918,-0.3500195788744318,-0.08484241986593799,-1.0886000053583318,-2.6218715061606392,-0.03503274311522209,0.2129153988623319,000210
28,현대건설,2017,Q4,건설,0.20833757687430982,-0.06610956910596366,-0.3500195788744318,-0.029811040101401454,-0.253185432857401,-1.755852173363393,-0.008224383075027153,0.6705387223024034,000720
28,한화,2017,Q4,에너지_화학,0.004338731502128559,-0.023766295122312986,-0.3500195788744318,0.02443728675459589,-0.46861176002783433,-1.3409846914784305,-0.02002333170114956,0.06330808721003921,000880
28,KCC,2017,Q4,건설,-0.10068709323209238,0.03764206291146843,-0.3500195788744318,-0.05235125417080344,-0.5694468047373742,-3.4397099658167303,0.22786317883446405,0.12443459816796966,002380
28,한국쉘석유,2017,Q4,에너지_화학,-0.08284949576450643,0.29661340497281063,-0.3500195788744318,-0.700977128684164,0.11031263461165719,0.16522826360338216,0.07839964916520437,-0.023045268565260596,002960
28,태광산업,2017,Q4,에너지_화학,0.08177849142445637,0.1343856216142323,-0.3500195788744318,0.0950862477219907,0.8495587898527273,-0.43452533709200936,-0.005108586273378624,0.09555502598554942,003240
28,한일시멘트,2017,Q4,건설,-0.1328015080024008,0.014332597917792622,-0.3500195788744318,-0.03709779717454509,-0.3782433052052029,-1.3482534881106276,-0.008017994171037324,0.6821430087532918,003300
28,삼성정밀화학,2017,Q4,에너지_화학,0.6170959943792216,0.05960196489974923,-0.3500195788744318,0.027899837366907265,-0.13448775227012932,-1.3080368076200095,-0.009073572670506236,-0.09312503059153686,004000
28,효성,2017,Q4,에너지_화학,0.0075482842331564964,0.019018378652130297,-0.3500195788744318,0.08163028405014683,-0.36331890972267966,-4.103565105215185,-0.05022049741657464,0.1231279647584066,004800
28,SK케미칼,2017,Q4,에너지_화학,-0.08640578571820204,-0.7893774243919178,-0.3500195788744318,-0.5625022213992896,-2.4226551764785222,-4.458349542424582,0.6802207847006654,0.029516965511728218,006120
28,대한유화,2017,Q4,에너지_화학,0.22191005266217506,-0.19153005471021178,-0.3500195788744318,-0.054481948938536195,0.22976593273370804,0.07812477236031579,0.06774656599530826,-0.11951002628417284,006650
28,국도화학,2017,Q4,에너지_화학,0.0809460599245318,-0.004155726036296881,-0.3500195788744318,-0.0018756497382503845,-0.4362003487738526,-0.43046605509287394,0.01923216577415876,0.05345527136308188,007690
28,한화케미칼,2017,Q4,에너지_화학,0.04230328307032655,-0.06433637065679176,-0.3500195788744318,-0.2048835594469186,-0.31665110215889913,-1.0473786678702597,0.00618675922277756,-0.009842198266168705,009830
28,OCI,2017,Q4,에너지_화학,0.3415441103457459,-0.05782862394353916,-0.3500195788744318,-0.21066835562112762,0.20960094006124041,0.1590635613622231,0.024185670205961962,-0.0009853893393131459,010060
28,아이에스동서,2017,Q4,건설,-0.10459321326294091,-0.023922172098811978,-0.3500195788744318,-0.013055268015280563,-0.33298130244030455,-0.6125926352940712,0.019486974950244873,0.03992921953393652,010780
