,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
7,대림산업,2023,Q1,건설,-0.11473241338712198,0.0068240155000696134,-0.11353477832962133,-0.06284600227578374,7.732858770467139,-4.630291876861132,0.012220418857342707,-0.20777257239510422,000210
7,현대건설,2023,Q1,건설,0.04414312617702444,0.03826186698336187,-0.11353477832962133,0.04431410626103882,0.8335698517817722,-2.298175486151022,0.00843962804605547,-0.13300168657771466,000720
7,한화,2023,Q1,에너지_화학,0.036252798260019405,0.01683698881861906,-0.11353477832962133,-0.03887419192546315,-0.46577992480545594,-0.7616029051062339,-0.010222303682339895,-0.01279572273054784,000880
7,KCC,2023,Q1,건설,-0.04391398905085796,0.03926037660574955,-0.11353477832962133,-0.2593708144880025,0.28780972362467283,-0.642270790989673,0.0008976132768978573,-0.07029206557249212,002380
7,한국쉘석유,2023,Q1,에너지_화학,-0.05177408928035748,0.2357958196501717,-0.11353477832962133,0.10576070079316802,0.6933453656916335,0.9532328223834008,-0.129843142269761,-0.09338967191245653,002960
7,태광산업,2023,Q1,에너지_화학,-0.07101088696543104,0.051981642103276826,-0.11353477832962133,0.032388953645046126,-0.7368712157226582,-1.4611013839705969,0.013788769267533585,-0.15095545202413502,003240
7,한일시멘트,2023,Q1,건설,-0.011799147529933125,0.08193543399439451,-0.11353477832962133,-0.022791604206922167,-18.69027945150808,8.267263288562651,0.0077095544006846595,-0.0745508993809575,003300
7,삼성정밀화학,2023,Q1,에너지_화학,0.08857069167211663,0.13354462886998686,-0.11353477832962133,-0.021810649791139336,-0.03267210187137637,-2.6368450991479695,0.0013133690257265407,-0.036391422563455525,004000
7,효성,2023,Q1,에너지_화학,-0.01168097635031631,0.18245463478803114,-0.11353477832962133,0.012126735683885004,-0.7372147011892272,-0.9387770226216895,-0.014919934398721635,-0.10970465047223199,004800
7,SK케미칼,2023,Q1,에너지_화학,0.06870581589392949,0.33348688088879186,-0.11353477832962133,0.7899828515063771,-5.814736393846588,-0.35608609775529476,0.007085177521413355,0.10815352603681631,006120
7,대한유화,2023,Q1,에너지_화학,-0.1975938177386253,0.30054115658967184,-0.11353477832962133,-0.2483665627848447,-0.671274112843649,-0.7059282915748404,-0.01714995664450858,-0.08681563459606115,006650
7,국도화학,2023,Q1,에너지_화학,-0.06171496759203285,0.1593520222647542,-0.11353477832962133,0.0095300274045107,0.43415206562786746,-6.941711453908761,0.009636234445653757,0.12116965380782872,007690
