,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
24,대림산업,2018,Q4,건설,0.15289343413165826,-0.06723770198847479,0.1528942253920036,-0.20212946326972725,-0.4319441607811294,-1.0244425984293795,-0.012794267168145357,0.031190648148935907,000210
24,현대건설,2018,Q4,건설,0.00930155204081681,0.01834133322880782,0.1528942253920036,0.03229878933859465,-0.4740536100948256,-0.34782266568042686,-0.009009653048521082,-0.10244162031818234,000720
24,한화,2018,Q4,에너지_화학,-0.0020263470074288192,-0.06209448281688268,0.1528942253920036,0.04223565769944937,-0.5415465871859214,0.5180830722916074,0.03561117352449372,-0.04853802088551708,000880
24,KCC,2018,Q4,건설,0.12485004804490175,0.001615563679423726,0.1528942253920036,0.1847610177374599,-0.528298079347882,-2.1458277930282224,-0.06880189550295401,-0.09080695233403643,002380
24,한국쉘석유,2018,Q4,에너지_화학,-0.11106545604653786,0.08396504053509402,0.1528942253920036,-1.0,0.03742368629323556,0.08252170259070857,0.06746934348803046,0.03378105806185134,002960
24,태광산업,2018,Q4,에너지_화학,0.21046268901101897,0.0593979416522854,0.1528942253920036,-0.032947329049850205,-0.41182492014506766,-0.9228070059002806,0.007136512421449526,-0.05150507717388067,003240
24,한일시멘트,2018,Q4,건설,-0.182706499966927,-0.07293612911691283,0.1528942253920036,-0.0776788948791961,6.666976312271965,-1.4616773745473322,-0.01494761102836395,0.024509004621148557,003300
24,삼성정밀화학,2018,Q4,에너지_화학,0.02942855286852369,-0.02652284109627523,0.1528942253920036,0.020321164193933372,-0.20650241567080463,-0.36823788243709055,0.02958298399145587,0.06807493503702064,004000
24,효성,2018,Q4,에너지_화학,0.5196370191693875,-0.09832137840200228,0.1528942253920036,-0.07608848167907767,60.522781399791974,218.08251842141564,-0.0005038610442297253,0.09611798615802036,004800
24,SK케미칼,2018,Q4,에너지_화학,-0.05844208590491955,-0.0029819544076344906,0.1528942253920036,-0.0031574830579378377,0.038881798429528214,-1.4118720196296572,-0.018491550553257685,0.10150612895032014,006120
24,대한유화,2018,Q4,에너지_화학,-0.0789269133001408,-0.39243869205032467,0.1528942253920036,-0.4026813844197509,-0.7925785877892461,-0.8145298017835864,0.008451316339923354,-0.0718194382970196,006650
24,국도화학,2018,Q4,에너지_화학,-0.0012590144242402256,-0.12483580210905165,0.1528942253920036,0.528875555995397,-0.5761538463382565,-0.290036482679468,0.011851554108655682,-0.004241627612673573,007690
24,한화케미칼,2018,Q4,에너지_화학,0.2348747740716629,-0.03704159614831859,0.1528942253920036,-0.04480755577049578,-1.585650773059006,-1.6456239558955397,-0.026796682501431857,0.013660248712433955,009830
24,OCI,2018,Q4,에너지_화학,-0.06880738944257711,-0.17134937896207203,0.1528942253920036,-0.056242868547979885,-12.514877331761806,16.50851810046055,-0.02409757168978699,-0.02255571736582705,010060
24,아이에스동서,2018,Q4,건설,0.033426551851878136,-0.06556469758195804,0.1528942253920036,0.17579159001124944,8.43742489871206,5.122831798005411,0.0026112749074205244,0.10699960901726535,010780
24,S-Oil,2018,Q4,에너지_화학,-0.2035770219525992,-0.060302217821735726,0.1528942253920036,-0.0072234780534845555,-2.0587155436080478,-2.4779910825662252,-0.06640251098478289,-0.04919481791145233,010950
24,롯데케미칼,2018,Q4,에너지_화학,-0.0204041792543515,-0.15079799101270985,0.1528942253920036,-0.14704409837403298,-0.7394944008475162,-0.6450191730326131,0.011866291644366145,-0.08120919588312296,011170
24,금호석유,2018,Q4,에너지_화학,0.03335902319440412,-0.14433752093899277,0.1528942253920036,-0.09322686000183122,-0.39588330722143583,-0.48570764016489854,0.012171029334684613,-0.01839722170632569,011780
24,SKC,2018,Q4,에너지_화학,-0.0015160504631379426,0.038565208962776376,0.1528942253920036,0.18665936057005994,-0.400857335243179,-1.4930752712080966,-0.017457473631647846,-0.0657644751791459,011790
24,현대산업,2018,Q4,건설,0.09903370954224197,-0.28482518073259655,0.1528942253920036,0.018098897613199938,0.8337257312849482,-2.08050962642609,0.0013726614270996862,-0.14407596700411174,012630
24,한솔케미칼,2018,Q4,에너지_화학,0.04165632462892592,-0.15709318452667054,0.1528942253920036,-0.030743541431996757,-0.45002932869635526,-0.46863883702296716,0.039758211981641534,0.011255442210957325,014680
24,동원시스템즈,2018,Q4,에너지_화학,0.28015447928964193,0.13214587242033282,0.1528942253920036,0.3730646148982988,0.05174950669357936,-0.05261554192347773,0.047486534328483154,0.021069742566982786,014820
