,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
8,대림산업,2022,Q4,건설,-0.1569472344230102,0.0007039874681282754,-0.11456608043309557,0.014317778214707921,44.44713339859533,33.402745819557964,-0.007154929037306301,-0.11473241338712198,000210
8,현대건설,2022,Q4,건설,-0.12877678844013868,0.007569621309029273,-0.11456608043309557,-0.0719168863318348,-0.524351486401605,-1.4771062346017532,-0.01871486622447127,0.04414312617702444,000720
8,한화,2022,Q4,에너지_화학,-0.09438276253879038,0.437365605103474,-0.11456608043309557,0.49053800607483966,0.6141985109911436,5.698296095345506,0.15450970115248253,0.036252798260019405,000880
8,KCC,2022,Q4,건설,-0.10477236749806443,0.006165662717853682,-0.11456608043309557,-0.10289585772217857,-0.22897179933913603,-1.5718718836202623,0.0473990646452207,-0.04391398905085796,002380
8,한국쉘석유,2022,Q4,에너지_화학,-0.0524320506630917,0.07892436211403742,-0.11456608043309557,-0.6200809399011091,-0.06363550528105444,-0.18196404007997924,0.05673820537103991,-0.05177408928035748,002960
8,태광산업,2022,Q4,에너지_화학,0.009630385088680204,-0.17917278565390804,-0.11456608043309557,-0.0523571566354083,2.358239215710386,56.12765770502186,-0.02908236597900582,-0.07101088696543104,003240
8,한일시멘트,2022,Q4,건설,0.07977592941879771,-0.020466809404730113,-0.11456608043309557,-0.0739716719995982,-4.146764581203971,1.0856108716159802,-0.002121558766554177,-0.011799147529933125,003300
8,삼성정밀화학,2022,Q4,에너지_화학,-0.06534121790937883,0.3248390909133727,-0.11456608043309557,-0.0903962733636191,-0.6297809212929583,-1.284030426677689,-0.03700585211190055,0.08857069167211663,004000
8,효성,2022,Q4,에너지_화학,-0.05643894006186301,-0.17086291587090674,-0.11456608043309557,-0.17066816187182254,-0.023833682640700404,0.38539554736812764,0.0015024193889194848,-0.01168097635031631,004800
8,SK케미칼,2022,Q4,에너지_화학,0.03652668273257083,0.02972182414114899,-0.11456608043309557,0.08606886628551025,-2.059385587612022,-0.4799060449475413,0.028349155874551446,0.06870581589392949,006120
8,대한유화,2022,Q4,에너지_화학,0.20518004141177604,0.022679139370957113,-0.11456608043309557,-0.3822129248219064,0.8346370304168316,1.0869246681785092,-0.052334205675730106,-0.1975938177386253,006650
8,국도화학,2022,Q4,에너지_화학,0.0366671962723125,-0.2470236816642507,-0.11456608043309557,0.02609377367734611,-0.4849462906977279,-1.1103918126899193,-0.004696169466216205,-0.06171496759203285,007690
8,한화케미칼,2022,Q4,에너지_화학,-0.1473234003091938,-0.009425595079026072,-0.11456608043309557,0.039082278443004936,-0.6195236043303264,-0.44023589414584274,0.02623867523466572,0.0,009830
8,OCI,2022,Q4,에너지_화학,-0.05636970465540751,-0.006900936262836832,-0.11456608043309557,-0.0621663206289923,-0.036923883172897076,-0.05935749993130568,0.02052802869871173,0.19513661772793411,010060
8,아이에스동서,2022,Q4,건설,0.26009935173087906,-0.020752136130284815,-0.11456608043309557,-0.1665005684501949,-0.30285015785547886,-0.680256853212964,0.006506023088437063,-0.1481796641342082,010780
8,S-Oil,2022,Q4,에너지_화학,-0.11698942330035286,-0.12943549696691936,-0.11456608043309557,0.014333491430561951,-1.3151834489019676,-13.525538813656304,0.03580663326459543,-0.105243000952106,010950
