,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
5,동원시스템즈,2023,Q3,에너지_화학,-0.1442669942669943,0.004664942287154972,-0.028955398190522508,-0.08798012672036493,-0.16705949769251027,-0.23911275846640567,0.06554819063206252,0.45998914414974135,014820
5,유니드,2023,Q3,에너지_화학,0.3692847199914338,-0.25218264631367615,-0.028955398190522508,-0.11203155406767673,-0.9621210143159994,-0.9993890803288548,-0.006936364845405718,-0.12843421011933323,014830
5,남해화학,2023,Q3,에너지_화학,-0.047419668387410345,0.09395666075609532,-0.028955398190522508,0.10291942238267304,-0.52553244887549,-0.3742220544476432,0.004114750416720714,-0.10077892217419211,025860
5,삼성엔지니어링,2023,Q3,건설,-0.29408906514169675,-0.18783659367796812,-0.028955398190522508,-0.2319582143025377,-0.0773988115710581,-0.18449990735889443,0.08507267816515318,-0.028978541419449444,028050
5,대우건설,2023,Q3,건설,-0.06295348459527567,-0.04207877559764761,-0.028955398190522508,-0.03774742421915589,0.10578265691887045,-0.22713447489688543,0.08021829349498,-0.19678400145945252,047040
5,LG화학,2023,Q3,에너지_화학,-0.2186985772512089,0.10006291255108524,-0.028955398190522508,0.3646208116350991,-34.65370705244123,-10.760184468661276,0.008320860658242779,-0.17609553496280195,051910
5,한전기술,2023,Q3,건설,-0.19749508046590675,-0.14489632461041724,-0.028955398190522508,0.020312070663261572,-0.5473551076709027,-0.5885121316528943,0.012630302814719885,0.13818485055270086,052690
5,휴켐스,2023,Q3,에너지_화학,0.018362248137529014,0.22194538719796153,-0.028955398190522508,-0.08627374953728162,-0.30355373633143523,-0.3575697477390076,0.04751545619564945,-0.19265558888339043,069260
5,GS,2023,Q3,에너지_화학,0.13929367243458918,-0.0011573492355654302,-0.028955398190522508,0.00649251912658233,8.941704846877261,12.880044364815289,0.03735759724236121,0.06084108710628855,078930
5,휴비스,2023,Q3,에너지_화학,-0.0008551094757991498,0.09792071482563824,-0.028955398190522508,0.009020990159470443,0.23340687254533,0.3972554978290257,-0.11043913113725401,-0.13721183696751085,079980
5,후성,2023,Q3,에너지_화학,-0.08897562997241454,0.04664453669306168,-0.028955398190522508,0.1273836199435221,-2.364900547108394,-4.5431149835679605,-0.014489309292017527,-0.33275896257206167,093370
5,SK이노베이션,2023,Q3,에너지_화학,-0.2619666205261195,-0.1508068126185821,-0.028955398190522508,0.057828352231692914,-2.4206134823429517,-1.2072905480031997,-0.0010798243462168955,-0.15580615304060402,096770
5,LG하우시스,2023,Q3,건설,-0.16240975737543248,0.05943749952848343,-0.028955398190522508,-0.13610668012721794,-0.3034923117018504,-0.16531111551940747,0.30870513042832015,-0.13188981158751095,108670
5,코오롱인더,2023,Q3,에너지_화학,-0.19522229052615794,-0.017044840230758362,-0.028955398190522508,-0.00013325719290102622,-0.8272456695222417,-1.1886458097206185,-0.012751916968439025,-0.17506604833355716,120110
