,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
4,대림산업,2023,Q4,건설,-0.15609689068941437,-0.0009100673253105152,0.10965773361610065,-0.4411415350843658,5.289836761273714,54.85147622954678,0.002003321317093576,0.19593208434489187,000210
4,현대건설,2023,Q4,건설,-0.15828329584792822,0.06879256059637595,0.10965773361610065,-0.026179865000624858,-0.6731770833333333,-0.6355369546639789,0.00154172178835843,0.02291629786982935,000720
4,한화,2023,Q4,에너지_화학,0.06789821303561219,-0.10517207752267699,0.10965773361610065,-0.02142225924939034,-0.802852925271481,1.715251077711756,0.019852553975776788,-0.07102790399691823,000880
4,KCC,2023,Q4,건설,0.023524832476839577,0.030680219011803622,0.10965773361610065,-0.13638716381798832,-0.2189332258268153,1.332329771378463,0.043560478578628326,0.051540357294991165,002380
4,한국쉘석유,2023,Q4,에너지_화학,-0.04740177439797208,0.20225776130802875,0.10965773361610065,0.023843458278438368,-0.40712765689447716,-0.4044821556083652,0.04786591632577886,0.13365405835032973,002960
4,태광산업,2023,Q4,에너지_화학,0.05806270647634486,-0.07202705914671259,0.10965773361610065,-0.08005801191072881,-0.5877787066324831,13.486718037072604,-0.04934960181004233,-0.09944385052655712,003240
4,한일시멘트,2023,Q4,건설,0.03804570950805011,-0.004130262216729963,0.10965773361610065,-0.04546552356371747,-6.4648226394965,-6.15021599661672,-0.00850830332864716,0.0036376256681529134,003300
4,삼성정밀화학,2023,Q4,에너지_화학,-0.2817709610981643,0.1959154650662751,0.10965773361610065,0.04366938458124503,-0.7544791937218974,-1.1885935525615723,-0.01759269056390056,-0.04371608806883931,004000
4,효성,2023,Q4,에너지_화학,-0.16641416349233173,0.03671866032809379,0.10965773361610065,0.037853011791972424,-1.6535354137529437,-1.2132384738315345,-0.0024286892373591717,-0.014817480231190769,004800
4,SK케미칼,2023,Q4,에너지_화학,0.029458673432543908,0.044113554117314546,0.10965773361610065,0.01550252024887211,-1.4661553993765928,-0.15564543354402527,0.0019876445886428673,-0.03215266945102983,006120
4,대한유화,2023,Q4,에너지_화학,-0.20069021246227506,0.12714149912653672,0.10965773361610065,-0.1711285180538208,-1.6803106591519783,-1.6608625488342497,-0.0048740254647062775,-0.010071990347319214,006650
4,국도화학,2023,Q4,에너지_화학,-0.09615814877157773,-0.10573206528006207,0.10965773361610065,-0.3000063454497707,0.6394063931177965,0.15085376571137776,0.006478796811057785,-0.08116796739568813,007690
