,name,year,quarter,sector,Relative Return,부채총계 변화율,소비자물가지수 변화율,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
13,대림산업,2021,Q3,건설,-0.05826609885805567,-0.04739616971563476,0.01761921683046319,-0.08773736847822,-0.23927399922491577,-0.014163016165368969,-0.001180121833060599,0.016286275246006884,000210
13,현대건설,2021,Q3,건설,0.05077114280641535,-0.01547089142879643,0.01761921683046319,0.0017765219807404087,4.391591182784439,2.713599359402109,0.014019839505883924,0.06602718996731899,000720
13,한화,2021,Q3,에너지_화학,0.0808788398881068,0.011511593627584915,0.01761921683046319,-0.021760732779741887,-0.21052096856126878,-0.22191237270734487,0.017907966280165333,0.023345682662620472,000880
13,KCC,2021,Q3,건설,0.06202467850420049,-0.03383775784011123,0.01761921683046319,-0.10371954212308121,0.23672089056472267,-2.3619572218051594,-0.054686204898651725,0.09321642013939833,002380
13,한국쉘석유,2021,Q3,에너지_화학,0.06956474850893979,-0.06598728658433484,0.01761921683046319,0.10079129420400879,0.0382105306629168,0.03748608297513201,0.08422537082180837,-0.0027251104801802872,002960
13,태광산업,2021,Q3,에너지_화학,-0.026338656826371452,0.0741455850555679,0.01761921683046319,-0.01224946408963945,-0.31311188135226664,-0.2517566952218526,0.02062210861643443,0.10881816546633931,003240
13,한일시멘트,2021,Q3,건설,0.05459394157594512,-0.25821045848626045,0.01761921683046319,-0.3800501421575544,1.8009717824059446,-0.2831866530116388,-0.0002287404755040301,0.09613034129676085,003300
13,삼성정밀화학,2021,Q3,에너지_화학,0.25897579890359673,-0.028221262406372793,0.01761921683046319,0.7085702568274366,0.29767629321193767,1.6216344987660083,0.09702752536149717,0.011192482323128389,004000
13,효성,2021,Q3,에너지_화학,-0.07112166698334282,-0.019634448723448217,0.01761921683046319,-0.026202709267322932,-0.12681799954858208,-0.13669504473146898,0.02227447856379383,-0.05133099880799524,004800
13,SK케미칼,2021,Q3,에너지_화학,0.020774740702538548,0.6994948160233214,0.01761921683046319,-0.007452711406310875,0.023505844745976168,0.8649984112597711,-0.0012423090953156413,-0.11717360887833464,006120
13,대한유화,2021,Q3,에너지_화학,-0.1936325819552562,-0.027238902425890443,0.01761921683046319,-0.009683289809370499,-0.5812467937332738,-0.519571563265411,0.01683555549175919,-0.06776548241642111,006650
13,국도화학,2021,Q3,에너지_화학,-0.09622409670901483,0.09059762348872757,0.01761921683046319,-0.2126766518492259,-0.2371148998431184,-0.2168833366470957,0.09324602240785684,0.08831012167414186,007690
13,한화케미칼,2021,Q3,에너지_화학,-0.015605952533326237,0.03977074503208988,0.01761921683046319,0.015599415771244018,-0.26914404334456665,-0.009445929920546603,0.02042934971895516,0.0761150110006276,009830
13,OCI,2021,Q3,에너지_화학,0.12457441416797951,-0.009420150985339326,0.01761921683046319,-0.032290117966949694,-0.35495189408439876,-0.25830524797486587,0.027995875587544683,-0.005491479873869318,010060
13,아이에스동서,2021,Q3,건설,-0.01828287709523673,-0.10469909657560073,0.01761921683046319,-0.37746032788354245,0.04407527476772488,5.204460043737473,0.04088424311215433,0.3515192113240134,010780
13,S-Oil,2021,Q3,에너지_화학,0.0913741247347584,-0.009439390620522237,0.01761921683046319,-0.02670501158352745,-0.03793603300888848,-0.13735497062476854,0.045633179865506746,-0.03046678797721597,010950
13,롯데케미칼,2021,Q3,에너지_화학,-0.08596633787393786,-0.029722332296139742,0.01761921683046319,-0.0577234742918632,-0.45381159213149,-0.49940011659687866,0.015048636968238993,0.03158071357695039,011170
13,금호석유,2021,Q3,에너지_화학,-0.05036066156742836,0.0063448340582854534,0.01761921683046319,0.006243396330491313,-0.2162101311158754,-0.20640617544397266,0.10181156633877064,0.02100150102317956,011780
13,SKC,2021,Q3,에너지_화학,0.1499634532245844,0.04519331244350311,0.01761921683046319,0.1792134855788472,-3.065878166844892,-5.177047268749061,0.03177226024757518,-0.1841733541664145,011790
13,현대산업,2021,Q3,건설,-0.07202135209355426,0.013209080819612806,0.01761921683046319,1.2572151984803264,0.958627494164509,3.3776273112993396,0.003341822094034441,-0.16446527128660887,012630
13,한솔케미칼,2021,Q3,에너지_화학,0.24644451834787032,-0.031298370096573436,0.01761921683046319,0.009143399628772642,0.016563306334903993,0.04114112890069088,0.07549457317041841,-0.3202445102373416,014680
13,동원시스템즈,2021,Q3,에너지_화학,0.24976917403240717,-0.013040146346532722,0.01761921683046319,-0.7341216116279665,0.1455957140120685,0.09274480134940699,0.07511709006555711,0.14216029272097247,014820
13,유니드,2021,Q3,에너지_화학,-0.00945457202408062,0.08369433508996837,0.01761921683046319,0.04646669295429495,-0.16605559590834973,-0.7154965472878855,0.03455418274928501,-0.07954498166399479,014830
13,남해화학,2021,Q3,에너지_화학,0.15955637948417734,0.005605706606902849,0.01761921683046319,0.03452449581804928,-1.405216884758186,-1.3776945551001871,-0.008285007446566794,-0.10525218629245467,025860
