,name,sector,year,quarter,Relative Return,비유동자산 변화율,자본총계 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,보유 주식 수 변화율,자기주식수 변화율,특정 증권 등 소유 비율 변화율,Label,Code
18,Youngpoong,금속,2020,Q1,-0.0011757796766964645,-0.0360699376066731,-0.025848513777861903,-2.326416414584117,-0.00943396226415083,-0.01797773751196119,-0.017977737511960967,0.3885562506828443,0.3692428767467444,0.0,-0.06545464205196391,000670
18,SeAH_Besteel,금속,2020,Q1,-0.13011588025936752,-0.0834526101160975,0.010433525034806657,-2.326416414584117,-0.00943396226415083,-0.017999224124214397,-0.017999224124214397,-0.017999224124214397,0.3982648676526507,0.0,-0.3131866937782486,001430
18,KIS_Wire,금속,2020,Q1,-0.20536853934318694,-0.004919849300113022,-0.0045457984916634775,-2.326416414584117,-0.00943396226415083,-0.017973739226778696,-0.017973739226778696,0.30982282005227646,0.25037450079781565,-0.017973739226778918,-0.13665685840283417,002240
18,Hyundai_Steel,금속,2020,Q1,-0.26172682737179065,0.02692572108695379,0.03238712542818134,-2.326416414584117,-0.00943396226415083,-0.02400927486087423,-0.026490866951084602,-0.010562986355024062,0.3735797711350697,-0.06323767015687731,-0.23695199778322887,004020
18,POSCO_Holdings,금속,2020,Q1,-0.030238215704525007,-0.0044626457640759565,0.0014084269814785833,-2.326416414584117,-0.00943396226415083,-0.021540974674118418,0.014096326833988315,0.25311155170029953,-0.03320701192233555,0.14931908779931613,-0.12278658263626466,005490
18,Korea_Zinc,금속,2020,Q1,-0.11933214630452005,-0.019497958063532828,0.018959430224981477,-2.326416414584117,-0.00943396226415083,-0.017807812655709743,-0.017807812655709743,0.38364104659961973,0.499312130792792,-0.01780781265570952,0.026785728467806302,010130
18,Poongsan,금속,2020,Q1,-0.002316254007728877,0.014349599652945022,0.006069229554327316,-2.326416414584117,-0.00943396226415083,-0.01797413087323063,-0.01797413087323063,0.30119473132491625,-9.930907311162853,-0.017974130873230854,-0.05710861653456975,103140
18,Korea_Steel,금속,2020,Q1,-0.1120282040045212,0.016661412848043455,0.0005582631633035406,-2.326416414584117,-0.00943396226415083,-0.01797284008784228,-0.01797284008784228,0.34304337157000064,-103.98976809163497,0.0,-0.12177983519116595,104700
