,name,sector,year,quarter,영업이익변화율,비유동자산변화율,자본총계변화율,매출액변화율,유동부채변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,특정 증권 등 소유 증감 수변화율,Label,Code
21,Youngpoong,금속,2019,Q2,12.781925386847687,-0.000793579806197986,-0.012659455320537916,-0.0758948947248852,-0.05205217905470061,0.03268860703646111,-0.024643703382121407,-0.02583727169472927,-0.01544961230757469,0.0,-0.09447499276259504,000670
21,SeAH_Besteel,금속,2019,Q2,0.2569682211830182,0.007954186367957194,-0.0025738926773719584,0.03287075733612188,0.04737849570256181,0.03512823174493387,-5.155096751119359e-05,0.0014018364612344847,-0.004334928442035757,0.0,-0.03589593010589873,001430
21,KIS_Wire,금속,2019,Q2,-0.45494945276647525,0.0035363318861447723,-0.005938566269438672,-0.15591447479774412,0.023542571591620653,0.030875694129500884,-0.012856057691582823,-0.014895556718344416,-0.005261569762580409,0.0,0.07058943132202675,002240
21,Hyundai_Steel,금속,2019,Q2,-0.2919835268764077,-0.0018797053735577496,-0.008199300649894603,-0.12056425874940313,-0.02214750927295639,-0.057592410578951383,-0.015041183635282618,-0.018129121978565088,-0.012629865675355623,-0.010331997515195201,-0.06784255035539104,004020
21,POSCO_Holdings,금속,2019,Q2,0.12993748081150647,0.015159947935890594,-0.00853373846354577,0.043576826986690076,0.2542084721015848,-0.015092777773248002,0.002172368335662811,-0.008902490862978674,-0.000785602694288734,-0.02923698142720732,-0.03602417008907364,005490
21,Korea_Zinc,금속,2019,Q2,-0.49470499367618825,-0.00034454232176983624,-0.029114350644456666,-0.1494551575639933,-0.5048127885349123,0.037861694296496905,-0.06152530403623402,-0.05399102531626987,-0.03837064054984496,-0.0010095076797853597,0.02913062972123731,010130
21,Poongsan,금속,2019,Q2,0.9632107495928431,-0.011964778873187809,-0.007602204724661554,-0.0,0.07061408353326093,0.008750454658941482,0.0022887593860486666,0.02413127348719457,-0.081800092089795,-0.621122091543292,-0.11126135377419445,103140
21,Korea_Steel,금속,2019,Q2,1.4838099624677346,-0.006391258558142265,1.4380419759985053e-05,-0.0439934760991465,0.2944922130387302,0.0351333544595628,0.05489885790960314,0.03732511241879599,0.043422228271258634,0.0,0.02993522742238674,104700
