,name,sector,year,quarter,Relative Return,비유동자산 변화율,자본총계 변화율,소비자물가지수 변화율,실업률 변화율,전체 주식 수 변화율,전체 주주 수 변화율,보유 주식 수 변화율,자기주식수 변화율,특정 증권 등 소유 비율 변화율,Label,Code
19,Youngpoong,금속,2019,Q4,-0.1397749995019071,0.006375424716036471,0.00034823713959464264,-5.380260221408914,0.05357142857142849,0.024375825896992498,0.024375825896992387,-0.624292816018635,-0.5745580236857502,0.0,-0.0011757796766964645,000670
19,SeAH_Besteel,금속,2019,Q4,-0.08709259054796088,0.002988754812650596,-0.0005075159917735661,-5.380260221408914,0.05357142857142849,0.024395633753507506,0.024395633753507506,0.024395633753507617,-0.6505010834531508,0.0,-0.13011588025936752,001430
19,KIS_Wire,금속,2019,Q4,-0.09522872062162115,-0.027303929098181134,0.0027151938481418947,-5.380260221408914,0.05357142857142849,0.024383722636734717,0.024383722636734717,-0.43898085705067524,-0.3248638833323976,0.024383722636734828,-0.20536853934318694,002240
19,Hyundai_Steel,금속,2019,Q4,-0.06310282072698901,-0.0059663059050301115,0.002587778733372348,-5.380260221408914,0.05357142857142849,0.029226477534217254,0.031212631214376674,0.01832147676758844,-0.5819784258236769,0.05969988491685552,-0.26172682737179065,004020
19,POSCO_Holdings,금속,2019,Q4,-0.05936859829307618,0.005749503626387931,0.01557747412083288,-5.380260221408914,0.05357142857142849,0.022491230192059897,0.047527054610025044,-0.35897830023462984,0.012234578312199207,0.15669005360892652,-0.030238215704525007,005490
19,Korea_Zinc,금속,2019,Q4,-0.04311510121329627,0.007267743185507269,-0.01766958774776728,-5.380260221408914,0.05357142857142849,0.02421620533739066,0.02421620533739066,-0.6113343761639041,-0.9835918358537716,0.02421620533739055,-0.11933214630452005,010130
19,Poongsan,금속,2019,Q4,-0.1272519002061089,0.006354757986743564,0.010116714217934697,-5.380260221408914,0.05357142857142849,0.024401710028289725,0.024401710028289614,-0.4211882277280441,0.9091444293648749,0.024401710028289725,-0.002316254007728877,103140
19,Korea_Steel,금속,2019,Q4,-0.19759693837404785,0.01658685260754178,0.007356166938088715,-5.380260221408914,0.05357142857142849,0.02438952038921116,0.02438952038921116,-0.5117359773388437,0.9905405546768896,0.0,-0.1120282040045212,104700
