,name,sector,year,quarter,비유동자산변화율,자본총계변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,보유 주식 수변화율,1인평균급여변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 수변화율,Label,Code
3,Youngpoong,금속,2023,Q4,0.03691572510121077,0.07677032935503225,-68.1306389642116,-0.06157669332044322,-0.6591227708288168,-0.8587463330467684,-0.23532894981017982,-0.30926930618029824,0.0,0.0,-0.09790043259598712,000670
3,SeAH_Besteel,금속,2023,Q4,0.0011122071763305375,0.003385710886327664,3.9771954716399587,0.0007599886851231766,-0.40559309783341657,-0.20997342560430243,-0.2002072651809932,-0.42627920075437076,0.0,0.0,-0.09330810200975186,001430
3,KIS_Wire,금속,2023,Q4,0.0035370832733199187,-0.009345952830238202,-0.43996610551954896,0.13580018681335895,-0.7473554002376277,-1.0200234623379494,-0.38169873604328775,-0.3325749591528666,0.0,-0.0872909262015309,-0.11210885646188536,002240
3,Hyundai_Steel,금속,2023,Q4,-0.007111445649864434,0.01922463734177471,2.627686010160833,0.16722989609253058,-0.5169770075023734,-0.37254172638635485,-0.3764075771949724,-0.1475840775106798,-7.351800990140767e-05,0.004680720079952905,-0.15040389406035795,004020
3,POSCO_Holdings,금속,2023,Q4,0.00406534474478637,0.004501389945223533,0.8207833175303729,0.40636144143097247,-0.2759837927467099,-1.1465662388546916,-0.18270856445253192,-0.4098417087003756,-0.4352030947775629,-7.274661508704062,-0.16543361567329884,005490
3,Korea_Zinc,금속,2023,Q4,-0.0562237004785775,-0.012557751983296228,-0.3276347326726845,0.07883686240175562,-0.33073117168655886,-0.47865621562173577,0.13135870962217366,-0.20269019536398525,36.11246337615506,-7.4329454731708395,-0.1176361477002007,010130
3,Poongsan,금속,2023,Q4,-0.01667390133369273,-0.006974469361548108,-1.1111521245895588,-0.18583615965393754,-0.18939149531903254,-0.057473387763452344,0.006654978810211154,-0.18332991675716648,0.16739963094213972,-0.6715149509924978,0.06750915696701633,103140
3,Korea_Steel,금속,2023,Q4,0.006483986997874225,-0.01148162313107326,0.12542983752447656,0.011034609897244387,-0.09757733849693717,-0.20635966847965204,-0.21562864787020208,-0.19929804578240518,0.0,0.0,-0.08474590183009854,104700
