,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동자산 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,발행할 주식 총수 변화율,보유 주식 수 변화율,전체 주주 수 변화율,Label,Code
30,Samkwang_Glass,전기·가스,2017,Q1,-0.08285949266315398,-0.04153351987690157,0.0824572962193657,-0.0277777777777779,-0.011192800453106333,-0.057481012299396284,-0.057481012299396284,-2.220732233178613,-0.057481012299396284,-0.057481012299396284,-0.21641324137276635,005090
30,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2017,Q1,-0.18009834981771042,0.025325509841024774,-0.012974575438639002,-0.0277777777777779,-0.011192800453106333,-0.07421594547257082,-0.08267407989590514,0.12457657030687053,-0.02333177848975354,-0.03682533521845155,-0.03089287938181612,015760
30,Korea_Gas_Corporation,전기·가스,2017,Q1,0.09051974067682929,-0.15381327131107358,0.011022328218916355,-0.0277777777777779,-0.011192800453106333,-0.039576379014371055,-0.07430587502582164,0.4281460736828314,0.46721704042054435,-0.0761948200385465,-0.14728642224594723,036460
