,code,name,sector,year,quarter,유동자산 변화율,비유동자산 변화율,자산총계 변화율,유동부채 변화율,비유동부채 변화율,부채총계 변화율,자본금 변화율,이익잉여금 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,법인세차감전 순이익 변화율,당기순이익 변화율,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,GDP 변화율,금리 변화율,수출액 변화율,실업률 변화율,전체 주주 수 변화율,주주 비율 변화율,보유 주식 수 변화율,전체 주식 수 변화율,보유 주식 비율 변화율,접수일자 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,기초 소유주식 지분율 변화율,기말 소유주식 수 변화율,기말 소유주식 지분율 변화율,발행할 주식 총수 변화율,현재까지 발행한 주식 총수 변화율,현재까지 감소한 주식의 총수 변화율,주식 수 감소 변화율,이익 소각 변화율,상환주식의 상환 변화율,기타 변화율,발행주식의 총수 변화율,자기주식수 변화율,유통주식수 변화율,증자주식수 변화율,주식액면가액 변화율,발행금액 변화율,보유 지분율 변화율,Relative Return,Label,Code
0,5090,Samkwang_Glass,전기·가스,2024,Q3,-0.08665787560141225,0.008648976816167941,-0.013159701516329836,-0.026210193126276815,0.03920796925077408,-0.008985273474556132,-0.0,-0.07709210896685681,-0.019878823315578664,0.04140058354598142,0.32102233353497256,0.40963308544096266,0.3806037809736852,0.3806037809736852,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.005184134706684773,0.0,0.005184134706684773,0.005184134706684662,0.0,0.0,-34.967809249430445,214.35616784679942,-35.73034612516603,146.29963444144838,0.005184134706684662,0.005184134706684773,0.005184134706684662,0.005184134706684884,0.005184134706684773,0.005184134706684884,0.005184134706684662,0.005184134706684662,0.0,0.005184134706684662,0.0,0.0,0.005184134706684662,0.005184134706684773,0.005184134706684884,0.005184134706684662,0.005184134706684662,0.005184134706684773,0.0,0.10342671617404431,0.10342671617404431,005090
1,5090,Samkwang_Glass,전기·가스,2024,Q2,0.04265957393466957,-0.0057865503638270255,0.005726849091326924,0.055317678928021086,-0.055603064738378505,0.02843688999006022,-0.0,-0.14208972460818248,-0.03314393164048424,-0.01736488875504061,-0.004747112770213668,-0.03886352741822807,0.050353781232702954,0.050353781232702954,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.05807653716728445,0.0,-0.05807653716728445,-0.05807653716728445,0.0,0.0,0.9707351838259292,1.004933493774712,0.9713427332734162,1.0072442806199404,-0.058076537167284226,-0.05807653716728445,-0.05807653716728445,-0.05807653716728445,-0.05807653716728445,-0.05807653716728445,-0.05807653716728445,-0.05807653716728445,0.0,-0.05807653716728445,0.0,0.0,-0.05807653716728445,-0.05807653716728445,-0.05807653716728445,-0.058076537167284226,-0.05807653716728445,-0.05807653716728445,0.0,-0.22785749970200184,0.10342671617404431,005090
2,5090,Samkwang_Glass,전기·가스,2024,Q1,-0.2841975850641043,-0.04857722089598804,-0.09638385172753305,-0.03415379149336584,-0.919445652351597,-0.16429098092350958,-0.0,0.013294224358720408,0.0031329533290295197,0.03461978092075868,-0.4316017285063425,-2.1967588575741472,-2.8356498149999187,-2.8356498149999187,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.09086462505953485,0.0,0.22516713749987616,0.027081774917753543,0.0,0.0,-682.4145098003509,676.6537021327885,0.0,0.0,0.23242166849060553,0.17931148639398664,-0.36668580920918803,0.14055325254302375,-0.4373170074796804,0.3184765613265663,0.23248952345428697,0.4155458432926443,0.0,0.4155458432926443,0.0,0.0,0.22119463633203174,-65.52139914973041,0.22766276305191013,0.04000120731510581,0.04000120731510581,0.04000120731510548,0.0,-0.03697646814729248,-0.22785749970200184,005090
3,5090,Samkwang_Glass,전기·가스,2023,Q4,0.1465257576267206,0.0031480056101590437,0.03600599581962072,0.06496609030213041,0.05619702039109076,0.06368727428824916,-0.0,0.0425549837239898,-0.007651269536760097,0.035981436053085014,0.2727244094990381,0.6773076540750319,0.7470479634073236,0.7470479634073236,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,-0.19245664133072915,0.0,-0.3991462780997972,-0.11428122915963934,0.0,0.0,0.9996031756529745,1.0003968253968254,1.0,1.0,-0.4123698796768236,-0.320969524665365,0.2067639040287096,-0.2613981249265598,0.24574432079014652,-0.5907076032874812,-0.41249474612466863,-0.8549008562519074,0.0,-0.8549008562519074,0.0,0.0,-0.3920095652790747,0.9837029207206497,-0.40366728917580974,-0.12927695740582257,-0.12927695740582235,-0.12927695740582212,0.0,0.030188577317107765,-0.03697646814729248,005090
4,5090,Samkwang_Glass,전기·가스,2023,Q3,-0.2568172244401956,0.0010677863302566148,-0.04822313616247853,-0.10755288656226658,0.17384904904564968,-0.05514066504335058,-0.0,-0.17057100745501597,-0.03749566648620628,-0.07949656918914494,-2.365523230655763,-43.80315866761701,30.531705355413102,30.531705355413102,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.0015407770078810223,0.0,-0.0015407770078810223,-0.0015407770078810223,0.0,0.0,-3.003660874057429,-3.0496376864577046,-3.0061000653427286,-3.0508138255883672,-0.0015407770078808003,-0.0015407770078808003,-0.0015407770078810223,-0.0015407770078808003,-0.0015407770078808003,-0.0015407770078810223,-0.0015407770078810223,-0.0015407770078810223,0.0,-0.0015407770078810223,0.0,0.0,-0.0015407770078810223,-0.0015407770078810223,-0.0015407770078808003,-0.0015407770078808003,-0.0015407770078810223,-0.0015407770078808003,0.0,-0.18003044373404953,0.030188577317107765,005090
5,5090,Samkwang_Glass,전기·가스,2023,Q2,0.11211337239832164,-0.0046796536394433375,0.0199605227150238,-0.049233905323562865,0.27554423665350025,0.03162433330029801,-0.0,0.005915430933253973,0.0013063850204110272,0.1598188380404698,0.5107361749276398,0.9591531612578729,1.0633636829219077,1.0633636829219077,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,-0.03581309394863652,0.0,-0.03581309394863652,-0.03581309394863652,0.0,0.0,-0.03581309394863674,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,0.0,-0.03581309394863652,0.0,0.0,-0.03581309394863652,-0.03581309394863652,-0.03581309394863652,-0.03581309394863674,-0.03581309394863652,-0.03581309394863652,0.0,-0.11722433621558356,-0.18003044373404953,005090
6,5090,Samkwang_Glass,전기·가스,2023,Q1,0.19311129512764658,-4.7078706602921017e-05,0.04803126424121018,0.08329051306594903,0.006069510056753269,0.06520914173179515,-0.0,0.08144915079026549,0.01920639199105134,0.11373883279054009,0.6407522837785398,0.754024031598815,0.747125190001516,0.747125190001516,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.2072457926031014,0.0,0.18863043559808512,0.1506990338281463,0.0,0.0,0.06497386106272496,0.06497386106272507,0.06497386106272496,0.06497386106272496,0.24139586851770178,0.1964625564697,-0.3378944347040953,0.20597969239783365,-0.3279761207047416,0.39401815874760127,0.3175621183873347,0.06497386106272507,0.0,0.06497386106272507,0.0,0.0,0.32014826038733935,0.5415273331460674,0.3132703670110214,0.14640964201669093,0.14640964201669082,0.1464096420166905,0.0,-0.010439166400397708,-0.11722433621558356,005090
7,5090,Samkwang_Glass,전기·가스,2022,Q4,-0.1940370904751676,-0.0035979452637231457,-0.04508632967492421,-0.22026318835599934,0.33290954556912533,-0.0218543691920694,-0.0,-0.5100148788752963,-0.08653776466688301,-0.16331552841256491,-0.8324820223228522,-1.8545089872883396,-1.9723693170292584,-1.9723693170292584,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,-0.0802346040218811,0.0,-0.05545064158934565,-0.008312201944189024,0.0,0.0,0.08413199198111754,0.08413199198111732,0.08413199198111743,0.08413199198111754,-0.12886351625947068,-0.06573817338454524,0.3599192095425138,-0.07851212256794993,0.355138609827104,-0.41317852948234557,-0.25485491117581005,0.08413199198111743,0.0,0.08413199198111743,0.0,0.0,-0.25962835338477275,-0.8678551399595251,-0.24701263230301418,-0.003245314693226753,-0.003245314693226753,-0.003245314693226309,0.0,-0.06659578436593204,-0.010439166400397708,005090
8,5090,Samkwang_Glass,전기·가스,2022,Q3,-0.18667448266897124,0.007905256424652007,-0.0288472721019275,-0.04760904335576477,0.0035659636124424354,-0.02866025163318442,-0.0,-0.20063043992394491,-0.029181130809066813,-0.025959239163649173,-122.53232836322717,3.0522499687905573,3.012097257976078,3.012097257976078,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,-0.02779104087412998,0.0,-0.027791040874129758,-0.02779104087412998,0.0,0.0,-0.027791040874129758,-0.027791040874129758,-0.027791040874129758,-0.02779104087412998,-0.02779104087412998,-0.027791040874129758,-0.02779104087412998,-0.02779104087412998,-0.027791040874129758,-0.027791040874129758,-0.02779104087412998,-0.02779104087412998,0.0,-0.02779104087412998,0.0,0.0,-0.02779104087412998,-0.027791040874129758,-0.027791040874129758,-0.02779104087412998,-0.027791040874129758,-0.02779104087412998,0.0,-0.1189260049124051,-0.06659578436593204,005090
9,5090,Samkwang_Glass,전기·가스,2022,Q2,0.11024040036960991,0.003463332731058033,0.02555120773146291,0.010864332933140486,0.06525430140585087,0.03172591553247783,-0.0,0.0908753255242235,0.014330428484841562,0.09051291800085604,0.9930742828488225,1.3197468980550862,1.3231106476942354,1.3231106476942354,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.05654176061918359,0.0,-0.05654176061918359,-0.05654176061918359,0.0,0.0,-0.05654176061918359,-0.05654176061918359,-0.05654176061918381,-0.05654176061918359,-0.05654176061918359,-0.05654176061918359,-0.05654176061918359,-0.05654176061918337,-0.05654176061918359,-0.05654176061918359,-0.05654176061918359,-0.05654176061918359,0.0,-0.05654176061918359,0.0,0.0,-0.05654176061918359,-0.05654176061918359,-0.05654176061918359,-0.05654176061918359,-0.05654176061918359,-0.05654176061918337,0.0,0.14074979926186285,-0.1189260049124051,005090
