,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동자산 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,발행할 주식 총수 변화율,보유 주식 수 변화율,전체 주주 수 변화율,Label,Code
33,Samkwang_Glass,전기·가스,2016,Q2,-0.04982524180050227,-0.0002107680167604542,0.010838916924865827,0.044642857142857095,-0.012538958150480006,-0.00846963663057232,-0.008469636630572097,-0.008469636630572097,-0.00846963663057232,-0.008469636630572097,-0.09646654046343,005090
33,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2016,Q2,0.17418351762834547,-0.03955355333175192,-0.01620396328960294,0.044642857142857095,-0.012538958150480006,0.045266754424024724,0.039696701818367486,-0.0031058437082880364,-0.003387423536020062,0.0009558613245500558,0.021030199611910473,015760
33,Korea_Gas_Corporation,전기·가스,2016,Q2,0.020400918891393147,0.02049277575309061,0.00026673119251996447,0.044642857142857095,-0.012538958150480006,0.05295375266795743,-0.01979983812130759,0.020729072728976616,0.021163730980997553,0.01785229997200355,0.04241001620608399,036460
