,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동자산 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,발행할 주식 총수 변화율,보유 주식 수 변화율,전체 주주 수 변화율,Label,Code
18,Samkwang_Glass,전기·가스,2020,Q1,-0.12423256283992556,-0.005387789618224614,0.01941517180327601,-0.00943396226415083,0.012864053928269836,-0.017975218837744444,-0.017975218837744666,-0.621585678743815,-0.7231845198247855,-0.017975218837744444,0.05285316478812882,005090
18,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2020,Q1,-0.009254226462942716,0.008255156231463112,-0.00617708472008438,-0.00943396226415083,0.012864053928269836,-0.017787892077056666,-0.016706645399621634,0.11251526389500421,0.2026513403000445,-0.012409047809375018,-0.11993659168385498,015760
18,Korea_Gas_Corporation,전기·가스,2020,Q1,-0.1233833009541728,-0.100931039653408,0.0075166641727665295,-0.00943396226415083,0.012864053928269836,0.009092908268336308,-0.016633299234805055,0.4285215792029785,0.423817834671009,0.0004849538335400805,-0.23695826837166087,036460
