,name,sector,year,quarter,Relative Return,이익잉여금 변화율,비유동자산 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,발행할 주식 총수 변화율,보유 주식 수 변화율,전체 주주 수 변화율,Label,Code
21,Samkwang_Glass,전기·가스,2019,Q2,0.28347572938421617,-0.0014157547022186634,-0.12168178444476019,-0.017241379310344973,-0.013293335100796,-0.05879495098542553,-0.058794950985425753,-0.05879495098542553,-0.05879495098542553,-0.05879495098542553,-0.05199459713901677,005090
21,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2019,Q2,-0.14789681963539164,-0.0027948717054413486,-0.008465610224145381,-0.017241379310344973,-0.013293335100796,-0.05122101748904018,-0.05961054664621046,-0.023802208361948685,-0.02713502494550002,-0.03539005911861559,-0.13790790983251522,015760
21,Korea_Gas_Corporation,전기·가스,2019,Q2,-0.11514257804238137,-0.002637532083514582,-0.007436905257416582,-0.017241379310344973,-0.013293335100796,0.13688935712486494,-0.06981936158880875,0.00801028797409331,0.0023102717484470014,0.051824810646431185,-0.0661911966863968,036460
