,name,sector,year,quarter,이익잉여금변화율,자산총계변화율,비유동자산변화율,자본총계변화율,유동자산변화율,Relative Return,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,1인평균급여변화율,전체 주주 수변화율,Label,Code
14,Samkwang_Glass,전기·가스,2021,Q1,0.1601481813500667,0.00967928290633513,0.011606835050143371,0.01871810210411129,-0.008144975859416093,-0.3651481511383822,-0.021960574256878918,-0.022041555777379873,-2.4436405359708337,-0.4041058296590736,-0.05793765739987658,005090
14,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2021,Q1,0.03231943182354691,0.0003577608879147265,-0.003595747856939946,0.02167714194655679,0.044541455664213525,0.07613972764949656,-0.04234330266524822,-0.04670161283188645,0.09821605372479769,0.14856003921400274,-0.22680312924410712,015760
14,Korea_Gas_Corporation,전기·가스,2021,Q1,-0.09973565762544401,-0.04293117563179538,-0.018236800938084885,-0.0566871605051269,-0.14510462010306635,-0.018716651776021137,-0.038308140614087494,0.40811174614026813,0.499187539913189,0.6922885938603418,0.011106071107793589,036460
