code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
80,하이트진로,생활소비재,2024,Q2,2024-08-13,"875,855,944,166","2,261,771,822,487","3,137,627,766,653","1,487,452,487,108","558,681,668,002","2,046,134,155,110","192,573,481,858","1,091,493,611,543",597342862258.0,64912300291.0,51613587069.0,37995423513.0,37995423513.0,"368,842,230,000",37995423513.0,,,,,,,,,,,
1040,CJ,생활소비재,2024,Q2,2024-08-14,"63,185,569,000","3,374,782,302,000","3,437,967,871,000","128,038,246,000","347,221,146,000","475,259,392,000","1,897,703,842,000","2,962,708,479,000",62045377000.0,25561081000.0,186656806000.0,145996385000.0,145996385000.0,"179,047,370,000",145996385000.0,,,,36484296000.0,,,,,,,
1680,대상,생활소비재,2024,Q2,2024-08-14,"1,456,935,264,743","1,620,517,189,076","3,077,452,453,819","978,718,822,589","744,632,328,612","1,723,351,151,201","1,082,180,587,977","1,354,101,302,618",863643006620.0,33587796834.0,28664094265.0,22206806543.0,22206806543.0,"36,018,248,000",23761423555.0,,,,,,,,,,,
1800,오리온,생활소비재,2024,Q2,2024-08-14,"7,792,093,707","2,006,838,456,281","2,014,630,549,988","110,845,052,570","89,625,065,815","200,470,118,385",,"1,814,160,431,603",4948158706.0,1313155662.0,379751902.0,14566981.0,14566981.0,"31,322,711,000",313191361.0,,,,3635003044.0,,,,,,,
2790,아모레G,생활소비재,2024,Q2,2024-08-14,"403,479,300,022","1,697,275,987,861","2,100,755,287,883","3,955,690,897","7,477,034,040","11,432,724,937","1,405,543,331,104","2,089,322,562,946",2881446063.0,-2796368428.0,2678557569.0,2089624093.0,2089624093.0,"47,997,075,000",-25798669703.0,,,,5677814491.0,,,,,,,
3920,남양유업,생활소비재,2024,Q2,2024-08-14,"351,951,585,213","484,439,593,707","836,391,178,920","100,306,823,056","79,989,407,225","180,296,230,281","667,235,222,931","656,094,948,639",239984729996.0,-14937339361.0,-13629460546.0,-13618866435.0,-13618866435.0,"4,600,000,000",-13575255044.0,,,,,,,,,,,
4370,농심,생활소비재,2024,Q2,2024-08-14,"1,098,908,280,886","1,803,368,654,506","2,902,276,935,392","593,987,675,479","99,440,831,771","693,428,507,250","2,128,857,510,195","2,208,848,428,142",687166610491.0,17375938419.0,32446130753.0,24793947155.0,24793947155.0,"30,413,210,000",25084854811.0,,,,,,,,,,,
5180,빙그레,생활소비재,2024,Q2,2024-08-14,"359,088,220,581","530,362,888,422","889,451,109,003","183,045,184,706","36,659,012,479","219,704,197,185","54,801,103,678","669,746,911,818",338768517321.0,36579272061.0,37833405459.0,29725310252.0,29725310252.0,"49,756,205,000",30610842827.0,,,,,,,,,,,
5300,롯데칠성,생활소비재,2024,Q2,2024-08-13,"878,284,332,361","2,661,957,366,733","3,540,241,699,094","1,105,062,580,802","994,131,098,734","2,099,193,679,536","2,045,068,166,201","1,441,048,019,558",740036879337.0,38556602981.0,27257559634.0,12180950943.0,12180950943.0,"5,027,097,000",14771275063.0,,,,,,,,,,,
5440,현대그린푸드,생활소비재,2024,Q2,2024-08-14,"45,720,514,000","1,767,391,969,000","1,813,112,483,000","248,323,855,000","154,934,616,000","403,258,471,000","1,052,901,348,000","1,409,854,012,000",,-1613210000.0,-4663268000.0,5009560000.0,5009560000.0,"78,845,934,000",44829564000.0,,,,,,,,,,,
