video_id,published_at,view_count
tprmc1bQBBM,2021-05-03T06:30:28Z,6403
2slRb-wntEk,2021-05-03T04:47:42Z,4253
KXRGME5aNP8,2021-05-03T04:46:45Z,3343
-KBHAKe__po,2021-05-03T00:50:51Z,2948
kGNMnTqJEy4,2021-05-03T00:28:37Z,1061
c2eRhIG6RDs,2021-05-01T04:37:22Z,1672
SZ_nresV_l0,2021-05-01T04:35:16Z,2546
UbMUYtZi2qE,2021-04-30T09:24:55Z,9039
D16_1aBsAKU,2021-04-30T07:41:57Z,4197
vySbGjEGNCQ,2021-04-30T07:41:43Z,60671
37696BZyaPI,2021-04-30T06:56:28Z,2276
j9R5sj2tf00,2021-04-30T06:55:41Z,5212
jKcvXKk3quc,2021-04-30T05:14:48Z,10686
c7RhbSKkfAo,2021-04-30T05:13:29Z,9279
74Dqx3SFBw8,2021-04-29T07:50:03Z,22281
ttum9wa90Hc,2021-04-29T04:46:21Z,1846
1Ib3_3BozLY,2021-04-29T01:09:38Z,1415
AFxLJaUT_yk,2021-04-29T01:08:28Z,5257
8ogYkVKU4HE,2021-04-29T01:06:26Z,3123
cdzBNIp5ROQ,2021-04-29T00:58:48Z,1327
c1-KozSDwnA,2021-04-29T00:59:45Z,1707
F6gi8YUcuZw,2021-04-28T08:47:04Z,9190
a2KsD_SEBls,2021-04-28T08:34:35Z,1490
_EzAd7lcTpQ,2021-04-28T02:29:16Z,1203
QEoYr4a5III,2021-04-28T02:27:35Z,2700
tKKhh3i9cV0,2021-04-28T00:52:49Z,5501
14yEB4tywyw,2021-04-28T00:49:12Z,2577
irX0h97kdro,2021-04-27T23:32:48Z,3105
tjzhGOxhRcA,2021-04-27T08:47:06Z,2995
kCAZ7Fvyr6I,2021-04-27T07:34:55Z,23910
Ekc4dC_vdHw,2021-04-27T03:08:30Z,20547
4HpvUb1sKzE,2021-04-27T03:06:40Z,8288
5PdLmiPZ6lw,2021-04-27T00:43:48Z,1446
z5Glo3hgLYE,2021-04-27T00:44:28Z,1727
hb2cJr42AGc,2021-04-27T00:43:22Z,2389
LucWbA5nj6w,2021-04-26T23:22:29Z,4200
BIv58Sn1vtM,2021-04-26T09:14:44Z,1775
8RbAsbHwLps,2021-04-26T07:45:51Z,12364
9QgBwue-JKM,2021-04-26T06:17:45Z,2341
YdtW7glxr4U,2021-04-26T06:18:12Z,6790
PqXSte5Hjj8,2021-04-26T05:11:52Z,6158
Nq5QznhfOiY,2021-04-26T05:07:12Z,8866
wat4xYupJJQ,2021-04-26T00:53:07Z,2339
iTDv8eHGjGg,2021-04-26T00:51:40Z,3868
UjDiWt7HDWY,2021-04-26T00:38:35Z,1891
vxJ2i2UQg_s,2021-04-23T08:36:13Z,1332
XmmMv_pUoI4,2021-04-23T06:09:10Z,1368
-OJ74lj_lOM,2021-04-23T03:13:29Z,2965
hP3u5D1HdyU,2021-04-23T03:14:10Z,1318
6rZqsA33vI4,2021-04-23T01:17:37Z,15145
bbgMU0XZnGY,2021-04-23T01:14:47Z,5399
kv7WzRUR85Q,2021-04-23T01:14:40Z,1461
KvhSFsg5GE8,2021-04-22T07:46:04Z,14854
BXM1wctL424,2021-04-22T06:03:04Z,8310
CqJGlwy1rVg,2021-04-22T03:10:26Z,21316
SYbHiDoclc0,2021-04-22T01:13:37Z,1267
PcNFUS509ak,2021-04-22T01:13:18Z,15431
YibCc7uAXQk,2021-04-21T08:31:11Z,1888
bvAEiTY6Qxc,2021-04-21T07:43:38Z,37662
el3i6Igkna0,2021-04-21T06:30:14Z,11587
J4VMkwU7vS4,2021-04-21T06:31:26Z,3285
6rbCoG6SOPQ,2021-04-21T04:55:24Z,4843
LgMIcZ8x4lw,2021-04-21T04:52:38Z,3035
KEJZ3PNrX7s,2021-04-21T01:32:26Z,1419
iTJa8QpGxQc,2021-04-21T01:31:45Z,2372
XCsUfA1T9vY,2021-04-20T07:48:34Z,8648
to0Xs7NgNEs,2021-04-20T07:28:45Z,51039
6PgjZZ59ldg,2021-04-20T06:29:55Z,2096
GRa2SV7Nmo8,2021-04-20T03:08:59Z,4243
ila2alaY7dg,2021-04-20T03:08:09Z,9750
-c1pEwkPduY,2021-04-20T03:07:18Z,26477
LcnHISGY7QY,2021-04-20T01:26:30Z,6465
ebslj5aYr00,2021-04-20T01:27:22Z,1388
hC-Pe-9p6Jk,2021-04-20T01:25:26Z,2665
tqswfD9yU7c,2021-04-19T08:35:33Z,1872
mv6TfgU6XrE,2021-04-19T07:52:01Z,15178
ubroGhASs1k,2021-04-19T07:21:43Z,3253
wxoQU3e5nZw,2021-04-19T03:13:52Z,9095
j8PxNdhKSlE,2021-04-19T01:11:33Z,5159
dROZZNygb7o,2021-04-19T01:08:01Z,5444
ZLOAtSMIVoc,2021-04-18T23:20:35Z,3981
2CiP7zaYyYE,2021-04-16T08:17:39Z,1414
7U7xBemvucw,2021-04-16T03:15:39Z,6135
LtGpEmBNg98,2021-04-16T03:14:55Z,8930
wfOaJv2JWzk,2021-04-16T01:17:21Z,14202
i5g_O0Lzn3k,2021-04-15T23:30:18Z,1940
S-UVD0kfPTg,2021-04-15T07:46:33Z,17886
lwlYJb2rxpI,2021-04-15T05:36:21Z,2743
CdN1cg7xDxE,2021-04-15T05:37:20Z,1529
BIOIRSYqVjw,2021-04-15T03:07:37Z,33632
V44ed4DbujY,2021-04-15T03:08:32Z,5586
