year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,25540,한국단자,산업재,2021-01-05,1.0
2021,Q1,1,2,25540,한국단자,산업재,2021-01-08,-1.0
2021,Q1,1,3,25540,한국단자,산업재,,
2021,Q1,1,4,25540,한국단자,산업재,,
2021,Q1,2,1,25540,한국단자,산업재,,
2021,Q1,2,2,25540,한국단자,산업재,2021-02-08,1.0
2021,Q1,2,3,25540,한국단자,산업재,,
2021,Q1,2,4,25540,한국단자,산업재,,
2021,Q1,3,1,25540,한국단자,산업재,,
2021,Q1,3,2,25540,한국단자,산업재,,
2021,Q1,3,3,25540,한국단자,산업재,,
2021,Q1,3,4,25540,한국단자,산업재,,
2021,Q2,4,1,25540,한국단자,산업재,2021-04-01,1.0
2021,Q2,4,2,25540,한국단자,산업재,,
2021,Q2,4,3,25540,한국단자,산업재,,
2021,Q2,4,4,25540,한국단자,산업재,,
2021,Q2,5,1,25540,한국단자,산업재,,
2021,Q2,5,2,25540,한국단자,산업재,,
2021,Q2,5,3,25540,한국단자,산업재,,
2021,Q2,5,4,25540,한국단자,산업재,2021-05-28,1.0
2021,Q2,6,1,25540,한국단자,산업재,2021-06-02,1.0
2021,Q2,6,2,25540,한국단자,산업재,,
2021,Q2,6,3,25540,한국단자,산업재,2021-06-15,-1.0
2021,Q2,6,4,25540,한국단자,산업재,2021-06-23,1.0
2021,Q3,7,1,25540,한국단자,산업재,2021-07-05,1.0
2021,Q3,7,2,25540,한국단자,산업재,,
2021,Q3,7,3,25540,한국단자,산업재,2021-07-21,-1.0
2021,Q3,7,4,25540,한국단자,산업재,2021-07-22,1.0
2021,Q3,8,1,25540,한국단자,산업재,,
2021,Q3,8,2,25540,한국단자,산업재,,
2021,Q3,8,3,25540,한국단자,산업재,,
2021,Q3,8,4,25540,한국단자,산업재,,
2021,Q3,9,1,25540,한국단자,산업재,,
2021,Q3,9,2,25540,한국단자,산업재,,
2021,Q3,9,3,25540,한국단자,산업재,,
2021,Q3,9,4,25540,한국단자,산업재,,
2021,Q4,10,1,25540,한국단자,산업재,,
2021,Q4,10,2,25540,한국단자,산업재,2021-10-14,1.0
2021,Q4,10,3,25540,한국단자,산업재,2021-10-18,-1.0
2021,Q4,10,4,25540,한국단자,산업재,,
2021,Q4,11,1,25540,한국단자,산업재,,
2021,Q4,11,2,25540,한국단자,산업재,,
2021,Q4,11,3,25540,한국단자,산업재,,
2021,Q4,11,4,25540,한국단자,산업재,,
2021,Q4,12,1,25540,한국단자,산업재,,
2021,Q4,12,2,25540,한국단자,산업재,2021-12-13,1.0
2021,Q4,12,3,25540,한국단자,산업재,,
2021,Q4,12,4,25540,한국단자,산업재,,
2022,Q1,1,1,25540,한국단자,산업재,,
2022,Q1,1,2,25540,한국단자,산업재,,
2022,Q1,1,3,25540,한국단자,산업재,,
2022,Q1,1,4,25540,한국단자,산업재,,
2022,Q1,2,1,25540,한국단자,산업재,,
2022,Q1,2,2,25540,한국단자,산업재,,
2022,Q1,2,3,25540,한국단자,산업재,2022-02-21,0.0
2022,Q1,2,4,25540,한국단자,산업재,,
2022,Q1,3,1,25540,한국단자,산업재,,
2022,Q1,3,2,25540,한국단자,산업재,,
2022,Q1,3,3,25540,한국단자,산업재,,
2022,Q1,3,4,25540,한국단자,산업재,,
2022,Q2,4,1,25540,한국단자,산업재,,
2022,Q2,4,2,25540,한국단자,산업재,,
2022,Q2,4,3,25540,한국단자,산업재,,
2022,Q2,4,4,25540,한국단자,산업재,2022-04-28,1.0
2022,Q2,5,1,25540,한국단자,산업재,,
2022,Q2,5,2,25540,한국단자,산업재,,
2022,Q2,5,3,25540,한국단자,산업재,2022-05-20,-1.0
2022,Q2,5,4,25540,한국단자,산업재,2022-05-24,-1.0
2022,Q2,6,1,25540,한국단자,산업재,2022-06-06,1.0
2022,Q2,6,2,25540,한국단자,산업재,,
2022,Q2,6,3,25540,한국단자,산업재,,
2022,Q2,6,4,25540,한국단자,산업재,,
2022,Q3,7,1,25540,한국단자,산업재,,
2022,Q3,7,2,25540,한국단자,산업재,2022-07-12,1.0
2022,Q3,7,3,25540,한국단자,산업재,2022-07-21,0.0
2022,Q3,7,4,25540,한국단자,산업재,,
2022,Q3,8,1,25540,한국단자,산업재,,
2022,Q3,8,2,25540,한국단자,산업재,,
2022,Q3,8,3,25540,한국단자,산업재,,
2022,Q3,8,4,25540,한국단자,산업재,,
2022,Q3,9,1,25540,한국단자,산업재,,
2022,Q3,9,2,25540,한국단자,산업재,,
2022,Q3,9,3,25540,한국단자,산업재,,
2022,Q3,9,4,25540,한국단자,산업재,,
2022,Q4,10,1,25540,한국단자,산업재,2022-10-06,-1.0
2022,Q4,10,2,25540,한국단자,산업재,,
2022,Q4,10,3,25540,한국단자,산업재,,
2022,Q4,10,4,25540,한국단자,산업재,,
2022,Q4,11,1,25540,한국단자,산업재,,
2022,Q4,11,2,25540,한국단자,산업재,,
2022,Q4,11,3,25540,한국단자,산업재,,
2022,Q4,11,4,25540,한국단자,산업재,2022-11-30,1.0
2022,Q4,12,1,25540,한국단자,산업재,,
2022,Q4,12,2,25540,한국단자,산업재,,
2022,Q4,12,3,25540,한국단자,산업재,,
2022,Q4,12,4,25540,한국단자,산업재,,
2023,Q1,1,1,25540,한국단자,산업재,,
2023,Q1,1,2,25540,한국단자,산업재,,
2023,Q1,1,3,25540,한국단자,산업재,,
2023,Q1,1,4,25540,한국단자,산업재,,
2023,Q1,2,1,25540,한국단자,산업재,,
2023,Q1,2,2,25540,한국단자,산업재,,
2023,Q1,2,3,25540,한국단자,산업재,2023-02-16,1.0
2023,Q1,2,4,25540,한국단자,산업재,2023-02-23,-1.0
2023,Q1,3,1,25540,한국단자,산업재,,
2023,Q1,3,2,25540,한국단자,산업재,,
2023,Q1,3,3,25540,한국단자,산업재,2023-03-19,0.0
2023,Q1,3,4,25540,한국단자,산업재,2023-03-27,1.0
2023,Q2,4,1,25540,한국단자,산업재,2023-04-02,1.0
2023,Q2,4,2,25540,한국단자,산업재,2023-04-12,1.0
2023,Q2,4,3,25540,한국단자,산업재,,
2023,Q2,4,4,25540,한국단자,산업재,,
2023,Q2,5,1,25540,한국단자,산업재,,
2023,Q2,5,2,25540,한국단자,산업재,,
2023,Q2,5,3,25540,한국단자,산업재,2023-05-18,-1.0
2023,Q2,5,4,25540,한국단자,산업재,,
2023,Q2,6,1,25540,한국단자,산업재,,
2023,Q2,6,2,25540,한국단자,산업재,2023-06-08,-1.0
2023,Q2,6,3,25540,한국단자,산업재,2023-06-20,0.0
2023,Q2,6,4,25540,한국단자,산업재,2023-06-28,-1.0
2023,Q3,7,1,25540,한국단자,산업재,,
2023,Q3,7,2,25540,한국단자,산업재,2023-07-10,-1.0
2023,Q3,7,3,25540,한국단자,산업재,,
2023,Q3,7,4,25540,한국단자,산업재,,
2023,Q3,8,1,25540,한국단자,산업재,,
2023,Q3,8,2,25540,한국단자,산업재,,
2023,Q3,8,3,25540,한국단자,산업재,,
2023,Q3,8,4,25540,한국단자,산업재,,
2023,Q3,9,1,25540,한국단자,산업재,,
2023,Q3,9,2,25540,한국단자,산업재,,
2023,Q3,9,3,25540,한국단자,산업재,,
2023,Q3,9,4,25540,한국단자,산업재,,
2023,Q4,10,1,25540,한국단자,산업재,,
2023,Q4,10,2,25540,한국단자,산업재,2023-10-11,1.0
