접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20180710000623,Y,00164830,HD한국조선해양,"10,170",-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,63,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,150,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,12,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"3,668",-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,602,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"25,650","2,060,391,658,000","80,327,000",-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"1,759","84,785,628,000","48,201,000",-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,370,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"5,160",-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,408,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"2,531",-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,124,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"2,723",-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,180,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"1,248",-,-,-,2015-12-31,2015,Q4
20180710000633,Y,00164830,HD한국조선해양,"8,777",-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,51,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,160,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,14,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"2,639",-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,447,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"21,709","1,491,513,489,000","68,705,000",-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"1,368","58,762,718,000","42,955,000",-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,292,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"4,499",-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,337,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"1,989",-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,75,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"2,530",-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,152,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"1,115",-,-,-,2016-12-31,2016,Q4
20180710000643,Y,00164830,HD한국조선해양,"8,523",-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,904,"36,373,044,000","40,236,000",-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,305,-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,"3,674",-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,229,-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,"1,827",-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,71,-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,"1,576",-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,299,-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,"15,600","997,068,760,000","63,915,000",-,2017-12-31,2017,Q4
20190401004390,Y,00164830,HD한국조선해양,"8,109",-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,766,"34,812,853,000","45,448,000",-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,289,-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,"2,807",-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,136,-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,"1,751",-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,67,-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,"1,352",-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,274,-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,"14,019","935,075,846,000","66,701,000",-,2018-12-31,2018,Q4
