접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003318,Y,00125530,SPC삼립,356,"19,897,563,000","55,892,000",-,2015-12-31,2015,Q4
20160330003318,Y,00125530,SPC삼립,120,"4,942,481,000","41,187,000",-,2015-12-31,2015,Q4
20160330003318,Y,00125530,SPC삼립,504,"20,316,460,000","40,310,000",-,2015-12-31,2015,Q4
20160330003318,Y,00125530,SPC삼립,405,"14,618,632,000","36,095,000",-,2015-12-31,2015,Q4
20170330001417,Y,00125530,SPC삼립,326,"20,735,583,000","63,606,000",-,2016-12-31,2016,Q4
20170330001417,Y,00125530,SPC삼립,129,"4,982,254,000","38,622,000",-,2016-12-31,2016,Q4
20170330001417,Y,00125530,SPC삼립,525,"21,729,917,000","41,390,000",-,2016-12-31,2016,Q4
20170330001417,Y,00125530,SPC삼립,413,"15,890,649,000","38,476,000",-,2016-12-31,2016,Q4
20180402003412,Y,00125530,SPC삼립,450,"21,939,936","48,755",-,2017-12-31,2017,Q4
20180402003412,Y,00125530,SPC삼립,298,"6,309,348","21,172",-,2017-12-31,2017,Q4
20180402003412,Y,00125530,SPC삼립,583,"21,782,167","37,362",-,2017-12-31,2017,Q4
20180402003412,Y,00125530,SPC삼립,434,"15,484,121","35,678",-,2017-12-31,2017,Q4
20190401003336,Y,00125530,SPC삼립,630,"27,192,624,000","43,163,000",-,2018-12-31,2018,Q4
20190401003336,Y,00125530,SPC삼립,415,"11,115,513,000","26,784,000",-,2018-12-31,2018,Q4
20190401003336,Y,00125530,SPC삼립,"1,042","29,497,698,000","28,309,000",-,2018-12-31,2018,Q4
20190401003336,Y,00125530,SPC삼립,802,"22,669,311,000","28,266,000",-,2018-12-31,2018,Q4
20200330003345,Y,00125530,SPC삼립,724,"39,605,292,000","54,703,000",-,2019-12-31,2019,Q4
20200330003345,Y,00125530,SPC삼립,575,"17,795,174,000","30,948,000",-,2019-12-31,2019,Q4
20200330003345,Y,00125530,SPC삼립,"1,043","41,695,531,000","39,977,000",-,2019-12-31,2019,Q4
20200330003345,Y,00125530,SPC삼립,828,"30,367,303,000","36,675,000",-,2019-12-31,2019,Q4
20210318000643,Y,00125530,SPC삼립,649,"41,074,672,000","63,289,000",-,2020-12-31,2020,Q4
20210318000643,Y,00125530,SPC삼립,476,"18,541,873,000","38,954,000",-,2020-12-31,2020,Q4
20210318000643,Y,00125530,SPC삼립,"1,037","44,655,654,000","43,062,000",-,2020-12-31,2020,Q4
20210318000643,Y,00125530,SPC삼립,856,"33,072,211,000","38,636,000",-,2020-12-31,2020,Q4
20220317001271,Y,00125530,SPC삼립,612,"39,302,013,000","64,219,000",-,2021-12-31,2021,Q4
20220317001271,Y,00125530,SPC삼립,426,"17,412,276,000","40,874,000",-,2021-12-31,2021,Q4
20220317001271,Y,00125530,SPC삼립,978,"45,479,523,000","46,503,000",-,2021-12-31,2021,Q4
20220317001271,Y,00125530,SPC삼립,832,"34,584,917,000","41,568,000",-,2021-12-31,2021,Q4
20230316001219,Y,00125530,SPC삼립,589,"42,035,356,000","71,367,000",-,2022-12-31,2022,Q4
20230316001219,Y,00125530,SPC삼립,407,"17,823,914,000","43,793,000",-,2022-12-31,2022,Q4
20230316001219,Y,00125530,SPC삼립,"1,054","48,357,301,000","45,880,000",-,2022-12-31,2022,Q4
20230316001219,Y,00125530,SPC삼립,942,"38,582,553,000","40,958,000",-,2022-12-31,2022,Q4
20240321001513,Y,00125530,SPC삼립,610,"43,090,487,000","70,640,000",-,2023-12-31,2023,Q4
20240321001513,Y,00125530,SPC삼립,464,"19,155,003,000","41,282,000",-,2023-12-31,2023,Q4
20240321001513,Y,00125530,SPC삼립,"1,128","52,255,983,000","46,326,000",-,2023-12-31,2023,Q4
20240321001513,Y,00125530,SPC삼립,968,"41,802,334,000","43,184,000",-,2023-12-31,2023,Q4
20250318001175,Y,00125530,SPC삼립,600,"52,395,405,000","87,326,000",-,2024-12-31,2024,Q4
20250318001175,Y,00125530,SPC삼립,421,"26,967,793,000","64,057,000",-,2024-12-31,2024,Q4
20250318001175,Y,00125530,SPC삼립,"1,112","45,903,981,000","41,281,000",-,2024-12-31,2024,Q4
20250318001175,Y,00125530,SPC삼립,923,"35,978,748,000","38,980,000",-,2024-12-31,2024,Q4
