접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20201116001910,Y,00244455,케이티앤지,"3,492","281,275,000,000","81,000,000",-,2015-12-31,2015,Q4
20201116001910,Y,00244455,케이티앤지,367,"26,553,000,000","73,000,000",-,2015-12-31,2015,Q4
20201116001910,Y,00244455,케이티앤지,197,"16,941,000,000","87,000,000",-,2015-12-31,2015,Q4
20201116001910,Y,00244455,케이티앤지,46,"3,063,000,000","70,000,000",-,2015-12-31,2015,Q4
20201116001970,Y,00244455,케이티앤지,"3,501","280,579,000,000","80,000,000",-,2016-12-31,2016,Q4
20201116001970,Y,00244455,케이티앤지,372,"25,482,000,000","69,000,000",-,2016-12-31,2016,Q4
20201116001970,Y,00244455,케이티앤지,215,"18,813,000,000","88,000,000",-,2016-12-31,2016,Q4
20201116001970,Y,00244455,케이티앤지,57,"3,466,000,000","61,000,000",-,2016-12-31,2016,Q4
20201119000225,Y,00244455,케이티앤지,"3,801","309,854,000,000","82,000,000",-,2017-12-31,2017,Q4
20201119000225,Y,00244455,케이티앤지,494,"29,965,000,000","61,000,000",-,2017-12-31,2017,Q4
20201230000709,Y,00244455,케이티앤지,"3,925","335,628,000,000","86,000,000",-,2018-12-31,2018,Q4
20201230000709,Y,00244455,케이티앤지,508,"31,906,000,000","63,000,000",-,2018-12-31,2018,Q4
20201230000735,Y,00244455,케이티앤지,"4,091","338,650,000,000","83,000,000",-,2019-12-31,2019,Q4
20201230000735,Y,00244455,케이티앤지,532,"32,044,000,000","60,000,000",-,2019-12-31,2019,Q4
20210311001208,Y,00244455,케이티앤지,"3,906","354,304,000,000","91,000,000",-,2020-12-31,2020,Q4
20210311001208,Y,00244455,케이티앤지,529,"34,386,000,000","65,000,000",-,2020-12-31,2020,Q4
20220321001014,Y,00244455,케이티앤지,"3,899","362,936,000,000","92,000,000",-,2021-12-31,2021,Q4
20220321001014,Y,00244455,케이티앤지,509,"35,658,000,000","71,000,000",-,2021-12-31,2021,Q4
20230320001005,Y,00244455,케이티앤지,"4,210","384,811,000,000","92,000,000",-,2022-12-31,2022,Q4
20230320001005,Y,00244455,케이티앤지,606,"37,263,000,000","75,000,000",-,2022-12-31,2022,Q4
20240320001212,Y,00244455,케이티앤지,"4,211","419,419,000,000","101,000,000",-,2023-12-31,2023,Q4
20240320001212,Y,00244455,케이티앤지,607,"42,234,000,000","84,000,000",-,2023-12-31,2023,Q4
20250318001223,Y,00244455,케이티앤지,"3,906","428,725,000,000","110,000,000",-,2024-12-31,2024,Q4
20250318001223,Y,00244455,케이티앤지,536,"44,465,000,000","87,000,000",-,2024-12-31,2024,Q4
