,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
3,SK하이닉스,2024,Q1,정보기술,0.11249804517776539,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,0.0056832299734496106,000660
3,LG,2024,Q1,정보기술,-0.12895686160619435,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,0.014990612373758504,003550
3,한솔테크닉스,2024,Q1,정보기술,-0.15300954610124376,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,-0.09422747279971624,004710
3,삼성전자,2024,Q1,정보기술,0.047702561994951,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,0.0027033693163534683,005930
3,삼성SDI,2024,Q1,정보기술,0.009525937278218849,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,-0.2315671435127912,006400
3,대덕전자,2024,Q1,정보기술,-0.06674507553379483,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,0.01728136942842861,008060
3,삼성전기,2024,Q1,정보기술,0.08718426559572137,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,-0.027343267338761988,009150
3,LG이노텍,2024,Q1,정보기술,0.10802436380744371,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,0.1075534805657655,011070
3,삼성에스디에스,2024,Q1,정보기술,-0.04243062980629751,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,-0.0688738226729983,018260
3,일진머티리얼즈,2024,Q1,정보기술,0.12988259365044488,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,-0.2064863183738475,020150
3,신도리코,2024,Q1,정보기술,0.0013086710792757292,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,0.05250804077341569,029530
3,LG디스플레이,2024,Q1,정보기술,-0.05333620808120056,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,0.06870928476030173,034220
3,SK,2024,Q1,정보기술,-0.14090738397954344,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,-0.10748432094858457,034730
3,한미반도체,2024,Q1,정보기술,0.3914876399004474,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,-0.15253733602420821,042700
3,LG전자,2024,Q1,정보기술,-0.04061272153304085,0.0,-0.11265192787422551,-0.12136131985833976,0.0,0.0,-0.011764705882352788,0.009470725120391758,066570
