,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
15,SK하이닉스,2021,Q1,정보기술,-0.16196221259107016,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,-0.14016093166180846,000660
15,LG,2021,Q1,정보기술,0.38867039231396616,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.0,003550
15,한솔테크닉스,2021,Q1,정보기술,-0.07232028588327229,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,-0.1667863766138609,004710
15,삼성전자,2021,Q1,정보기술,-0.04749286885392753,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,-0.06520218578722098,005930
15,삼성SDI,2021,Q1,정보기술,-0.051867556383400376,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.304686954315942,006400
15,대덕전자,2021,Q1,정보기술,0.03994710777153376,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.03748639798828364,008060
15,삼성전기,2021,Q1,정보기술,-0.1447299000532229,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.08564752604963435,009150
15,LG이노텍,2021,Q1,정보기술,-0.017628415396143716,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.09248674766308607,011070
15,삼성에스디에스,2021,Q1,정보기술,-0.0688556862167449,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,-0.016381005326633488,018260
15,일진머티리얼즈,2021,Q1,정보기술,0.013472384297807137,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.20077044088721116,020150
15,신도리코,2021,Q1,정보기술,0.022992224041519016,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.006289685622142174,029530
15,LG디스플레이,2021,Q1,정보기술,-0.037279300096139764,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,-0.055317012731986435,034220
15,SK,2021,Q1,정보기술,0.10737514552554797,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,-0.0115884149037341,034730
15,한미반도체,2021,Q1,정보기술,0.5030631965237449,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.16275575000853928,042700
15,LG전자,2021,Q1,정보기술,-0.04547045011634894,0.0,2.0127382750040668,0.17195325542571194,0.0,0.0,0.016000000000000014,0.010694476726712528,066570
