,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
34,SK하이닉스,2016,Q2,정보기술,0.24876142612831736,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,0.159503652536732,000660
34,LG,2016,Q2,정보기술,-0.09291841151364286,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.06569475201101335,003550
34,한솔테크닉스,2016,Q2,정보기술,-0.20771220901654622,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.20891271278621495,004710
34,삼성전자,2016,Q2,정보기술,0.16571017441977415,0.008471446426482121,-0.027027232119385514,-0.08606485539000996,0.0,0.008471446426481899,-0.044642857142857095,0.053607573533440186,005930
34,삼성SDI,2016,Q2,정보기술,0.060029098997607486,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.20506661229947815,006400
34,대덕전자,2016,Q2,정보기술,0.013435611939242587,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.008471446426478124,-0.044642857142857095,-0.00692040981007714,008060
34,삼성전기,2016,Q2,정보기술,0.10466947210532883,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.18528067433332976,009150
34,LG이노텍,2016,Q2,정보기술,0.12340516692821714,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.10697649706752957,011070
34,삼성에스디에스,2016,Q2,정보기술,-0.07856648295085093,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.16251481540448273,018260
34,일진머티리얼즈,2016,Q2,정보기술,0.07825357356313102,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.278990304761328,020150
34,신도리코,2016,Q2,정보기술,0.03321001264586938,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,0.052313075151563165,029530
34,LG디스플레이,2016,Q2,정보기술,0.1781595304821888,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.11853559606636194,034220
34,SK,2016,Q2,정보기술,-0.047060257624400886,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,0.019303366413699084,034730
34,한미반도체,2016,Q2,정보기술,-0.1682479590873317,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.008471446426476126,-0.044642857142857095,-0.057284077974767214,042700
34,LG전자,2016,Q2,정보기술,-0.09335283272738491,0.0,-0.027027232119385514,-0.08606485539000996,0.0,0.0,-0.044642857142857095,-0.11748908641648959,066570
