,Feature,Importance
0,P_보유 주식 수 변화율,0.1998363897180871
1,M_소비자물가지수 변화율,0.1820133268324692
2,M_금리 변화율,0.17593041033594584
3,P_1인평균급여 변화율,0.16977936982412675
4,P_현재까지 감소한 주식의 총수 변화율,0.13659312289324269
5,M_실업률 변화율,0.13584738039612848
