,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
28,SK하이닉스,2017,Q4,정보기술,0.03934534420141787,-0.0037806748874438245,-0.3500195788744318,0.094065934065934,-0.11996631244669265,0.0,-0.0267857142857143,0.038442663684447834,000660
28,LG,2017,Q4,정보기술,0.07277934922619968,0.041692593851780924,-0.3500195788744318,0.094065934065934,0.10346321388173574,0.0,-0.0267857142857143,-0.07444355270467415,003550
28,한솔테크닉스,2017,Q4,정보기술,-0.2565304325228945,1010.0753649784957,-0.3500195788744318,0.094065934065934,0.08455840995612807,0.0,-0.0267857142857143,0.010298365668419143,004710
28,삼성전자,2017,Q4,정보기술,-0.06716811652335422,-0.08093468977410423,-0.3500195788744318,0.094065934065934,0.09137055837563457,0.7560726379027853,-0.0267857142857143,0.015604005577386153,005930
28,삼성SDI,2017,Q4,정보기술,-0.041095324840439824,-0.024897276359616805,-0.3500195788744318,0.094065934065934,-0.04516129032258065,0.0,-0.0267857142857143,0.023440581259759306,006400
28,대덕전자,2017,Q4,정보기술,-0.14864362705953385,-0.0821418309465437,-0.3500195788744318,0.094065934065934,0.05714285714285716,-0.08093468978734986,-0.0267857142857143,0.021896118622128993,008060
28,삼성전기,2017,Q4,정보기술,0.1190642197034259,0.021041351716037715,-0.3500195788744318,0.094065934065934,0.059259259259259345,0.0,-0.0267857142857143,0.17798914920829823,009150
28,LG이노텍,2017,Q4,정보기술,-0.15998696957380687,0.04849796712687793,-0.3500195788744318,0.094065934065934,-0.012477718360071277,0.0,-0.0267857142857143,0.044742327572851,011070
28,삼성에스디에스,2017,Q4,정보기술,0.3633987004836898,-0.003221811170486699,-0.3500195788744318,0.094065934065934,0.20558540954241966,0.0,-0.0267857142857143,-0.14997843629684904,018260
28,일진머티리얼즈,2017,Q4,정보기술,0.03964166923822829,0.2982701466089497,-0.3500195788744318,0.094065934065934,0.1578947368421053,0.0,-0.0267857142857143,-0.08392733455899663,020150
28,신도리코,2017,Q4,정보기술,0.1118675755158587,-0.019739182951669876,-0.3500195788744318,0.094065934065934,0.002792394898345485,0.0,-0.0267857142857143,-0.09892080504600474,029530
28,LG디스플레이,2017,Q4,정보기술,-0.06413068386881884,0.026998523592040247,-0.3500195788744318,0.094065934065934,0.016129032258064502,0.0,-0.0267857142857143,-0.11238137805149839,034220
28,SK,2017,Q4,정보기술,0.11697012905511839,-0.018471968254272997,-0.3500195788744318,0.094065934065934,0.007575757575757569,0.0,-0.0267857142857143,0.025578234176675697,034730
28,한미반도체,2017,Q4,정보기술,0.18465200066861137,1.17998869155358,-0.3500195788744318,0.094065934065934,0.04670465516023459,-0.0809346897869313,-0.0267857142857143,-0.07792508441272449,042700
28,LG전자,2017,Q4,정보기술,0.24361105569604505,0.00664623911361284,-0.3500195788744318,0.094065934065934,0.06060606060606055,0.0,-0.0267857142857143,-0.12048133765081422,066570
