,code,name,sector,year,quarter,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,Relative Return,Label,Code
13,660,SK하이닉스,정보기술,2021,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,0.034507991437758845,0.0003381422427111147,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.03200812777097384,0.11491272592963268,0.2123586794240616,000660
14,660,SK하이닉스,정보기술,2021,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.007129469356493168,0.013438380398341998,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.02973947210775374,-0.14016093166180846,0.11491272592963268,000660
15,660,SK하이닉스,정보기술,2021,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,-0.003980375432345529,0.015428372481669506,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.026553173691747034,-0.16196221259107016,-0.14016093166180846,000660
16,660,SK하이닉스,정보기술,2020,Q4,0.02880454501723606,-0.2057608970463648,0.0,0.0,6.844573935183007e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3780443147289393,-0.058580425595368135,0.015741758304966824,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.029133278800198115,0.26653959326144916,-0.16196221259107016,000660
17,660,SK하이닉스,정보기술,2020,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.026207921096291442,0.022088428967425466,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.013559340833025901,0.08288061989992215,0.26653959326144916,000660
18,660,SK하이닉스,정보기술,2020,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,0.021563322371475513,-0.027401632238014395,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.015540359786174518,-0.2760883720058567,0.08288061989992215,000660
19,660,SK하이닉스,정보기술,2020,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,0.015754379708652122,-0.012864053928269836,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,0.006823325946122116,-0.12209308332041942,-0.2760883720058567,000660
20,660,SK하이닉스,정보기술,2019,Q4,0.04349393924172551,0.09393377714806972,0.333319626074184,0.3333333333333335,0.333319626074184,0.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,-8.054074081553786e-06,0.0,0.0,5.380260221408914,-0.015711916865137066,0.010051895543270017,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.001389274009692798,0.17186527887685207,-0.12209308332041942,000660
21,660,SK하이닉스,정보기술,2019,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,0.023671710515372757,0.0021492760114003584,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,0.0003114533416388454,-0.01912626738862036,0.17186527887685207,000660
22,660,SK하이닉스,정보기술,2019,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,0.03709163042178587,0.013293335100796,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,-0.007291628488756308,0.05406992473683393,-0.01912626738862036,000660
23,660,SK하이닉스,정보기술,2019,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.0016632023276192953,0.0005796429835080996,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,0.003508186239422395,0.022116044834338114,0.05406992473683393,000660
24,660,SK하이닉스,정보기술,2018,Q4,-0.07867496153151987,0.25623723751181005,0.499795308834349,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.9999740915803546,-0.031161393860195452,0.0,0.0,0.0,0.1528942253920036,0.005036357567736793,0.005684653689703056,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.014114127612447902,0.013620315698057415,0.022116044834338114,000660
25,660,SK하이닉스,정보기술,2018,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,0.03809438658420561,0.005201307569219216,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,0.0019068078790451803,0.017395274679003904,0.013620315698057415,000660
26,660,SK하이닉스,정보기술,2018,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,0.007779076758894776,0.007847684343889938,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,0.0014086115293125978,-0.03550835541951301,0.017395274679003904,000660
27,660,SK하이닉스,정보기술,2018,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.003202267986215368,0.038442663684447834,-0.03550835541951301,000660
28,660,SK하이닉스,정보기술,2017,Q4,-0.0037806748874438245,-0.11996631244669265,-3.392926666290208e-05,0.0,-0.00017038541374947425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.005539798547534058,0.03934534420141787,0.038442663684447834,000660
29,660,SK하이닉스,정보기술,2017,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0008538188902857957,0.21014933094345545,0.03934534420141787,000660
30,660,SK하이닉스,정보기술,2017,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,-0.018329085656645816,0.007378041034466598,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0021183293365460987,0.09630594026553092,0.21014933094345545,000660
31,660,SK하이닉스,정보기술,2017,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,-0.005897475606975844,0.011192800453106333,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,-0.010596801394200384,0.03107106492552158,0.09630594026553092,000660
32,660,SK하이닉스,정보기술,2016,Q4,-0.051899106855719745,0.05606666591133114,-0.16666045058885826,-0.16666666666666663,-0.16666045058885826,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.3498281253024158,0.0,0.02439246926406269,0.9720054193181309,0.034143632958706815,0.00772594542518501,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,0.0005662849415952742,0.1529801462697245,0.03107106492552158,000660
33,660,SK하이닉스,정보기술,2016,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.036025820210948356,0.003894683630669471,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,0.0011951132298078093,0.159503652536732,0.1529801462697245,000660
34,660,SK하이닉스,정보기술,2016,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.03230381641886115,0.012538958150480006,-0.08606485539000996,0.008471446426447704,-0.044642857142857095,0.3509743792660007,-0.0005933799437578546,0.24876142612831736,0.159503652536732,000660
35,660,SK하이닉스,정보기술,2016,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,0.038799175276764686,0.0038272110826311767,-0.1254024221983725,-0.02437748355156011,0.05660377358490565,-0.22660852268380383,-0.000632156522718863,-0.07879916666053198,0.24876142612831736,000660
0,3550,LG,정보기술,2024,Q4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1723400765900766,-0.1723400765900766,003550
1,3550,LG,정보기술,2024,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.011538677997511404,0.0009958598205548341,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,-0.003275944768183603,0.049045669220156504,-0.1723400765900766,003550
2,3550,LG,정보기술,2024,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.030762850791552276,-0.0022763832415567675,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,-0.0052108762043113765,0.014990612373758504,0.049045669220156504,003550
3,3550,LG,정보기술,2024,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,0.006272868624748851,0.013001130867663191,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,-0.008640858156891418,-0.12895686160619435,0.014990612373758504,003550
4,3550,LG,정보기술,2023,Q4,-0.05163018058558855,-0.04610951008645536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746770627254742,-0.013506027436752333,0.0,0.0,0.0,0.10965773361610065,0.0065457565880464585,0.004550077278224318,0.00757180156657955,0.05902989272759007,0.0625,-0.03388722209400741,-0.006672792330014943,-0.025779461755282854,-0.12895686160619435,003550
5,3550,LG,정보기술,2023,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,-0.0021566395604083466,0.007533279773421997,0.11207897793263655,0.001535787938867772,0.03896103896103886,0.106533304958502,-0.015260350475235884,0.03902478990411453,-0.025779461755282854,003550
6,3550,LG,정보기술,2023,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.031973087460080984,0.005514657406169521,0.0022310602386272915,0.03581912791841346,-0.04938271604938271,-0.03519218134034163,-0.026815825413194383,-0.11107972284197581,0.03902478990411453,003550
7,3550,LG,정보기술,2023,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.06294645789640896,0.004395562960080701,-0.12061758935426237,-0.06497623491867566,-0.05813953488372092,-0.08337411073888668,-0.041374122157736615,-0.021585208806486254,-0.11107972284197581,003550
8,3550,LG,정보기술,2022,Q4,-0.049831723917004855,0.48290598290598297,-0.0646489307364797,0.02560763888888906,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,35.36931733306777,-0.013296733848254028,0.0,0.0,0.0,-0.11456608043309557,0.01431559495807777,-0.004520310424048435,0.11445954938682568,-0.08414558489005308,0.023809523809523725,-0.12070563315019511,-0.021797350308607855,0.0874591078198696,-0.021585208806486254,003550
9,3550,LG,정보기술,2022,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.06411636151380273,0.003895125891120621,0.0359464250541639,0.02779144307122383,-0.023255813953488302,-0.11299650647329962,-0.011159865189991569,0.008850001702514463,0.0874591078198696,003550
10,3550,LG,정보기술,2022,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.045732630383092276,0.007975770342554478,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,-0.01358073474746535,0.1768203448903187,0.008850001702514463,003550
11,3550,LG,정보기술,2022,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.018637728474920623,0.004832000385876389,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,-0.004557562722991126,0.0503284681564553,0.1768203448903187,003550
12,3550,LG,정보기술,2021,Q4,-0.09627539494361148,-0.17021276595744683,-0.060592481677196885,-0.06004742599250368,-0.22323786635555398,-0.1482843137254901,0.0,0.0,0.039543484952539565,-0.08841209501866265,-0.4010974264157695,-0.08823313606496275,0.19861869685819777,0.198618696858198,0.0,0.4025512712822732,0.020007078311950588,0.015938933266124167,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,0.024245998191906537,-0.08444885092536092,0.0503284681564553,003550
13,3550,LG,정보기술,2021,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069377164378847,0.06937716437884678,0.0,0.01761921683046319,0.034507991437758845,0.0003381422427111147,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.03200812777097384,0.010826868558256687,-0.08444885092536092,003550
14,3550,LG,정보기술,2021,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06502616414840046,0.06502616414840046,0.0,0.7421096287815034,0.007129469356493168,0.013438380398341998,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.02973947210775374,0.0,0.010826868558256687,003550
15,3550,LG,정보기술,2021,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07231825865109709,0.07231825865109709,0.0,2.0127382750040668,-0.003980375432345529,0.015428372481669506,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.026553173691747034,0.38867039231396616,0.0,003550
16,3550,LG,정보기술,2020,Q4,-0.04974039436124622,0.08461538461538454,0.053296782780707375,0.05336807047700898,0.0605030187316018,0.061118335500650156,0.0,0.0,0.0,0.0,0.0,0.0,0.015372275387228518,0.015372275387228518,0.0,-0.3780443147289393,-0.058580425595368135,0.015741758304966824,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.029133278800198115,-0.01601924541210939,0.38867039231396616,003550
17,3550,LG,정보기술,2020,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212858400484258,0.1212858400484258,0.0,29.267844017171594,-0.026207921096291442,0.022088428967425466,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.013559340833025901,-0.20502896673582985,-0.01601924541210939,003550
18,3550,LG,정보기술,2020,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14300431378659373,-0.14300431378659362,0.0,-0.9744470971009336,0.021563322371475513,-0.027401632238014395,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.015540359786174518,0.1995391026549494,-0.20502896673582985,003550
19,3550,LG,정보기술,2020,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01797680704119653,0.01797680704119653,0.0,2.326416414584117,0.015754379708652122,-0.012864053928269836,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,0.006823325946122116,-0.07293920663140668,0.1995391026549494,003550
20,3550,LG,정보기술,2019,Q4,-0.038324485012197984,-0.11402800353025766,-0.0020460174280453325,-0.002144082332761532,-0.008661851500510687,-0.008594757198109093,0.0,0.0,0.0,0.0,0.0,0.0,-0.024390380514217602,-0.02439038051421749,0.0,5.380260221408914,-0.015711916865137066,0.010051895543270017,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.001389274009692798,-0.026056770304569987,-0.07293920663140668,003550
21,3550,LG,정보기술,2019,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013886289168418164,-0.013886289168418053,0.0,-0.9303677156060576,0.023671710515372757,0.0021492760114003584,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,0.0003114533416388454,-0.059076556994462875,-0.026056770304569987,003550
22,3550,LG,정보기술,2019,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587953592166881,0.0587953592166881,0.0,0.17798441463015324,0.03709163042178587,0.013293335100796,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,-0.007291628488756308,0.023270959911615076,-0.059076556994462875,003550
23,3550,LG,정보기술,2019,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09882153156654139,-0.09882153156654139,0.0,-0.6874179652905958,-0.0016632023276192953,0.0005796429835080996,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,0.003508186239422395,-0.03998054592638056,0.023270959911615076,003550
24,3550,LG,정보기술,2018,Q4,0.05112428023776583,0.6001254089422028,0.026386903633845105,0.026684603155191278,0.05665715801736382,0.05655332458884077,0.0,0.0,0.0,0.0,0.0,0.0,-0.008256951594247997,-0.008256951594248108,0.0,0.1528942253920036,0.005036357567736793,0.005684653689703056,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.014114127612447902,0.11076262153853225,-0.03998054592638056,003550
25,3550,LG,정보기술,2018,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04862249558333054,0.04862249558333054,0.0,0.0442397512820667,0.03809438658420561,0.005201307569219216,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,0.0019068078790451803,-0.009626283564119015,0.11076262153853225,003550
26,3550,LG,정보기술,2018,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022631028297419364,0.022631028297419364,0.0,0.3971853095173552,0.007779076758894776,0.007847684343889938,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,0.0014086115293125978,0.00598980207591944,-0.009626283564119015,003550
27,3550,LG,정보기술,2018,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02429785879472668,0.02429785879472668,0.0,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.003202267986215368,-0.07444355270467415,0.00598980207591944,003550
28,3550,LG,정보기술,2017,Q4,0.041692593851780924,0.10346321388173574,-0.0066480052467240425,-0.006813958290315836,-0.030634591012479784,-0.03035343035343041,0.0,0.0,0.0,0.0,0.0,0.0,-0.08093468978543972,-0.08093468978543983,0.0,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.005539798547534058,0.07277934922619968,-0.07444355270467415,003550
29,3550,LG,정보기술,2017,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034245429111263936,0.034245429111263936,0.0,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0008538188902857957,-0.005974106358619072,0.07277934922619968,003550
30,3550,LG,정보기술,2017,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04069603451264481,0.04069603451264503,0.0,-0.1259798444991046,-0.018329085656645816,0.007378041034466598,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0021183293365460987,0.0728345059379617,-0.005974106358619072,003550
31,3550,LG,정보기술,2017,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05748702621383206,0.05748702621383206,0.0,0.5158067335463936,-0.005897475606975844,0.011192800453106333,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,-0.010596801394200384,-0.03586645834080273,0.0728345059379617,003550
32,3550,LG,정보기술,2016,Q4,-0.02852804928212127,0.07951312661565835,0.08126376798249302,0.08154676011818873,0.07613132764938224,0.0759515451854913,0.0,0.0,0.0,0.0,0.0,0.0,0.08866217088601802,0.08866217088601802,0.0,0.9720054193181309,0.034143632958706815,0.00772594542518501,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,0.0005662849415952742,0.051086683713398015,-0.03586645834080273,003550
33,3550,LG,정보기술,2016,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050622400341252205,-0.050622400341252316,0.0,-0.1224419591674838,-0.036025820210948356,0.003894683630669471,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,0.0011951132298078093,-0.06569475201101335,0.051086683713398015,003550
