,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
20,SK하이닉스,2019,Q4,정보기술,0.17186527887685207,0.04349393924172551,5.380260221408914,0.191387559808615,0.09393377714806972,0.0,-0.05357142857142849,-0.12209308332041942,000660
20,LG,2019,Q4,정보기술,-0.026056770304569987,-0.038324485012197984,5.380260221408914,0.191387559808615,-0.11402800353025766,0.0,-0.05357142857142849,-0.07293920663140668,003550
20,한솔테크닉스,2019,Q4,정보기술,-0.16385875546968584,0.2946186881680839,5.380260221408914,0.191387559808615,0.05981311317381088,0.0,-0.05357142857142849,0.5194818832059939,004710
20,삼성전자,2019,Q4,정보기술,0.10129919395021802,-0.024390380289244007,5.380260221408914,0.191387559808615,-0.09954751131221717,0.0,-0.05357142857142849,-0.09696352584938125,005930
20,삼성SDI,2019,Q4,정보기술,0.22598516810216482,-0.05143827372184706,5.380260221408914,0.191387559808615,0.045454545454545414,0.0,-0.05357142857142849,0.17155230146981043,006400
20,대덕전자,2019,Q4,정보기술,-0.18100158147013987,0.14902431128708193,5.380260221408914,0.191387559808615,0.024390243902439046,-0.024390380514711985,-0.05357142857142849,0.134552061293167,008060
20,삼성전기,2019,Q4,정보기술,0.07248153761811083,0.0011198878286200475,5.380260221408914,0.191387559808615,-0.0641025641025641,0.0,-0.05357142857142849,0.1276368549511855,009150
20,LG이노텍,2019,Q4,정보기술,0.08242806168228194,-0.025663183400702838,5.380260221408914,0.191387559808615,0.03198653198653201,0.0,-0.05357142857142849,0.2512662409160978,011070
20,삼성에스디에스,2019,Q4,정보기술,-0.08633409967080893,0.0027189786769938884,5.380260221408914,0.191387559808615,0.07567567567567557,0.0,-0.05357142857142849,0.09045764503192369,018260
20,일진머티리얼즈,2019,Q4,정보기술,-0.04097030756640763,0.5460409712638763,5.380260221408914,0.191387559808615,0.2749999999999999,0.0,-0.05357142857142849,0.2907399251266241,020150
20,신도리코,2019,Q4,정보기술,-0.28160462578843937,0.0850278963694926,5.380260221408914,0.191387559808615,-0.005470928525308061,0.0,-0.05357142857142849,0.18616272382954258,029530
20,LG디스플레이,2019,Q4,정보기술,-0.04806081581326507,5.9454060067507974,5.380260221408914,0.191387559808615,-0.18300653594771243,0.0,-0.05357142857142849,-0.1678129688754333,034220
20,SK,2019,Q4,정보기술,-0.21643341839361938,-0.16654278688142632,5.380260221408914,0.191387559808615,0.05128205128205132,0.0,-0.05357142857142849,0.04683232654818445,034730
20,한미반도체,2019,Q4,정보기술,0.24713102901755674,0.06861105367192866,5.380260221408914,0.191387559808615,-0.011788381083514321,0.0,-0.05357142857142849,0.0741773931405178,042700
20,LG전자,2019,Q4,정보기술,-0.1049964682469918,-0.004188464260503122,5.380260221408914,0.191387559808615,0.04761904761904767,0.0,-0.05357142857142849,0.002679899028320512,066570
