,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
25,SK하이닉스,2018,Q3,정보기술,0.017395274679003904,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,0.013620315698057415,000660
25,LG,2018,Q3,정보기술,-0.009626283564119015,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,0.11076262153853225,003550
25,한솔테크닉스,2018,Q3,정보기술,-0.21888481634703838,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,-0.015083028676038336,004710
25,삼성전자,2018,Q3,정보기술,0.062292406532657496,0.04862249557569154,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,-0.022224584059598457,005930
25,삼성SDI,2018,Q3,정보기술,0.07010092574828349,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,-0.041232484812600945,006400
25,대덕전자,2018,Q3,정보기술,0.12574523540668203,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.048622495584499825,0.11607142857142883,0.07095004237252954,008060
25,삼성전기,2018,Q3,정보기술,-0.12990380305485644,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,-0.0925596562907381,009150
25,LG이노텍,2018,Q3,정보기술,-0.2258221704017952,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,0.12074609283818175,011070
25,삼성에스디에스,2018,Q3,정보기술,-0.10468256411680334,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,0.24125099060953142,018260
25,일진머티리얼즈,2018,Q3,정보기술,0.05595478280372942,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,-0.2608954266112403,020150
25,신도리코,2018,Q3,정보기술,-0.03563502835129913,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,0.01480141337080514,029530
25,LG디스플레이,2018,Q3,정보기술,-0.09348758926415991,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,0.051815114210444616,034220
25,SK,2018,Q3,정보기술,0.13480207929808474,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,-0.02744038902663689,034730
25,한미반도체,2018,Q3,정보기술,-0.00910126873595464,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.048622495584469405,0.11607142857142883,-0.10086187709617259,042700
25,LG전자,2018,Q3,정보기술,-0.007433369414909005,0.0,0.0442397512820667,-0.09246405552800974,0.0,0.0,0.11607142857142883,0.053427617929294735,066570
