,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
5,SK하이닉스,2023,Q3,정보기술,0.19518738408239644,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,0.12280654486687421,000660
5,LG,2023,Q3,정보기술,0.03902478990411453,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.025779461755282854,003550
5,한솔테크닉스,2023,Q3,정보기술,0.006413112700537828,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.0867870625702989,004710
5,삼성전자,2023,Q3,정보기술,0.08806308701045537,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.07907967861134663,005930
5,삼성SDI,2023,Q3,정보기술,-0.28770043814046464,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.12927765950942557,006400
5,대덕전자,2023,Q3,정보기술,-0.014959936012567641,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.04686844106463875,008060
5,삼성전기,2023,Q3,정보기술,-0.06054771648406905,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.10836384571847801,009150
5,LG이노텍,2023,Q3,정보기술,-0.06411316144140572,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.22337108492058472,011070
5,삼성에스디에스,2023,Q3,정보기술,0.12041705171341337,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,0.01185493249169775,018260
5,일진머티리얼즈,2023,Q3,정보기술,-0.23038020457949288,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.12560749097490714,020150
5,신도리코,2023,Q3,정보기술,0.02563904620318104,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,0.02830142590748541,029530
5,LG디스플레이,2023,Q3,정보기술,-0.014785660795847602,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.2226266835274046,034220
5,SK,2023,Q3,정보기술,0.07693036277428286,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,0.061618743903792364,034730
5,한미반도체,2023,Q3,정보기술,0.2881108767356645,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,0.6037712706747602,042700
5,LG전자,2023,Q3,정보기술,0.03252759019836282,0.0,-0.028955398190522508,0.11207897793263655,0.0,0.0,0.03896103896103886,-0.14275481060984133,066570
