,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
33,SK하이닉스,2016,Q3,정보기술,0.159503652536732,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,0.1529801462697245,000660
33,LG,2016,Q3,정보기술,-0.06569475201101335,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,0.051086683713398015,003550
33,한솔테크닉스,2016,Q3,정보기술,-0.20891271278621495,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,-0.0410300375355413,004710
33,삼성전자,2016,Q3,정보기술,0.053607573533440186,-0.050622400342652196,-0.1224419591674838,-0.16954353663214605,0.0,-0.05062240034265231,0.08411214953271018,0.1965088619034434,005930
33,삼성SDI,2016,Q3,정보기술,-0.20506661229947815,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,0.369051702142118,006400
33,대덕전자,2016,Q3,정보기술,-0.00692040981007714,0.0,-0.1224419591674838,-0.16954353663214605,0.0,-0.050622400342628215,0.08411214953271018,0.10707166670010747,008060
33,삼성전기,2016,Q3,정보기술,-0.18528067433332976,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,0.35125591672668516,009150
33,LG이노텍,2016,Q3,정보기술,-0.10697649706752957,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,0.7022363716956747,011070
33,삼성에스디에스,2016,Q3,정보기술,-0.16251481540448273,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,-0.18896429817472,018260
33,일진머티리얼즈,2016,Q3,정보기술,-0.278990304761328,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,0.1701028630281196,020150
33,신도리코,2016,Q3,정보기술,0.052313075151563165,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,-0.1761236273151812,029530
33,LG디스플레이,2016,Q3,정보기술,-0.11853559606636194,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,-0.010848458177553769,034220
33,SK,2016,Q3,정보기술,0.019303366413699084,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,-0.052853187063608864,034730
33,한미반도체,2016,Q3,정보기술,-0.057284077974767214,0.0,-0.1224419591674838,-0.16954353663214605,0.0,-0.05062240034261545,0.08411214953271018,0.10217607495223895,042700
33,LG전자,2016,Q3,정보기술,-0.11748908641648959,0.0,-0.1224419591674838,-0.16954353663214605,0.0,0.0,0.08411214953271018,0.3294163164824904,066570
