,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
9,SK하이닉스,2022,Q3,정보기술,0.018244489357871683,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,-0.06558485737004023,000660
9,LG,2022,Q3,정보기술,0.008850001702514463,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.0874591078198696,003550
9,한솔테크닉스,2022,Q3,정보기술,-0.097940256742077,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.02803631937489633,004710
9,삼성전자,2022,Q3,정보기술,0.06849592142748558,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,-0.014620187333024896,005930
9,삼성SDI,2022,Q3,정보기술,0.20520521263200125,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.050360961251584783,006400
9,대덕전자,2022,Q3,정보기술,-0.026069642493352158,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.07393474034507283,008060
9,삼성전기,2022,Q3,정보기술,0.05048714975937685,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.08820273536102646,009150
9,LG이노텍,2022,Q3,정보기술,-0.06735454673621392,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,-0.07709220687362783,011070
9,삼성에스디에스,2022,Q3,정보기술,-0.015783165487627027,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,-0.016487149282385566,018260
9,일진머티리얼즈,2022,Q3,정보기술,-0.13890717483604603,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.04704875107561876,020150
9,신도리코,2022,Q3,정보기술,0.053671220436776676,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.024462058572148785,029530
9,LG디스플레이,2022,Q3,정보기술,-0.04345401886348084,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.00046341436467545183,034220
9,SK,2022,Q3,정보기술,0.0030754269785088738,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,-0.23456398079473367,034730
9,한미반도체,2022,Q3,정보기술,-0.021366550253167926,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.18264724034507282,042700
9,LG전자,2022,Q3,정보기술,-0.04013901730149705,0.0,0.09093510066157107,0.0359464250541639,0.0,0.0,-0.023255813953488302,0.28720289175600294,066570
