,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
32,SK하이닉스,2016,Q4,정보기술,0.1529801462697245,-0.051899106855719745,0.9720054193181309,0.3210161662817601,0.05606666591133114,0.0,-0.06896551724137923,0.03107106492552158,000660
32,LG,2016,Q4,정보기술,0.051086683713398015,-0.02852804928212127,0.9720054193181309,0.3210161662817601,0.07951312661565835,0.0,-0.06896551724137923,-0.03586645834080273,003550
32,한솔테크닉스,2016,Q4,정보기술,-0.0410300375355413,0.00010915002212952274,0.9720054193181309,0.3210161662817601,-0.004303458683849071,0.0,-0.06896551724137923,-0.12902590442213896,004710
32,삼성전자,2016,Q4,정보기술,0.1965088619034434,0.08866216450747566,0.9720054193181309,0.3210161662817601,0.06486486486486487,-0.9850288912134875,-0.06896551724137923,0.038136403063849696,005930
32,삼성SDI,2016,Q4,정보기술,0.369051702142118,0.06497738732274994,0.9720054193181309,0.3210161662817601,0.07390300230946867,0.0,-0.06896551724137923,0.05118822344474085,006400
32,대덕전자,2016,Q4,정보기술,0.10707166670010747,-0.02751265199805364,0.9720054193181309,0.3210161662817601,0.11702127659574457,0.08866217088854955,-0.06896551724137923,-0.05961333565303157,008060
32,삼성전기,2016,Q4,정보기술,0.35125591672668516,0.033549419447630235,0.9720054193181309,0.3210161662817601,0.013133208255159401,0.0,-0.06896551724137923,0.060985497586756844,009150
32,LG이노텍,2016,Q4,정보기술,0.7022363716956747,0.01155254162996422,0.9720054193181309,0.3210161662817601,-0.03442340791738385,0.0,-0.06896551724137923,-0.1041065943186858,011070
32,삼성에스디에스,2016,Q4,정보기술,-0.18896429817472,0.0742090491609162,0.9720054193181309,0.3210161662817601,0.05221674876847304,0.0,-0.06896551724137923,0.04735730161784516,018260
32,일진머티리얼즈,2016,Q4,정보기술,0.1701028630281196,-0.021698919793825988,0.9720054193181309,0.3210161662817601,0.027027027027026973,0.0,-0.06896551724137923,0.14253772175128712,020150
32,신도리코,2016,Q4,정보기술,-0.1761236273151812,-0.08336927834599328,0.9720054193181309,0.3210161662817601,-0.025487375070725626,0.0,-0.06896551724137923,0.014488387760167247,029530
32,LG디스플레이,2016,Q4,정보기술,-0.010848458177553769,0.1539135847195845,0.9720054193181309,0.3210161662817601,0.016393442622950838,0.0,-0.06896551724137923,-0.09875277484784531,034220
32,SK,2016,Q4,정보기술,-0.052853187063608864,-0.02707564116481942,0.9720054193181309,0.3210161662817601,0.04761904761904767,0.0,-0.06896551724137923,-0.01376161223983275,034730
32,한미반도체,2016,Q4,정보기술,0.10217607495223895,-0.020104050887094105,0.9720054193181309,0.3210161662817601,-0.04597275106423604,0.08866217088850559,-0.06896551724137923,0.12138398787809404,042700
32,LG전자,2016,Q4,정보기술,0.3294163164824904,-0.010849010719608976,0.9720054193181309,0.3210161662817601,0.05600000000000005,0.0,-0.06896551724137923,0.13136100855079683,066570
