,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
14,SK하이닉스,2021,Q2,정보기술,-0.14016093166180846,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,0.11491272592963268,000660
14,LG,2021,Q2,정보기술,0.0,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,0.010826868558256687,003550
14,한솔테크닉스,2021,Q2,정보기술,-0.1667863766138609,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,-0.13263647128451078,004710
14,삼성전자,2021,Q2,정보기술,-0.06520218578722098,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,0.01451133443913228,005930
14,삼성SDI,2021,Q2,정보기술,0.304686954315942,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,-0.010087483715657743,006400
14,대덕전자,2021,Q2,정보기술,0.03748639798828364,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,0.1129063564214618,008060
14,삼성전기,2021,Q2,정보기술,0.08564752604963435,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,-0.023108179224949628,009150
14,LG이노텍,2021,Q2,정보기술,0.09248674766308607,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,0.19928080979684293,011070
14,삼성에스디에스,2021,Q2,정보기술,-0.016381005326633488,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,-0.06170181052401268,018260
14,일진머티리얼즈,2021,Q2,정보기술,0.20077044088721116,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,0.4144945474658236,020150
14,신도리코,2021,Q2,정보기술,0.006289685622142174,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,0.08534063963857745,029530
14,LG디스플레이,2021,Q2,정보기술,-0.055317012731986435,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,0.033904907397413586,034220
14,SK,2021,Q2,정보기술,-0.0115884149037341,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,-0.005705290503390574,034730
14,한미반도체,2021,Q2,정보기술,0.16275575000853928,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,-0.023206392513691568,042700
14,LG전자,2021,Q2,정보기술,0.010694476726712528,0.0,0.7421096287815034,0.11734330484330613,0.0,0.0,-0.11023622047244086,-0.12891149037904137,066570
