,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
2,SK하이닉스,2024,Q2,정보기술,0.0056832299734496106,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,0.08992808521243906,000660
2,LG,2024,Q2,정보기술,0.014990612373758504,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,0.049045669220156504,003550
2,한솔테크닉스,2024,Q2,정보기술,-0.09422747279971624,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,-0.08271489411237727,004710
2,삼성전자,2024,Q2,정보기술,0.0027033693163534683,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,-0.22919748518725305,005930
2,삼성SDI,2024,Q2,정보기술,-0.2315671435127912,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,-0.08946737351994968,006400
2,대덕전자,2024,Q2,정보기술,0.01728136942842861,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,0.15248247586581212,008060
2,삼성전기,2024,Q2,정보기술,-0.027343267338761988,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,-0.14076218433053553,009150
2,LG이노텍,2024,Q2,정보기술,0.1075534805657655,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,-0.25267422180303534,011070
2,삼성에스디에스,2024,Q2,정보기술,-0.0688738226729983,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,0.060844780178995965,018260
2,일진머티리얼즈,2024,Q2,정보기술,-0.2064863183738475,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,-0.013344156443558255,020150
2,신도리코,2024,Q2,정보기술,0.05250804077341569,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,0.14739875270247443,029530
2,LG디스플레이,2024,Q2,정보기술,0.06870928476030173,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,-0.016816672104377678,034220
2,SK,2024,Q2,정보기술,-0.10748432094858457,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,0.12210989641145588,034730
2,한미반도체,2024,Q2,정보기술,-0.15253733602420821,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,-0.19476319905215403,042700
2,LG전자,2024,Q2,정보기술,0.009470725120391758,0.0,-0.110334699467731,0.02546205269366908,0.0,0.0,-3.3306690738754696e-16,0.03059741145357381,066570
