,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
17,SK하이닉스,2020,Q3,정보기술,0.08288061989992215,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.26653959326144916,000660
17,LG,2020,Q3,정보기술,-0.20502896673582985,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,-0.01601924541210939,003550
17,한솔테크닉스,2020,Q3,정보기술,-0.10782605210019207,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,-0.11860663446577882,004710
17,삼성전자,2020,Q3,정보기술,0.05408192697705689,0.12128583873469068,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.06305190930787594,005930
17,삼성SDI,2020,Q3,정보기술,0.06431956717818749,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.10294257651016456,006400
17,대덕전자,2020,Q3,정보기술,-0.07005600405742587,0.0,29.267844017171594,-0.01328671328671327,0.0,0.1212858400518464,-0.032258064516129115,-0.17938581097556472,008060
17,삼성전기,2020,Q3,정보기술,0.06296690054866524,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.0018666342269697822,009150
17,LG이노텍,2020,Q3,정보기술,-0.061724108072191766,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.06013372731749822,011070
17,삼성에스디에스,2020,Q3,정보기술,-0.0003826296009590835,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,-0.1676362929393151,018260
17,일진머티리얼즈,2020,Q3,정보기술,-0.18079383367203034,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.15774264550482742,020150
17,신도리코,2020,Q3,정보기술,0.06173524317610022,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,-0.08794918269014285,029530
17,LG디스플레이,2020,Q3,정보기술,0.07343187943107474,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.2872323621598828,034220
17,SK,2020,Q3,정보기술,-0.16292188844299926,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,-0.05956013232373533,034730
17,한미반도체,2020,Q3,정보기술,-0.07122971865155837,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.577523842804617,042700
17,LG전자,2020,Q3,정보기술,-0.05616821111179342,0.0,29.267844017171594,-0.01328671328671327,0.0,0.0,-0.032258064516129115,0.5158245616455364,066570
