,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
16,SK하이닉스,2020,Q4,정보기술,0.26653959326144916,0.02880454501723606,-0.3780443147289393,0.13205764233403983,-0.2057608970463648,0.0,0.04166666666666674,-0.16196221259107016,000660
16,LG,2020,Q4,정보기술,-0.01601924541210939,-0.04974039436124622,-0.3780443147289393,0.13205764233403983,0.08461538461538454,0.0,0.04166666666666674,0.38867039231396616,003550
16,한솔테크닉스,2020,Q4,정보기술,-0.11860663446577882,0.0837837698215349,-0.3780443147289393,0.13205764233403983,0.1385922187665043,0.0,0.04166666666666674,-0.07232028588327229,004710
16,삼성전자,2020,Q4,정보기술,0.06305190930787594,0.3442713677563596,-0.3780443147289393,0.13205764233403983,0.1758793969849246,0.0,0.04166666666666674,-0.04749286885392753,005930
16,삼성SDI,2020,Q4,정보기술,0.10294257651016456,0.022304456420761287,-0.3780443147289393,0.13205764233403983,0.08361204013377921,0.0,0.04166666666666674,-0.051867556383400376,006400
16,대덕전자,2020,Q4,정보기술,-0.17938581097556472,-0.5874532800880182,-0.3780443147289393,0.13205764233403983,0.031746031746031855,0.41210762766352715,0.04166666666666674,0.03994710777153376,008060
16,삼성전기,2020,Q4,정보기술,0.0018666342269697822,-0.03302494567583536,-0.3780443147289393,0.13205764233403983,0.11643835616438358,0.0,0.04166666666666674,-0.1447299000532229,009150
16,LG이노텍,2020,Q4,정보기술,0.06013372731749822,0.04858477703167208,-0.3780443147289393,0.13205764233403983,0.09298531810766719,0.0,0.04166666666666674,-0.017628415396143716,011070
16,삼성에스디에스,2020,Q4,정보기술,-0.1676362929393151,0.016562581949755906,-0.3780443147289393,0.13205764233403983,-0.06030150753768848,0.0,0.04166666666666674,-0.0688556862167449,018260
16,일진머티리얼즈,2020,Q4,정보기술,0.15774264550482742,0.06632870304921723,-0.3780443147289393,0.13205764233403983,-0.0980392156862745,0.0,0.04166666666666674,0.013472384297807137,020150
16,신도리코,2020,Q4,정보기술,-0.08794918269014285,0.06014830939847893,-0.3780443147289393,0.13205764233403983,0.026347528848857715,0.0,0.04166666666666674,0.022992224041519016,029530
16,LG디스플레이,2020,Q4,정보기술,0.2872323621598828,-0.8332032485287441,-0.3780443147289393,0.13205764233403983,0.016000000000000014,0.0,0.04166666666666674,-0.037279300096139764,034220
16,SK,2020,Q4,정보기술,-0.05956013232373533,0.1809030447320814,-0.3780443147289393,0.13205764233403983,0.04878048780487809,0.0,0.04166666666666674,0.10737514552554797,034730
16,한미반도체,2020,Q4,정보기술,0.577523842804617,-0.0326095899537735,-0.3780443147289393,0.13205764233403983,0.020749823154916358,0.8999999999999999,0.04166666666666674,0.5030631965237449,042700
16,LG전자,2020,Q4,정보기술,0.5158245616455364,-0.09104826791690923,-0.3780443147289393,0.13205764233403983,0.01298701298701288,0.0,0.04166666666666674,-0.04547045011634894,066570
