,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
18,SK하이닉스,2020,Q2,정보기술,-0.2760883720058567,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,0.08288061989992215,000660
18,LG,2020,Q2,정보기술,0.1995391026549494,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,-0.20502896673582985,003550
18,한솔테크닉스,2020,Q2,정보기술,0.06737267835909072,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,-0.10782605210019207,004710
18,삼성전자,2020,Q2,정보기술,-0.053462503730239364,-0.14300431245912126,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,0.05408192697705689,005930
18,삼성SDI,2020,Q2,정보기술,0.26047152241687693,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,0.06431956717818749,006400
18,대덕전자,2020,Q2,정보기술,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.0,-0.14300431379004996,0.15887850467289732,-0.07005600405742587,008060
18,삼성전기,2020,Q2,정보기술,-0.12990878472197492,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,0.06296690054866524,009150
18,LG이노텍,2020,Q2,정보기술,-0.15756930251612492,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,-0.061724108072191766,011070
18,삼성에스디에스,2020,Q2,정보기술,-0.30309961655303336,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,-0.0003826296009590835,018260
18,일진머티리얼즈,2020,Q2,정보기술,-0.007013161826352032,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,-0.18079383367203034,020150
18,신도리코,2020,Q2,정보기술,-0.38990878472197493,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,0.06173524317610022,029530
18,LG디스플레이,2020,Q2,정보기술,0.02031230420065827,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,0.07343187943107474,034220
18,SK,2020,Q2,정보기술,0.02800550806970209,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,-0.16292188844299926,034730
18,한미반도체,2020,Q2,정보기술,0.15102532043720257,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,-0.07122971865155837,042700
18,LG전자,2020,Q2,정보기술,0.33889363057490535,0.0,-0.9744470971009336,-0.0835291604358025,0.0,0.0,0.15887850467289732,-0.05616821111179342,066570
