,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
19,SK하이닉스,2020,Q1,정보기술,-0.12209308332041942,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,-0.2760883720058567,000660
19,LG,2020,Q1,정보기술,-0.07293920663140668,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,0.1995391026549494,003550
19,한솔테크닉스,2020,Q1,정보기술,0.5194818832059939,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,0.06737267835909072,004710
19,삼성전자,2020,Q1,정보기술,-0.09696352584938125,0.017976806871322637,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,-0.053462503730239364,005930
19,삼성SDI,2020,Q1,정보기술,0.17155230146981043,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,0.26047152241687693,006400
19,대덕전자,2020,Q1,정보기술,0.134552061293167,0.0,2.326416414584117,-0.060040160642572116,0.0,0.01797680704163862,0.00943396226415083,0.0,008060
19,삼성전기,2020,Q1,정보기술,0.1276368549511855,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,-0.12990878472197492,009150
19,LG이노텍,2020,Q1,정보기술,0.2512662409160978,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,-0.15756930251612492,011070
19,삼성에스디에스,2020,Q1,정보기술,0.09045764503192369,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,-0.30309961655303336,018260
19,일진머티리얼즈,2020,Q1,정보기술,0.2907399251266241,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,-0.007013161826352032,020150
19,신도리코,2020,Q1,정보기술,0.18616272382954258,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,-0.38990878472197493,029530
19,LG디스플레이,2020,Q1,정보기술,-0.1678129688754333,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,0.02031230420065827,034220
19,SK,2020,Q1,정보기술,0.04683232654818445,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,0.02800550806970209,034730
19,한미반도체,2020,Q1,정보기술,0.0741773931405178,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,0.15102532043720257,042700
19,LG전자,2020,Q1,정보기술,0.002679899028320512,0.0,2.326416414584117,-0.060040160642572116,0.0,0.0,0.00943396226415083,0.33889363057490535,066570
