,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,금리 변화율,1인평균급여 변화율,현재까지 감소한 주식의 총수 변화율,실업률 변화율,Label,Code
23,SK하이닉스,2019,Q1,정보기술,0.022116044834338114,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,0.05406992473683393,000660
23,LG,2019,Q1,정보기술,-0.03998054592638056,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,0.023270959911615076,003550
23,한솔테크닉스,2019,Q1,정보기술,-0.10454769372988504,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,0.19375434320305918,004710
23,삼성전자,2019,Q1,정보기술,-0.02107237114168848,-0.09882153070933353,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,0.06510638104812148,005930
23,삼성SDI,2019,Q1,정보기술,0.035160041458900955,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,0.20260305304368428,006400
23,대덕전자,2019,Q1,정보기술,0.09486984104543747,0.0,-0.6874179652905958,-0.09282764948769218,0.0,-0.09882153156878193,0.01754385964912264,0.006173116752958632,008060
23,삼성전기,2019,Q1,정보기술,-0.03290288743577899,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,-0.06240130778684366,009150
23,LG이노텍,2019,Q1,정보기술,-0.036996867470063546,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,-0.03872303304403682,011070
23,삼성에스디에스,2019,Q1,정보기술,-0.09472040782301007,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,0.03847277678674481,018260
23,일진머티리얼즈,2019,Q1,정보기술,-0.07611249262822245,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,0.1998716647001191,020150
23,신도리코,2019,Q1,정보기술,0.09859518580070091,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,-0.1475082024312897,029530
23,LG디스플레이,2019,Q1,정보기술,-0.06921067875846332,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,-0.21489537808619802,034220
23,SK,2019,Q1,정보기술,-0.03859359535774201,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,-0.16481094634106053,034730
23,한미반도체,2019,Q1,정보기술,0.020535195476559645,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,-0.16919210734872756,042700
23,LG전자,2019,Q1,정보기술,-0.017636574388479785,0.0,-0.6874179652905958,-0.09282764948769218,0.0,0.0,0.01754385964912264,-0.10555574371236393,066570
