code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
003920,Namyang_Dairy_Products,생활소비재,2015,Q4,"445,221,373,857","543,440,334,067","988,661,707,924","111,826,606,275","31,679,191,038","143,505,797,313","862,131,484,403","845,155,910,611",1204320757667,17128748146,35638255034,24937024403,24937024403,,
003920,Namyang_Dairy_Products,생활소비재,2016,Q1,"477,418,464,329","517,000,496,452","994,418,960,781","112,259,853,047","34,460,156,154","146,720,009,201","864,726,041,273","847,698,951,580",284103921359,3502451328,4977198166,3501467858,3501467858,,
003920,Namyang_Dairy_Products,생활소비재,2016,Q2,"490,133,042,275","515,433,100,188","1,005,566,142,463","119,227,239,521","27,593,824,172","146,821,063,693","875,865,963,762","858,745,078,770",318032009289,13037402609,14451313468,11142547126,11142547126,,
003920,Namyang_Dairy_Products,생활소비재,2016,Q3,"506,691,595,927","497,972,226,567","1,004,663,822,494","113,815,167,349","24,501,195,117","138,316,362,466","883,348,582,051","866,347,460,028",305377151063,9530591006,10106923866,7562941956,7562941956,,
003920,Namyang_Dairy_Products,생활소비재,2016,Q4,"547,196,116,783","482,420,331,738","1,029,616,448,521","135,207,903,388","13,131,992,477","148,339,895,865","898,232,523,530","881,276,552,656",309308704182,9045809014,11645416136,10935722041,10935722041,,
003920,Namyang_Dairy_Products,생활소비재,2017,Q1,"515,458,962,848","488,710,266,457","1,004,169,229,305","109,066,104,076","15,565,252,478","124,631,356,554","896,511,518,556","879,537,872,751",268938433794,151753970,-839666838,-732893519,-732893519,,
003920,Namyang_Dairy_Products,생활소비재,2017,Q2,"489,397,549,644","514,804,451,817","1,004,202,001,461","107,655,164,333","14,061,256,489","121,716,420,822","899,416,887,530","882,485,580,639",296163322440,133770522,5539759081,2937804295,2937804295,,
003920,Namyang_Dairy_Products,생활소비재,2017,Q3,"498,749,932,556","525,939,963,499","1,024,689,896,055","123,012,674,476","15,875,432,229","138,888,106,705","902,729,478,503","885,801,789,350",305146792267,128916126,4462732701,3418759139,3418759139,"4,433,310,000",
003920,Namyang_Dairy_Products,생활소비재,2017,Q4,"472,542,039,513","546,560,093,646","1,024,257,068,246","124,718,740,511","13,004,500,500","137,723,241,011","903,583,731,655","886,533,827,235",287085015836,738230470,435948372,-1028300110,-1028300110,"4,433,310,000",
003920,Namyang_Dairy_Products,생활소비재,2018,Q1,"462,963,711,178","558,470,578,522","1,026,589,224,787","125,502,975,139","15,476,346,981","140,979,322,120","902,659,940,818","885,609,902,667",254373105329,370634263,556639353,318046115,318046115,"4,433,310,000",
