code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
003490,Korean_Air,산업재,2015,Q4,"2,873,562,672,777","20,175,377,272,504","23,048,939,945,281","8,428,114,074,534","12,324,531,908,724","20,752,645,983,258","369,752,690,000","817,445,410,712","2,296,293,962,023",11308423372686,859217822453,-498980488727,-407682308362,-407682308362,
003490,Korean_Air,산업재,2016,Q1,"2,363,870,372,941","20,122,131,995,795","22,486,002,368,736","7,879,545,909,352","12,426,202,750,596","20,305,748,659,948","369,752,690,000","700,509,309,401","2,180,253,708,788",2811162933978,307778398099,-111798028125,-111421367129,-111421367129,
003490,Korean_Air,산업재,2016,Q2,"2,523,530,991,251","20,826,660,931,082","23,350,191,922,333","8,293,300,750,779","13,125,034,089,096","21,418,334,839,875","369,752,690,000","458,749,245,716","1,931,857,082,458",2766875900907,148425236254,-278771276071,-236310814141,-236310814141,
003490,Korean_Air,산업재,2016,Q3,"2,685,476,324,847","20,153,123,605,429","22,838,599,930,276","7,601,624,967,902","12,991,902,834,406","20,593,527,802,308","369,752,690,000","773,805,080,620","2,245,072,127,968",3056765611815,447644243994,519283317484,427956822465,427956822465,
003490,Korean_Air,산업재,2016,Q4,"2,875,641,523,880","19,830,396,513,807","22,706,038,037,687","8,269,323,046,487","12,783,569,167,115","21,052,892,213,602","369,752,690,000","-197,848,803,381","1,653,145,824,085",2868072225961,175155673283,-870804003944,-671585564806,-671585564806,
003490,Korean_Air,산업재,2017,Q1,"3,068,088,219,867","19,674,269,113,184","22,742,357,333,051","8,271,150,231,370","11,789,603,448,788","20,060,753,680,158","479,777,140,000","361,858,776,356","2,681,603,652,893",2810670107508,184792876846,723194815992,563122200081,563122200081,
003490,Korean_Air,산업재,2017,Q2,"3,469,332,026,925","20,164,259,453,527","23,633,591,480,452","7,856,152,678,367","12,974,248,716,448","20,830,401,394,815","479,777,140,000","144,098,994,610","2,803,190,085,637",2851318341880,161682076856,-258376239474,-210096083637,-210096083637,
003490,Korean_Air,산업재,2017,Q3,"3,444,613,930,644","20,105,489,104,789","23,550,103,035,433","7,148,689,433,998","13,530,020,619,353","20,678,710,053,351","479,777,140,000","216,341,511,521","2,871,392,982,082",3126064511180,378838262608,118437850598,75731568563,75731568563,
003490,Korean_Air,산업재,2017,Q4,"3,219,950,682,638","20,203,116,181,983","23,423,066,864,621","6,594,634,106,181","13,156,304,304,961","19,750,938,411,142","479,777,140,000","690,144,356,888","3,672,128,453,479",3014765567552,230837926711,634867728710,479122276822,479122276822,
003490,Korean_Air,산업재,2018,Q1,"3,725,662,351,417","20,361,926,020,829","24,087,588,372,246","6,350,774,083,288","14,140,930,245,905","20,491,704,329,193","479,777,140,000","659,815,237,486","3,595,884,043,053",3017276278086,176788781074,33338330414,23312672872,23312672872,
