,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,환율 변화율,Label,Code
27,LG상사,2018,Q1,산업재,0.11946540445227934,-5.263175523754385,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1822205925842355,001120
27,동국제강,2018,Q1,철강_소재,0.08776384366769185,-1.4764440676935606,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.19006577269342306,001230
27,세아베스틸,2018,Q1,철강_소재,0.05553319362687495,1.502716649880079,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.15812410109905217,001430
27,대상,2018,Q1,생활소비재,0.02797127356775445,-6.997180527421078,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.0001030087557442605,001680
27,SK네트웍스,2018,Q1,경기소비재,-0.07950933387604228,-0.9680593078989623,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.06373953031360827,001740
27,오리온,2018,Q1,생활소비재,-0.10431789820217621,-58.94208828248153,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.02112350920796012,001800
27,고려제강,2018,Q1,철강_소재,-0.030799811837928508,2.55361635872593,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.0011329313854676337,002240
27,넥센타이어,2018,Q1,경기소비재,0.017348574372646194,1.5649580869328985,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.059662900031761695,002350
27,KCC,2018,Q1,건설,0.12443459816796966,-3.357758608033699,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.035773377730494466,002380
27,아모레G,2018,Q1,생활소비재,-0.1360954223272263,3.7569082508566494,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.15131130972098725,002790
27,한국쉘석유,2018,Q1,에너지_화학,-0.023045268565260596,0.04880292303631939,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.11173546453097687,002960
27,부광약품,2018,Q1,헬스케어,0.09088692464583024,0.12278194312648427,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.08952205849758871,003000
27,세아제강,2018,Q1,철강_소재,0.10013072101741091,-1.575971963842556,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.13813450100456334,003030
27,일신방직,2018,Q1,경기소비재,-0.0373970022440144,30.651086649914745,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.11645559250526723,003200
27,태광산업,2018,Q1,에너지_화학,0.09555502598554942,2.6508246678484966,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.24579552845385882,003240
27,한일시멘트,2018,Q1,건설,0.6821430087532918,-1.3490170687087952,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.20600830892219196,003300
27,대한항공,2018,Q1,산업재,0.035916696981945904,-0.9474877538952236,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.10501069971367774,003490
27,영진약품,2018,Q1,헬스케어,0.025803151741293075,-1.3202261946690557,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.05026423737245739,003520
27,LG,2018,Q1,정보기술,-0.07444355270467415,11.45357732526142,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.00598980207591944,003550
27,S&T중공업,2018,Q1,산업재,-0.15424360008349078,-0.9343401287164219,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.011079778303015292,003570
27,쌍용차,2018,Q1,경기소비재,-0.00582287103757566,0.012706193005938449,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.05236356460039477,003620
27,남양유업,2018,Q1,생활소비재,-0.005378676854668178,0.27684695884126387,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.039370590936152326,003920
27,삼성정밀화학,2018,Q1,에너지_화학,-0.09312503059153686,-9.50386193543721,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.048623827861048914,004000
27,현대제철,2018,Q1,철강_소재,0.3402138495149612,-0.22705070771381486,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.14335719262881533,004020
27,한솔홀딩스,2018,Q1,경기소비재,0.09069617615827853,-1.0332490248783603,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.041975399710445956,004150
27,신세계,2018,Q1,경기소비재,0.15462042625691982,0.461364931327803,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.21745485360475297,004170
27,농심,2018,Q1,생활소비재,0.05797105464624123,1.1292105256990066,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.0013150414660246385,004370
27,세방전지,2018,Q1,경기소비재,0.02252133201337013,-0.1199905118428718,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.027415633496267973,004490
27,조광피혁,2018,Q1,경기소비재,-0.00684497401445058,0.15038786062010567,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.0036363534764684985,004700
27,한솔테크닉스,2018,Q1,정보기술,0.010298365668419143,-1.343832667615363,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.13571566747667213,004710
27,효성,2018,Q1,에너지_화학,0.1231279647584066,-2.107009594096774,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.3893944902817932,004800
27,삼광글라스,2018,Q1,철강_소재,-0.033373232376618975,-0.8278290220508235,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.02481178317218577,005090
27,빙그레,2018,Q1,생활소비재,0.048984254228570764,-0.6381922803324904,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.10809174648389712,005180
27,롯데칠성,2018,Q1,생활소비재,0.034072599802839096,-0.9991933277134956,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.019506453568047727,005300
27,현대차,2018,Q1,경기소비재,0.03813772494748714,-9.734253836924013,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.0889192081326913,005380
27,현대그린푸드,2018,Q1,생활소비재,0.09398526413280744,-0.5452243180740848,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.039169150428335436,005440
27,POSCO,2018,Q1,철강_소재,0.13645240657106558,0.47417163773264104,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.05816954280471273,005490
27,삼립식품,2018,Q1,생활소비재,-0.046527513696990264,-0.5278707745378053,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.007293863780074225,005610
27,크라운제과,2018,Q1,생활소비재,0.3741074069379304,-7.382509332446794,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.18138182906496925,005740
27,에스엘,2018,Q1,경기소비재,0.04866019558467875,29.79965482619392,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.012415194555973535,005850
27,삼성전자,2018,Q1,정보기술,0.015604005577386153,-0.05642098274655527,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.01484218290028759,005930
27,SK케미칼,2018,Q1,에너지_화학,0.029516965511728218,-1.1481335763402347,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1592834203258821,006120
27,LS,2018,Q1,산업재,0.1264004085713014,0.02522601925670709,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1178274543580107,006260
27,녹십자,2018,Q1,헬스케어,0.08538803569428728,-7.988379887741887,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1078080970215802,006280
27,삼성SDI,2018,Q1,정보기술,0.023440581259759306,-0.09253686381819437,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.16815212523828227,006400
27,대한유화,2018,Q1,에너지_화학,-0.11951002628417284,0.14578259835209195,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.010559974599082977,006650
27,GS리테일,2018,Q1,생활소비재,0.24640237284137154,-0.47893858250640564,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.010624514228784923,007070
27,오뚜기,2018,Q1,생활소비재,0.03997906446173767,0.7868770022545706,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.2499458499548869,007310
27,동아타이어,2018,Q1,경기소비재,-0.04098923351082276,-1.0992555985475123,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.0848722231746412,007340
27,일양약품,2018,Q1,헬스케어,-0.026526373991276164,10.111000543729464,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1165315600531816,007570
27,국도화학,2018,Q1,에너지_화학,0.05345527136308188,0.8657247695344759,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.02505427345315614,007690
27,서연,2018,Q1,경기소비재,-0.044521583119631114,2.059943627275184,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1312067898320377,007860
27,대덕전자,2018,Q1,정보기술,0.021896118622128993,0.01592674253380877,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.05515263194773247,008060
27,서흥,2018,Q1,헬스케어,0.06068375819570552,-11.773956769018714,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.06473727727885197,008490
27,호텔신라,2018,Q1,경기소비재,0.2418911230532946,-3.585104101639937,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.11956961463675633,008770
27,삼성전기,2018,Q1,정보기술,0.17798914920829823,-1.1373278068398152,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.1865616877829872,009150
27,한샘,2018,Q1,경기소비재,-0.28225481008002434,-0.4606004137722286,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.0027502790225857193,009240
27,광동제약,2018,Q1,헬스케어,-0.0014642845314028958,1.1802505499215914,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.09274581500862553,009290
27,현대중공업,2018,Q1,중공업,-0.039651490183877015,-0.9265240703985436,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.06897636726711195,009540
27,무림P&P,2018,Q1,철강_소재,0.11432067015732855,0.012196231599030716,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.2833996324470188,009580
27,모토닉,2018,Q1,경기소비재,0.06820573592469749,-0.39920615013175087,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.05215864475240961,009680
27,한화케미칼,2018,Q1,에너지_화학,-0.009842198266168705,-56.40457831257036,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.22222001486588128,009830
27,OCI,2018,Q1,에너지_화학,-0.0009853893393131459,0.16567749428188838,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.24532277790406684,010060
27,LS산전,2018,Q1,산업재,0.29306773954529763,1.9738905483376983,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.05297483287324756,010120
27,고려아연,2018,Q1,철강_소재,-0.051965645577934316,0.13919447624098624,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.04972482527977187,010130
27,삼성중공업,2018,Q1,중공업,-0.024362785350564787,-0.7983084141606605,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.10914166669867553,010140
27,현대미포조선,2018,Q1,중공업,-0.004316584655314457,-0.10481869633709129,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.012971564211736245,010620
27,화신,2018,Q1,경기소비재,-0.09651558164761077,-0.22541013139419364,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.06352429514741686,010690
27,아이에스동서,2018,Q1,건설,0.03992921953393652,-0.3138195085394728,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.07712530375400571,010780
27,S-Oil,2018,Q1,에너지_화학,-0.12717692422191945,-0.5067070663430144,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.2009550057037867,010950
27,LG이노텍,2018,Q1,정보기술,0.044742327572851,-1.0250001817252103,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.19759594338246023,011070
27,롯데케미칼,2018,Q1,에너지_화학,-0.08940087925327014,0.784869230847135,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.022507012133118426,011170
27,현대상선,2018,Q1,산업재,0.40572645455697803,-0.3788273639019908,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.16784359577912367,011200
27,현대위아,2018,Q1,경기소비재,-0.042813546253434476,-0.7346924166531794,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.04835840157944618,011210
27,금호석유,2018,Q1,에너지_화학,0.13213099254772287,0.7968809173237583,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.04123583062699862,011780
27,SKC,2018,Q1,에너지_화학,0.04585594825168908,-2.981030290103228,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.20539451735750477,011790
27,현대모비스,2018,Q1,경기소비재,-0.03845266523319882,0.38970946649476357,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.031100604920123842,012330
27,한화테크윈,2018,Q1,중공업,-0.03228483745982873,-0.8629649630166258,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.13077544158432783,012450
27,현대산업,2018,Q1,건설,0.19995508195308825,-0.8878318257186292,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.0,012630
27,에스원,2018,Q1,경기소비재,-0.05067779766378799,0.9326782819297998,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.012559488609163338,012750
27,한솔케미칼,2018,Q1,에너지_화학,-0.002550211994246713,1.2589408173574905,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.25585090680983746,014680
27,동원시스템즈,2018,Q1,에너지_화학,-0.11185244735742148,1.0869016542006071,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1468496978641289,014820
27,유니드,2018,Q1,에너지_화학,0.11070152644689366,-2.1123090233244275,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.002609061618518163,014830
27,한국전력,2018,Q1,생활소비재,0.12546416759389964,9.090771573400653,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.061159645291161246,015760
27,SK텔레콤,2018,Q1,커뮤니케이션서비스,-0.06036099655273837,1.7029799375028305,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.25329261677180526,017670
27,현대엘리베이,2018,Q1,중공업,0.44992560097887235,-0.6921547354888509,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.07311258266872628,017800
27,삼성에스디에스,2018,Q1,정보기술,-0.14997843629684904,0.030316173466803154,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.11722591658386199,018260
27,한온시스템,2018,Q1,경기소비재,-0.05204916313831523,-0.4201653332818107,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.16919542233488033,018880
27,대교,2018,Q1,경기소비재,-0.023176632305907868,12.269151619259574,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.046616353135517784,019680
27,한섬,2018,Q1,경기소비재,0.038747731152722675,0.372737933894681,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.17495676085955675,020000
27,일진머티리얼즈,2018,Q1,정보기술,-0.08392733455899663,7.999068033550792,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.514239452711559,020150
27,코웨이,2018,Q1,경기소비재,0.010008958569819083,0.4625476698333344,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.13791468261424292,021240
27,롯데쇼핑,2018,Q1,경기소비재,-0.051348459880846714,-1.0585335272985057,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1285326429344631,023530
27,한국단자,2018,Q1,산업재,-0.06267468360465307,-0.15291708755011324,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.002398730100561658,025540
27,남해화학,2018,Q1,에너지_화학,0.3659773256371174,-2.8987194497928717,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.1698282990417822,025860
27,삼성엔지니어링,2018,Q1,건설,0.034477340035136195,-1.8948059989651056,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.0625116088235376,028050
27,삼성물산,2018,Q1,경기소비재,-0.08957878696409087,-0.7341694811108985,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.0602964781418185,028260
27,신도리코,2018,Q1,정보기술,-0.09892080504600474,1.06597449097641,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.06183237339879774,029530
27,제일기획,2018,Q1,커뮤니케이션서비스,0.07672048559557727,-0.6767147510086429,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.1291982357360479,030000
27,KT,2018,Q1,커뮤니케이션서비스,-0.015919384177789965,-3.984092682219568,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.12804049882701565,030200
27,LG유플러스,2018,Q1,커뮤니케이션서비스,0.02172645455697799,0.1401418773162233,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.33774745853397536,032640
27,세종공업,2018,Q1,경기소비재,-0.039820768619866505,-25.470279074666323,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.04923884283588764,033530
27,KT&G,2018,Q1,생활소비재,-0.0008389680084445739,0.45116197648532586,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.16882853961505645,033780
27,무학,2018,Q1,생활소비재,-0.03293193053618971,-1.143132699712143,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.034640601167517174,033920
27,두산중공업,2018,Q1,중공업,0.28054758102498945,-1.1101421669949045,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.21265475363294267,034020
27,SBS,2018,Q1,커뮤니케이션서비스,0.01635574230050323,-1.0697428700110532,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.20013132934481254,034120
27,LG디스플레이,2018,Q1,정보기술,-0.11238137805149839,-1.325323096037582,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.0067287264125395485,034220
27,SK,2018,Q1,정보기술,0.025578234176675697,-8.068954135597798,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.06225254146602463,034730
27,강원랜드,2018,Q1,경기소비재,0.011524773654505684,0.3202682036761453,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.1253818671361259,035250
27,NAVER,2018,Q1,커뮤니케이션서비스,-0.09113799412642466,-0.044611076098808655,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.1451806233370187,035420
27,한국가스공사,2018,Q1,생활소비재,0.2188319700870702,7.108347661584423,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.012370574111864818,036460
27,엔씨소프트,2018,Q1,커뮤니케이션서비스,-0.19370084818128563,0.3281786398069515,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.15361572200702928,036570
27,팜스코,2018,Q1,생활소비재,0.020848069893140805,-0.0718968681574218,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.01854721701905933,036580
27,대우조선해양,2018,Q1,중공업,-0.050739980405324146,-1.5663669247436196,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.028504566847158054,042660
27,두산인프라코어,2018,Q1,중공업,0.13536130743664754,0.11076296417774589,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.05946382075277562,042670
27,한미반도체,2018,Q1,정보기술,-0.07792508441272449,-1.976610021862705,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.008487575040580356,042700
27,대우건설,2018,Q1,건설,0.28179562188871515,-1.6220778227992076,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.14720956152333123,047040
27,대우인터내셔널,2018,Q1,산업재,0.08587388027143088,3.1360209652643567,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.23668002238205516,047050
27,한국항공우주,2018,Q1,산업재,-0.14556752890467015,-1.1852244537860506,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.04013272579782187,047810
27,동원F&B,2018,Q1,생활소비재,0.08545927449712974,-11.398846756274214,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.3095261187910555,049770
27,한전KPS,2018,Q1,산업재,-0.039812006981483544,-0.322568180045017,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,-0.10144173065521384,051600
27,LG생활건강,2018,Q1,생활소비재,0.051399488659872636,1.747527533776581,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.013155383941900772,051900
27,LG화학,2018,Q1,에너지_화학,-0.10709878112104956,0.7385648937187967,0.08530869157626775,0.08575762500677153,0.01834862385321112,-0.2528409114579355,-0.030034823661886145,0.13767613185779848,051910
