접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160329001045,Y,00939331,한국콜마,2013.10.22,-,보통주,"19,483,772",500,-,2015-12-31,2015,Q4
20160329001045,Y,00939331,한국콜마,2014.08.12,신주인수권행사,보통주,"1,077,586",500,-,2015-12-31,2015,Q4
20160329001045,Y,00939331,한국콜마,2014.10.28,신주인수권행사,보통주,"538,793",500,-,2015-12-31,2015,Q4
20170331004224,Y,00939331,한국콜마,2012.10.22,-,보통주,"19,483,772",500,-,2016-12-31,2016,Q4
20170331004224,Y,00939331,한국콜마,2014.08.12,신주인수권행사,보통주,"1,077,586",500,"23,200",2016-12-31,2016,Q4
20170331004224,Y,00939331,한국콜마,2014.10.28,신주인수권행사,보통주,"538,793",500,"23,200",2016-12-31,2016,Q4
20180330001710,Y,00939331,한국콜마,2014.08.12,신주인수권행사,보통주,"1,077,586",500,"23,200",2017-12-31,2017,Q4
20180330001710,Y,00939331,한국콜마,2014.10.28,신주인수권행사,보통주,"538,793",500,"23,200",2017-12-31,2017,Q4
20180330001710,Y,00939331,한국콜마,2017.10.12,신주인수권행사,보통주,"4,310",500,"23,200",2017-12-31,2017,Q4
20190329003108,Y,00939331,한국콜마,2017.10.12,신주인수권행사,보통주,"4,310",500,"23,200",2018-12-31,2018,Q4
20190329003108,Y,00939331,한국콜마,2018.07.24,유상증자(제3자배정),보통주,"1,242,237",500,"80,500",2018-12-31,2018,Q4
20200330004678,Y,00939331,한국콜마,2017.10.12,신주인수권행사,보통주,"4,310",500,"23,200",2019-12-31,2019,Q4
20200330004678,Y,00939331,한국콜마,2018.07.24,유상증자(제3자배정),보통주,"1,242,237",500,"80,500",2019-12-31,2019,Q4
20200330004678,Y,00939331,한국콜마,2019.06.28,신주인수권행사,보통주,"534,482",500,"23,200",2019-12-31,2019,Q4
20210318001200,Y,00939331,한국콜마,2017.10.12,신주인수권행사,보통주,"4,310",500,"23,200",2020-12-31,2020,Q4
20210318001200,Y,00939331,한국콜마,2018.07.24,유상증자(제3자배정),보통주,"1,242,237",500,"80,500",2020-12-31,2020,Q4
20210318001200,Y,00939331,한국콜마,2019.06.28,신주인수권행사,보통주,"534,482",500,"23,200",2020-12-31,2020,Q4
20220317001031,Y,00939331,한국콜마,2017.10.12,신주인수권행사,보통주,"4,310",500,"23,200",2021-12-31,2021,Q4
20220317001031,Y,00939331,한국콜마,2018.07.24,유상증자(제3자배정),보통주,"1,242,237",500,"80,500",2021-12-31,2021,Q4
20220317001031,Y,00939331,한국콜마,2019.06.28,신주인수권행사,보통주,"534,482",500,"23,200",2021-12-31,2021,Q4
20230322001251,Y,00939331,한국콜마,2017.10.12,신주인수권행사,보통주,"4,310",500,"23,200",2022-12-31,2022,Q4
20230322001251,Y,00939331,한국콜마,2018.07.24,유상증자(제3자배정),보통주,"1,242,237",500,"80,500",2022-12-31,2022,Q4
20230322001251,Y,00939331,한국콜마,2019.06.28,신주인수권행사,보통주,"534,482",500,"23,200",2022-12-31,2022,Q4
20240321001772,Y,00939331,한국콜마,2019.06.28,신주인수권행사,보통주,"534,482",500,"23,200",2023-12-31,2023,Q4
20250318001173,Y,00939331,한국콜마,2024.02.14,-,보통주,"723,897","500,000,000","51,234,000,000",2024-12-31,2024,Q4
