접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330004015,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003670,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330003041,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004824,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003270,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319001364,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2020-12-31,2020,Q4
20220318000964,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2021-12-31,2021,Q4
20220318000964,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000799,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2022-12-31,2022,Q4
20240326000494,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317000918,Y,00105855,엘에스일렉트릭,-,-,-,-,-,-,2024-12-31,2024,Q4
