접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160331000294,E,00138224,쌍용씨앤이,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003728,E,00138224,쌍용씨앤이,2016.07.26,유상증자(주주배정),보통주,"12,818,433","5,000","17,500",2016-12-31,2016,Q4
20180402003717,E,00138224,쌍용씨앤이,2016.07.26,유상증자(주주배정),보통주,"12,818,433","5,000","17,500",2017-12-31,2017,Q4
20180402003717,E,00138224,쌍용씨앤이,2017.04.28,-,보통주,"7,959,071","5,000","15,361",2017-12-31,2017,Q4
20190401004206,E,00138224,쌍용씨앤이,2016.07.26,유상증자(주주배정),보통주,"12,818,433","5,000","17,500",2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,2017.04.28,-,보통주,"7,959,071","5,000","15,361",2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,2018.07.10,주식분할,보통주,"403,087,676","1,000",-,2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,2018.07.10,주식분할,우선주,"1,234,948","1,000",-,2018-12-31,2018,Q4
20200330004513,E,00138224,쌍용씨앤이,2016.07.26,유상증자(주주배정),보통주,"12,818,433","5,000","17,500",2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,2017.04.28,-,보통주,"7,959,071","5,000","15,361",2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,2018.07.10,주식분할,보통주,"403,087,676","1,000",-,2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,2018.07.10,주식분할,우선주,"1,234,948","1,000",-,2019-12-31,2019,Q4
20210317001029,E,00138224,쌍용씨앤이,2016.07.26,유상증자(주주배정),보통주,"12,818,433","5,000","17,500",2020-12-31,2020,Q4
20210317001029,E,00138224,쌍용씨앤이,2017.04.28,-,보통주,"7,959,071","5,000","15,361",2020-12-31,2020,Q4
20210317001029,E,00138224,쌍용씨앤이,2018.07.10,주식분할,보통주,"403,087,676","1,000",-,2020-12-31,2020,Q4
20210317001029,E,00138224,쌍용씨앤이,2018.07.10,주식분할,우선주,"1,234,948","1,000",-,2020-12-31,2020,Q4
20210317001029,E,00138224,쌍용씨앤이,2020.11.13,무상감자,보통주,-,100,-,2020-12-31,2020,Q4
20210317001029,E,00138224,쌍용씨앤이,2020.11.13,유상감자,우선주,"1,543,685","1,000","9,300",2020-12-31,2020,Q4
20220816001988,E,00138224,쌍용씨앤이,2016.07.26,유상증자(주주배정),보통주,"12,818,433","5,000","17,500",2021-12-31,2021,Q4
20220816001988,E,00138224,쌍용씨앤이,2017.04.28,-,보통주,"7,959,071","5,000","15,361",2021-12-31,2021,Q4
20220816001988,E,00138224,쌍용씨앤이,2018.07.10,주식분할,보통주,"403,087,676","1,000",-,2021-12-31,2021,Q4
20220816001988,E,00138224,쌍용씨앤이,2018.07.10,주식분할,우선주,"1,234,948","1,000",-,2021-12-31,2021,Q4
20220816001988,E,00138224,쌍용씨앤이,2020.11.13,무상감자,보통주,-,100,-,2021-12-31,2021,Q4
20220816001988,E,00138224,쌍용씨앤이,2020.11.13,유상감자,우선주,"1,543,685","1,000","9,300",2021-12-31,2021,Q4
20230321001494,E,00138224,쌍용씨앤이,2016.07.26,유상증자(주주배정),보통주,"12,818,433","5,000","17,500",2022-12-31,2022,Q4
20230321001494,E,00138224,쌍용씨앤이,2017.04.28,-,보통주,"7,959,071","5,000","15,361",2022-12-31,2022,Q4
20230321001494,E,00138224,쌍용씨앤이,2018.07.10,주식분할,보통주,"403,087,676","1,000",-,2022-12-31,2022,Q4
20230321001494,E,00138224,쌍용씨앤이,2018.07.10,주식분할,우선주,"1,234,948","1,000",-,2022-12-31,2022,Q4
20230321001494,E,00138224,쌍용씨앤이,2020.11.13,무상감자,보통주,-,100,-,2022-12-31,2022,Q4
20230321001494,E,00138224,쌍용씨앤이,2020.11.13,유상감자,우선주,"1,543,685","1,000","9,300",2022-12-31,2022,Q4
20240327001183,E,00138224,쌍용씨앤이,2016.07.26,유상증자(주주배정),보통주,"12,818,433","5,000","17,500",2023-12-31,2023,Q4
20240327001183,E,00138224,쌍용씨앤이,2017.04.28,-,보통주,"7,959,071","5,000","15,361",2023-12-31,2023,Q4
20240327001183,E,00138224,쌍용씨앤이,2018.07.10,주식분할,보통주,"403,087,676","1,000",-,2023-12-31,2023,Q4
20240327001183,E,00138224,쌍용씨앤이,2018.07.10,주식분할,우선주,"1,234,948","1,000",-,2023-12-31,2023,Q4
20240327001183,E,00138224,쌍용씨앤이,2020.11.13,무상감자,보통주,-,100,-,2023-12-31,2023,Q4
20240327001183,E,00138224,쌍용씨앤이,2020.11.13,유상감자,우선주,"1,543,685","1,000","9,300",2023-12-31,2023,Q4
