접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160516001952,Y,00356361,LG화학,-,-,-,-,-,-,2015-12-31,2015,Q4
20170814001049,Y,00356361,LG화학,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402003684,Y,00356361,LG화학,2017.01.02,-,보통주,"4,321,243","5,000",-,2017-12-31,2017,Q4
20180402003684,Y,00356361,LG화학,2017.01.02,-,우선주,"59,879","5,000",-,2017-12-31,2017,Q4
20190401003134,Y,00356361,LG화학,2017.01.02,-,보통주,"4,321,243","5,000",-,2018-12-31,2018,Q4
20190401003134,Y,00356361,LG화학,2017.01.02,-,우선주,"59,879","5,000",-,2018-12-31,2018,Q4
20200330004537,Y,00356361,LG화학,2017.01.02,-,보통주,"4,321,243","5,000",-,2019-12-31,2019,Q4
20200330004537,Y,00356361,LG화학,2017.01.02,-,우선주,"59,879","5,000",-,2019-12-31,2019,Q4
20210317001094,Y,00356361,LG화학,2017.01.02,-,보통주,"4,321,243","5,000",-,2020-12-31,2020,Q4
20210317001094,Y,00356361,LG화학,2017.01.02,-,우선주,"59,879","5,000",-,2020-12-31,2020,Q4
20220315001036,Y,00356361,LG화학,-,-,-,-,-,-,2021-12-31,2021,Q4
20230324001178,Y,00356361,LG화학,-,-,-,-,-,-,2022-12-31,2022,Q4
20240315000957,Y,00356361,LG화학,-,-,-,-,-,-,2023-12-31,2023,Q4
20250314000996,Y,00356361,LG화학,-,-,-,-,-,-,2024-12-31,2024,Q4
