접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160516001867,Y,00164779,SK하이닉스,2010.01.04,전환권행사,보통주,"28,608","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.04.06,전환권행사,보통주,"3,000","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.05.02,주식매수선택권행사,보통주,"93,500","5,000","22,800",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.05.04,전환권행사,보통주,428,"5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.08.20,전환권행사,보통주,21,"5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.10.30,주식매수선택권행사,보통주,"30,300","5,000","22,800",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.12.07,전환권행사,보통주,"3,016","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2013.02.13,전환권행사,보통주,"9,527","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2013.04.01,전환권행사,보통주,"551,689","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2013.07.02,전환권행사,보통주,"15,483,908","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2014.04.22,-,보통주,"1,358,537","5,000",-,2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2010.04.01,전환권행사,보통주,"565,120","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2014.05.27,전환권행사,보통주,"4,562,354","5,000","34,394",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2014.07.01,전환권행사,보통주,"10,285,078","5,000","34,394",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2014.10.01,전환권행사,보통주,"1,595,505","5,000","34,394",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2010.07.08,전환권행사,보통주,"44,150","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2010.10.29,전환권행사,보통주,115,"5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2011.01.13,전환권행사,보통주,"434,385","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2011.04.01,전환권행사,보통주,"1,460,643","5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.01.27,전환권행사,보통주,855,"5,000","23,328",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.02.14,유상증자(제3자배정),보통주,"101,850,000","5,000","23,000",2015-12-31,2015,Q4
20160516001867,Y,00164779,SK하이닉스,2012.02.15,전환권행사,보통주,"4,159","5,000","23,328",2015-12-31,2015,Q4
20170331004537,Y,00164779,SK하이닉스,2012.01.27,전환권행사,보통주,855,"5,000","23,328",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2013.02.13,전환권행사,보통주,"9,527","5,000","23,328",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2013.04.01,전환권행사,보통주,"551,689","5,000","23,328",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2013.07.02,전환권행사,보통주,"15,483,908","5,000","23,328",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2014.04.22,-,보통주,"1,358,537","5,000",-,2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2014.05.27,전환권행사,보통주,"4,562,354","5,000","34,394",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2014.07.01,전환권행사,보통주,"10,285,078","5,000","34,394",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2014.10.01,전환권행사,보통주,"1,595,505","5,000","34,394",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2012.02.14,유상증자(제3자배정),보통주,"101,850,000","5,000","23,000",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2012.02.15,전환권행사,보통주,"4,159","5,000","23,328",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2012.04.06,전환권행사,보통주,"3,000","5,000","23,328",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2012.05.02,주식매수선택권행사,보통주,"93,500","5,000","22,800",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2012.05.04,전환권행사,보통주,428,"5,000","23,328",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2012.08.20,전환권행사,보통주,21,"5,000","23,328",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2012.10.30,주식매수선택권행사,보통주,"30,300","5,000","22,800",2016-12-31,2016,Q4
20170331004537,Y,00164779,SK하이닉스,2012.12.07,전환권행사,보통주,"3,016","5,000","23,328",2016-12-31,2016,Q4
20180615000111,Y,00164779,SK하이닉스,2012.01.27,전환권행사,보통주,855,"5,000","23,328",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2013.02.13,전환권행사,보통주,"9,527","5,000","23,328",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2013.04.01,전환권행사,보통주,"551,689","5,000","23,328",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2013.07.02,전환권행사,보통주,"15,483,908","5,000","23,328",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2014.04.22,-,보통주,"1,358,537","5,000",-,2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2014.05.27,전환권행사,보통주,"4,562,354","5,000","34,394",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2014.07.01,전환권행사,보통주,"10,285,078","5,000","34,394",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2014.10.01,전환권행사,보통주,"1,595,505","5,000","34,394",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2012.02.14,유상증자(제3자배정),보통주,"101,850,000","5,000","23,000",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2012.02.15,전환권행사,보통주,"4,159","5,000","23,328",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2012.04.06,전환권행사,보통주,"3,000","5,000","23,328",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2012.05.02,주식매수선택권행사,보통주,"93,500","5,000","22,800",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2012.05.04,전환권행사,보통주,428,"5,000","23,328",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2012.08.20,전환권행사,보통주,21,"5,000","23,328",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2012.10.30,주식매수선택권행사,보통주,"30,300","5,000","22,800",2017-12-31,2017,Q4
20180615000111,Y,00164779,SK하이닉스,2012.12.07,전환권행사,보통주,"3,016","5,000","23,328",2017-12-31,2017,Q4
20190404002329,Y,00164779,SK하이닉스,2012.01.27,전환권행사,보통주,855,"5,000","23,328",2018-12-31,2018,Q4
