,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,부채총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,영업이익 변화율,Label,Code
1,조선내화,2024,Q3,철강_소재,0.08784612279377998,-0.03606813228289352,-0.7958279457918038,-0.3023840777216955,-0.3426337756265676,-2.337591745798588,-1.2106902084950546,-0.09158966033966043,000480
1,영풍,2024,Q3,철강_소재,0.5465368830365995,0.018963873065243275,-0.03447722683178023,0.602243085082431,0.8573666162759424,2.969584955486524,-3.065859032416413,0.06005069000824606,000670
1,동국제강,2024,Q3,철강_소재,0.049555744786907135,0.0018179818582024776,0.7741807447281785,-0.07563439497147251,-0.025036303762131285,7.362498927667465,-11.529929846780561,-0.057277013527013546,001230
1,세아베스틸,2024,Q3,철강_소재,0.3329772278839628,0.06406130841838542,16.74023170037393,-0.2782176537992397,-0.48032544724326864,-70.19704504459632,-247.5332411314627,-0.17445068944508407,001430
1,고려제강,2024,Q3,철강_소재,0.06741695319321186,0.003329466970329431,-0.09453618228589877,-0.06758527249068125,-0.027717093574517127,-0.6250116908114463,-0.38120807720101024,-0.06569340174750632,002240
1,세아제강,2024,Q3,철강_소재,0.19260601248470607,-0.007169778634204649,-0.64666403753243,0.040440504942627964,3.4348587977732077,-2.314606601177621,-1.3759256157654205,0.4299323864541255,003030
1,현대제철,2024,Q3,철강_소재,-0.043175915444753105,-0.004641271730100649,-0.08013288385384587,-0.038291436659420364,-0.03898092378586737,-5.266473491504564,-0.2985157736594112,0.2755988197848662,004020
1,삼광글라스,2024,Q3,철강_소재,0.05594463367579603,0.07709210896685681,-0.04140058354598142,0.008985273474556132,0.08665787560141225,-0.40963308544096266,-0.32102233353497256,-0.11843156843156838,005090
1,POSCO,2024,Q3,철강_소재,-0.0031877864155281654,-0.005920181731375984,1.5163762369579037,-0.38259695995558074,-0.3264015688454156,1.1018967408562732,4.5311866804532315,-0.019752738610870058,005490
1,무림P&P,2024,Q3,철강_소재,-0.07226464356260742,0.019936310455429096,0.04849812318387792,0.0008871952760116653,-0.038653611854443604,-0.5086963345744653,-0.6712224692412144,0.08373467084097,009580
1,고려아연,2024,Q3,철강_소재,1.3240690380008862,-0.001392235904259409,0.020901273606985127,0.3726161496578333,0.10058581619446483,-0.010840285408243777,-0.3037081701169504,-0.36534667158399414,010130
1,SK텔레콤,2024,Q3,커뮤니케이션서비스,0.1480776425971261,0.003216821698364347,0.0036662689470372545,0.0033105841276102055,0.09603882961991217,-0.24386856377341481,0.014597648834963284,-0.08517500198916134,017670
1,제일기획,2024,Q3,커뮤니케이션서비스,0.14019050476377237,0.0442610613555523,-0.03084957707970004,-0.047761331244943306,0.019957069056848464,0.08475369630907514,0.3232092108282014,-0.07174559595334251,030000
1,KT,2024,Q3,커뮤니케이션서비스,0.222114110545662,0.014110345713829409,0.047641358434015624,-0.04309649509329938,-0.0005362521050511493,-0.002691181431092593,-0.05573235095776041,0.07411643234813965,030200
1,LG유플러스,2024,Q3,커뮤니케이션서비스,0.15455574478690715,0.0087767487506909,0.08304798710877304,-0.021538519081542584,0.008125368009900491,0.09156778378271069,0.00341918945796138,0.009210228649106353,032640
1,SBS,2024,Q3,커뮤니케이션서비스,0.013590057813970768,-0.03395652051661546,0.28952697662417215,-0.07657991801686426,-0.0736944655023839,-5.808613454933256,-5.647863161787015,0.27653325121706757,034120
1,NAVER,2024,Q3,커뮤니케이션서비스,0.27535199399224725,0.07939029093691197,0.02038538721596983,0.011171700947233631,0.4454395067926371,2.019663439328205,-0.05068272127525275,0.06098019907187478,035420
1,엔씨소프트,2024,Q3,커뮤니케이션서비스,0.21888764133863128,-0.006547178494953343,0.10763558166220144,-0.05240587496330895,-0.12369507228527388,-1.4130976472568115,-1.6986694881683095,-0.2889484908295588,036570
1,풍산,2024,Q3,철강_소재,0.18384274839701545,0.03342103405524943,-0.15130254478481842,-0.07942208465043821,-0.0484008739376649,-0.5782188022027264,-0.4985957822667426,-0.025365681615681597,103140
1,한국철강,2024,Q3,철강_소재,0.1936049549934685,0.018712169665720202,-0.13879288445935356,-0.07453617993362205,-0.026014673126641852,0.3571935137876905,2.858824669721818,-0.18304997168186155,104700
