,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,부채총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,영업이익 변화율,Label,Code
27,조선내화,2018,Q1,철강_소재,0.007037621851439391,0.060164771886434876,0.5185949992896455,-0.016562964450551942,0.06401552315947101,-1.8035054743567622,-1.3598853728465823,0.04839560668212351,000480
27,영풍,2018,Q1,철강_소재,-0.027564313265343393,0.030829151562451917,0.031971582117852115,0.11420062186631941,0.18228330511656066,10.212641028965256,0.19757402795009527,-0.08543709878316533,000670
27,동국제강,2018,Q1,철강_소재,0.08776384366769185,-0.014905950694452441,-0.02991168358060925,0.014697435263749226,0.044114294003973376,-1.4764440676935606,-0.7168983780778659,-0.19006577269342306,001230
27,세아베스틸,2018,Q1,철강_소재,0.05553319362687495,3.470686308082449e-05,0.11408264328917839,0.2446811066629151,0.14417481676237243,1.502716649880079,0.035225364705672835,-0.15812410109905217,001430
27,고려제강,2018,Q1,철강_소재,-0.030799811837928508,0.0007226146960570556,-0.0982575458741356,0.0029238687137054242,0.014811924298141044,2.55361635872593,0.5381197875593846,0.0011329313854676337,002240
27,세아제강,2018,Q1,철강_소재,0.10013072101741091,0.015693010565492438,0.025206950422780983,0.23614418423632588,0.24827920225691424,-1.575971963842556,-0.300849800921299,-0.13813450100456334,003030
27,현대제철,2018,Q1,철강_소재,0.3402138495149612,0.006145331907883023,-0.030010597900682057,0.008611242922586415,0.06091524193612741,-0.22705070771381486,-0.16371196826813117,-0.14335719262881533,004020
27,삼광글라스,2018,Q1,철강_소재,-0.033373232376618975,-0.026272649195687947,-0.037089915593469636,-0.03289483602412613,-0.05080441415544812,-0.8278290220508235,-0.7201434900844558,-0.02481178317218577,005090
27,POSCO,2018,Q1,철강_소재,0.13645240657106558,0.017918225472872473,0.09354856542737156,0.10405439765706515,0.09781730150200718,0.47417163773264104,0.26947362731725977,-0.05816954280471273,005490
27,무림P&P,2018,Q1,철강_소재,0.11432067015732855,0.027070698014542982,-0.014688345705634598,-0.029693450012068356,0.007262988173719398,0.012196231599030716,0.3296054001425035,0.2833996324470188,009580
27,고려아연,2018,Q1,철강_소재,-0.051965645577934316,-0.007326007768161502,-0.04744242443692703,-0.022757168162648167,-0.0390163885953575,0.13919447624098624,-0.06473578916051181,-0.04972482527977187,010130
27,SK텔레콤,2018,Q1,커뮤니케이션서비스,-0.06036099655273837,0.10304683751091126,-0.04026284613603526,0.07789031245204447,0.6154245457522602,1.7029799375028305,-0.01606245919767646,0.25329261677180526,017670
27,제일기획,2018,Q1,커뮤니케이션서비스,0.07672048559557727,-0.08741173775061994,-0.1212545250925886,0.00795873541451897,-0.0842692007859005,-0.6767147510086429,-0.6329989130409787,0.1291982357360479,030000
27,KT,2018,Q1,커뮤니케이션서비스,-0.015919384177789965,0.11085144575860939,-0.06079084753897779,0.02332090940959408,0.4413878263792228,-3.984092682219568,4.051633315663928,0.12804049882701565,030200
27,LG유플러스,2018,Q1,커뮤니케이션서비스,0.02172645455697799,0.6563830459695321,-0.10516041837912393,0.065474897438619,0.6085487073562099,0.1401418773162233,-0.08625748546127732,0.33774745853397536,032640
27,SBS,2018,Q1,커뮤니케이션서비스,0.01635574230050323,-0.013367618090837086,-0.07264550626904775,-0.21116808395382436,-0.1902149512930662,-1.0697428700110532,-1.144675371126453,-0.20013132934481254,034120
27,NAVER,2018,Q1,커뮤니케이션서비스,-0.09113799412642466,0.047534682198802525,0.018551162686173184,0.10502216423533772,-0.07254346383809684,-0.044611076098808655,-0.07596117617600051,0.1451806233370187,035420
27,엔씨소프트,2018,Q1,커뮤니케이션서비스,-0.19370084818128563,-0.013146816247557869,-0.08173005069450168,0.1925617447537742,0.08239081100687073,0.3281786398069515,0.14017498420893326,0.15361572200702928,036570
27,풍산,2018,Q1,철강_소재,0.08335828385377464,0.02215137836431369,-0.23011087306796518,0.06508703144035666,0.08797381649724922,0.32786532225398046,-0.04035220518994198,-0.15632837084991089,103140
27,한국철강,2018,Q1,철강_소재,0.1848574580313291,-0.03818636292733746,-0.2357106867462092,0.027181877630564788,0.00014902091972546216,-1.049537249395649,-0.9243937234277828,-0.19597347169858276,104700
